 	il	ladro	poteva	entrare	da	qui	</S>
a39	0.198729991132	0.181355602571	0.289202244998	0.003429609768	0.0697214920054	0.253369647648	0.00419144984324
a46	0.20084135779	0.381749697658	0.188704110042	0.007982711684	0.00638890327158	0.205671645276	0.00866153834272
a31	0.201853452311	0.311304749326	0.245150422658	0.0113392979758	0.0015300773042	0.227413057809	0.0014089567864
a35	0.203184326487	0.145179673474	0.427686486063	0.0132725832415	0.0068542043262	0.203584851296	0.0002378934249
a31	0.270744490821	0.189119003212	0.32991708348	0.00662708038264	0.000693261465661	0.199520030181	0.00337901085075
a20	0.206462859773	0.188291443148	0.350654656289	0.00139358005478	0.00595850647124	0.24699456983	0.000244394915106
a31	0.28655040276	0.149077247496	0.23726384809	0.0833305248318	0.00576982613632	0.231569584985	0.00643857275005
a39	0.246018766401	0.182797584994	0.18413676741	0.00134659143491	0.055140621578	0.329915182974	0.000644505769046
a3	0.255273752297	0.0947486628312	0.0848077770256	0.154092804333	0.0661074813135	0.334382951205	0.0105865491516
a31	0.228947265872	0.091916997852	0.0884818557706	0.123868573808	0.0779799695837	0.377466556499	0.0113387639928
a7	0.205718805228	0.0812644592701	0.164948082727	0.0082530444586	0.0237894812288	0.412585603664	0.103440493123
a10	0.192203757139	0.100406664548	0.0455831930532	0.170147442697	0.083742665892	0.38170730382	0.02620901544
a31	0.248373410757	0.114136680462	0.035627998574	0.105078271904	0.1024440856	0.366782338412	0.027557199138
a11	0.205430014882	0.145500545222	0.112070556634	0.0276957544836	0.03186049056	0.37948440838	0.09795820868
a18	0.0797215300775	0.150782444559	0.017792690842	0.237835280437	0.089562299614	0.382784131324	0.041521618472
a28	0.131237207535	0.201869423375	0.0243517330696	0.107425561648	0.079941957524	0.36012488934	0.0950492216
a31	0.193501309139	0.224368324478	0.0215227068311	0.0542723623612	0.06292508992	0.362728416	0.0806818103
a11	0.193441329664	0.178447691745	0.0081435756548	0.035484137656	0.0063590285886	0.3237206026	0.25440361842
a13	0.172554095089	0.152936658151	0.0386172655173	0.0884241280163	0.08801062836	0.37157352911	0.08788369818
a31	0.13305575591	0.156419835776	0.0310819846479	0.0539739735667	0.06527573858	0.44737122258	0.1128214789
a20	0.0489946864762	0.171956372082	0.004370597718	0.065027046356	0.007266891561	0.3496564252	0.35272795168
a31	0.114266651815	0.157903346439	0.101725590233	0.0416125525486	0.080097278872	0.28441353632	0.2199810752
a8	0.0507002999222	0.143884580648	0.0017750505308	0.0193329463436	0.0044523172696	0.3861837656	0.39367099926
</S>	0.0861169992981	0.177316087208	0.116807825528	0.0131594796247	0.06746193292	0.2568217454	0.2823159362
