 	è	che	sono	ancora	svegli	che	ha	la	luce	accesa	</S>
a8	0.0193288943336	0.25459548574	0.102678145015	0.002346121484	0.01790686581	0.005245005462	0.001098780004	0.28456504594	0.0598506965242	0.241403413248	0.0109815514712
a31	0.0193761879951	0.197059669006	0.0173300882292	0.046684469044	0.15381077075	0.099391099874	0.0216779876	0.16675829568	0.00759915467882	0.22156681774	0.048745483852
a20	0.179429534169	0.0269498448936	0.010164400525	0.030030930079	0.0916770819094	0.108884613468	0.00978177328436	0.222725273692	0.12777452311	0.155207110719	0.0373749405147
a46	0.102560977323	0.230525631925	0.076202134452	0.013449246668	0.10385172506	0.0139853731252	0.005455989932	0.1141555451	0.00360372362557	0.295823842464	0.0403858228734
a10	0.00969686160675	0.0368351135289	0.0029515752712	0.008774770264	0.22484628902	0.028309722058	0.034929394052	0.09883035384	0.008080275848	0.52331917144	0.023426513394
a17	0.0114643374643	0.060561833779	0.00272584404318	0.001332809976	0.239553405996	0.01612939187	0.0995275602844	0.036981724306	0.00460778722804	0.470013243416	0.057102075847
a31	0.0266105003861	0.133747200796	0.00760071560879	0.0054712110022	0.240874110094	0.0093065830232	0.034025133267	0.072210426679	0.002041151695	0.401269065	0.0668439338507
a20	0.0304431324092	0.209482118997	0.00050980912584	0.00536475707539	0.265930833148	0.015970539741	0.0164331329713	0.0541714926496	0.0550052786025	0.330546695134	0.0161422009852
a8	0.010348577164	0.0997264525039	0.0305556811518	0.0315364511738	0.054266027432	0.0260254253772	0.031370809012	0.218482474122	0.0050733008812	0.4573439464	0.035270900646
a20	0.0195699752817	0.178043685768	0.00715197204642	0.010053262366	0.0400903826432	0.027502070698	0.0753611958626	0.070381099798	0.045273538812	0.455615502	0.070957344
a31	0.0407394098643	0.201847187538	0.0117508359221	0.0165618947616	0.0684042193514	0.044801774746	0.0294907708846	0.056907717838	0.0114899552142	0.467280091	0.05072615516
a39	0.0812891847096	0.205623642748	0.0171434684202	0.0202960000858	0.125941971039	0.0399402808032	0.0123773460508	0.110652365816	0.0198928446402	0.317744442208	0.04909845194
a31	0.019961079973	0.247432654295	0.0353768268385	0.0203311003287	0.0358715818122	0.0531447869524	0.0489883710086	0.070873593999	0.00946976063612	0.42444719406	0.03410303856
a33	0.0131732332043	0.10349162118	0.0219132449465	0.0241904624682	0.213236368056	0.0522544028664	0.015938784788	0.088707754246	0.0892165454363	0.222638203932	0.15523940336
a31	0.0234197111603	0.187796530642	0.0223088890865	0.0123970416301	0.0243903837173	0.0504717511048	0.0463100328207	0.0459916559748	0.0330198380479	0.4689922584	0.08490187886
a18	0.0137192294333	0.153100495225	0.0241643110047	0.0204535373174	0.114140658443	0.0832821036224	0.0159969067392	0.08524824877	0.121198474647	0.184065705182	0.18463033874
a31	0.0451552075214	0.120448728547	0.0326022843803	0.0210817971192	0.0225757300103	0.0667501678818	0.0628036207252	0.0704113301022	0.0296657453386	0.422119642	0.10638577278
a23	0.0170648964631	0.156079608772	0.0325255699518	0.0152695300992	0.058113422323	0.0632490169948	0.019063065542	0.02854160376	0.101429592925	0.219229406854	0.28943424766
a31	0.0399317479952	0.0472971325023	0.0373209300574	0.0154731742147	0.0183737575809	0.0481814285555	0.0391832986979	0.0416310806664	0.0471159165331	0.473838344	0.19165318594
a39	0.0246404604579	0.167500650521	0.045948769019	0.0167329945172	0.0313541029606	0.0395681993284	0.01986793071	0.01380251954	0.0754426809693	0.22921022072	0.3359314737
a31	0.0722254814624	0.0690900946119	0.0545381365776	0.0173817078681	0.0137729070439	0.0360518281076	0.0228237952155	0.0385850003931	0.0491524656065	0.429040174	0.19733843674
a24	0.0357038438702	0.160740798556	0.062614209879	0.0196118368442	0.0187016003816	0.0229811268864	0.0097701943268	0.0071015678592	0.0675676774345	0.2315217176	0.36368542088
a20	0.0591937882633	0.098247071946	0.056136812706	0.0115271626549	0.0122558585755	0.0281180740287	0.022815509422	0.0286672671606	0.0402051305976	0.3194755572	0.32335776746
</S>	0.0369557340788	0.042056333631	0.0482655351117	0.0210442778352	0.00993994019748	0.0182015514013	0.00355010146204	0.00975349591607	0.106020749549	0.34201603	0.3621962573
