 	sembra	che	il	ladro	è	entrato	da	qui	</S>
a31	0.0725055096941	0.131640757381	0.0185588295423	0.0810170991764	0.103471104465	0.241059114262	0.159957021036	0.176707236564	0.0150833191167
a28	0.199788820972	0.0840336418212	0.0345039328016	0.276959166753	0.00480304616179	0.0110208168137	0.0464778397899	0.336003092949	0.00640969143627
a37	0.0134791440176	0.132554601216	0.082740076878	0.360901142486	0.0585602802979	0.0122519621813	0.0161670369233	0.317979667309	0.00536610091708
a31	0.0345903877984	0.12266957632	0.0731113241756	0.300478254995	0.149336365481	0.0113835756961	0.0613995790929	0.243501951924	0.0035290175602
a11	0.0816182187499	0.217641314952	0.219157341545	0.086202494649	0.0385170412603	0.0138158867244	0.02218244563	0.299207644805	0.0216576282753
a31	0.0132554484958	0.168445643107	0.0450600987482	0.30421716127	0.205092593313	0.00879326508696	0.0519031596737	0.202051947083	0.00118069711496
a20	0.0125742749559	0.249704867145	0.0598113628239	0.249453619622	0.0045342270604	0.052487361928	0.0345479826536	0.324056968427	0.0128293098776
a31	0.0129048763658	0.175394858866	0.060088676504	0.178249629462	0.13239807205	0.00854057356462	0.135910294764	0.291292470736	0.00522057382692
a39	0.0107805173508	0.18214912297	0.0358834707194	0.271988967989	0.0106519685724	0.0226023743832	0.0199418940726	0.3763662651	0.069635422252
a31	0.02742960382	0.0479631849331	0.0359500705378	0.124489519479	0.0616232440752	0.0069793612	0.142981744407	0.54378872596	0.008794555776
a13	0.109276253959	0.0783518621924	0.0330198344761	0.242469660755	0.0120441721532	0.0211984096884	0.0141917474448	0.34095113116	0.148496892
a31	0.049179136621	0.0566023415647	0.0322395032894	0.111723044135	0.0490976873145	0.0159418354272	0.140133240137	0.520826523467	0.0242567161144
a13	0.152768699044	0.0802030439271	0.0295773150112	0.230819937432	0.0110022825548	0.0151723118153	0.0158935044926	0.25889617088	0.205666766034
a31	0.0731075352263	0.0872195120891	0.0295011169611	0.0783322287927	0.0410431212694	0.103830492462	0.108337365487	0.420522990432	0.058105643494
a39	0.170737032492	0.136762959331	0.0353725225299	0.168833641465	0.0137892999398	0.0153263084217	0.0201374469136	0.22922065268	0.209820153808
a11	0.149521541765	0.0981589457307	0.0157004678539	0.0339726610511	0.0213060343596	0.147831005739	0.070999062944	0.349208261262	0.11330198497
a46	0.267218375114	0.121505134307	0.023385330254	0.0116353739693	0.0096818362158	0.069805962929	0.067740637942	0.32449888102	0.104528487544
a18	0.220928488215	0.146599206056	0.0496097996083	0.0123709923933	0.0411674613518	0.0500161679186	0.034888750306	0.24852491314	0.19589422342
a31	0.177827723419	0.166636823977	0.0375815678782	0.0093361636298	0.0126081207973	0.0821230095926	0.030559208652	0.26931396	0.2140134486
a39	0.100840455678	0.130039210593	0.0195077850376	0.0186575198159	0.0247069490368	0.012424614602	0.0232543472221	0.36852531	0.30204382248
a18	0.366471169915	0.0930769160238	0.0323118072086	0.0082508774177	0.0303058366636	0.0216989019274	0.0214039209994	0.216811340808	0.2096692076
a46	0.275089873599	0.138094087094	0.0368351552124	0.00894762894183	0.0277138944073	0.025098347855	0.0119034589142	0.26856336504	0.2077541557
a31	0.150475775602	0.1536449402	0.0200207705551	0.00882896168789	0.0066258731306	0.0671006951784	0.035354780706	0.3436297302	0.2143184924
</S>	0.0843821264043	0.06387944368	0.0107924668025	0.00719160161627	0.02107524425	0.01161713946	0.01897581162	0.448564136	0.33352206294
