 	io	nella	mia	vita	ho	sempre	lavorato	</S>
a8	0.0909335856068	0.0926789391376	0.0016182161811	0.132027912559	0.201110894793	0.102126972596	0.362260778813	0.0172426759995
a31	0.0125411626183	0.3133923312	0.00947507204	0.07119104512	0.10839773444	0.108392366216	0.338094778403	0.0385155205967
a29	0.0192556559581	0.224993298941	0.0150644077367	0.0286568422068	0.111042778284	0.31850659001	0.268228453533	0.0142519972594
a10	0.163823478999	0.138362203807	0.001746298857	0.155692384902	0.0707093643006	0.2444350542	0.219222686116	0.00600852851238
a24	0.134984912192	0.22801690908	0.0023724040066	0.112020152858	0.140514190597	0.147761629872	0.230809979363	0.00351981720058
a31	0.214847367762	0.131655427796	0.00095181742158	0.212152856258	0.0392027974242	0.193661066113	0.19796898444	0.00955967540364
a24	0.20183284402	0.132734475184	0.00180455591553	0.0701982350697	0.0172440618925	0.19786207131	0.36709425086	0.0112295009111
a16	0.277068458031	0.0643905505082	0.00121150221058	0.226450219815	0.0325888039454	0.161039114365	0.232065814104	0.00518557042174
a31	0.239585701429	0.0363513654961	0.00177073045882	0.171201963878	0.0540043485302	0.187600603636	0.301798683068	0.00768661382552
a20	0.447170354196	0.0847883116106	0.000854468611237	0.0519383371111	0.00759543634564	0.00592424664158	0.355938975249	0.0457898614535
a31	0.228684762339	0.0582390571399	0.00375214806953	0.157844978219	0.111948657325	0.138906294546	0.28360496152	0.0170191297804
a11	0.321346488133	0.0815097412259	0.00460578339945	0.0710919165831	0.0481140389172	0.0061403955192	0.296537007279	0.17065462331
a17	0.201291364459	0.103019689166	0.0302713194182	0.118074492265	0.111040534738	0.0346367932503	0.3832379176	0.018427884729
a11	0.169965362482	0.0936355231742	0.0550164483217	0.0675964087114	0.105719577339	0.031491368892	0.4324030634	0.044172276774
a17	0.211121694588	0.170297438958	0.0250563108432	0.113489351314	0.0469892415446	0.0092997412134	0.3311036564	0.0926425482
a31	0.203706207556	0.0896716158934	0.0339589276079	0.0600617956035	0.099975029264	0.025632656954	0.4039736902	0.08302004376
a20	0.170668872562	0.0978632935775	0.00877815278016	0.201307419868	0.0762842928988	0.00825917442	0.28943295288	0.14740585014
a31	0.0701178597445	0.0371390564891	0.0394511124314	0.0524941396151	0.195113620334	0.0523425141536	0.462054986	0.09128668466
a20	0.10654141499	0.0924335294661	0.00714286837489	0.207182705476	0.0192492762768	0.030896649872	0.28831401714	0.2482394953
a8	0.0168024842378	0.020972712626	0.0382388617409	0.0500096343069	0.186165278484	0.0633472737242	0.5063509564	0.1181128127
a31	0.038055261766	0.100306129588	0.0548460829498	0.0415297852006	0.0275708933301	0.0853829643996	0.491890064	0.1604188554
a24	0.07200262531	0.0520929888235	0.0212130713637	0.225049574357	0.0986221663212	0.029415793374	0.2804623694	0.2211413942
a31	0.0145341098909	0.0186801952859	0.0345167651865	0.0442028089875	0.197186397569	0.0717177064104	0.41810426688	0.20105775128
a10	0.0989972848319	0.0930507533071	0.00738029617784	0.172880066985	0.0068890474236	0.046655342918	0.2962371912	0.27791003408
a31	0.0144085821825	0.021925295613	0.0381221644004	0.0339067359767	0.173602280428	0.0739292195308	0.496816284	0.14728943046
a11	0.0921036116298	0.093177939202	0.00790086280096	0.121462111116	0.005688321733	0.043751916908	0.309949954	0.3259652856
a46	0.019807451871	0.0226852167277	0.0368063785603	0.0470112288097	0.147400513243	0.058942660038	0.486969039	0.1803775292
a6	0.0289094325796	0.0549159506598	0.0905147448486	0.0247869944378	0.0722059144429	0.0648110408305	0.4569258392	0.2069301022
a31	0.0353858124369	0.0681702313653	0.0564575769082	0.0324873569079	0.0514000438697	0.0612561462232	0.5230092094	0.1718336124
a26	0.0678755383636	0.0337838019379	0.017806820013	0.0682131969262	0.050297379296	0.02373875502	0.2866465906	0.4516379446
a31	0.0167294385614	0.0147455531833	0.0418774227111	0.0480956545937	0.180211284145	0.0528811489218	0.34378254174	0.30167696746
a8	0.0928853728573	0.0934086290503	0.0107217586819	0.0318567538902	0.0055383423288	0.045448181888	0.335963932	0.3841770494
</S>	0.0122441817445	0.0208282063692	0.0759168114057	0.0294905152068	0.108152954039	0.065317572749	0.419057386	0.26899233894
