 	vado	cercando	una	macchina	che	consuma	poca	benzina	</S>
a31	0.00538172999156	0.270308698444	0.00849523420151	0.130618738838	0.032238943826	0.285446469906	0.148410644086	0.0986409419536	0.0204586155527
a8	0.130098120229	0.207929501345	0.0693042068229	0.182140702265	0.057976220892	0.09963578246	0.0745198140973	0.177177990792	0.00121767138477
a31	0.146883103488	0.219533888955	0.043812394653	0.057731975694	0.0177745648	0.215011744311	0.0124104029084	0.283101578368	0.0037403408434
a10	0.00127582624283	0.296143493592	0.032046097591	0.0446006676741	0.0902830975466	0.156607855088	0.13193329212	0.245091795295	0.0020179144395
a17	0.136197411855	0.287801590614	0.042993687819	0.0626760471	0.075383008042	0.073139021758	0.0979964924654	0.218464679028	0.00534808728302
a20	0.0728729804352	0.159259847642	0.0445700581714	0.131962656173	0.08685571978	0.211121800014	0.03758366716	0.2199322161	0.0358410732568
a31	0.0887163310491	0.0932132568766	0.0400152628164	0.226818970592	0.038930547978	0.204447943888	0.05103832642	0.20693172852	0.0498877093113
a29	0.166583499993	0.00449237200036	0.0608493499858	0.220664077268	0.0577488762052	0.063248282917	0.0189027572591	0.3793918276	0.0281189717667
a31	0.151911334626	0.0103936189746	0.0544871311994	0.0402198089	0.188075125294	0.216244213843	0.07210753826	0.25456105476	0.0120001897247
a17	0.160875328214	0.00303745751106	0.041118148939	0.24599211064	0.060073447244	0.117164414119	0.0241879968546	0.304302285828	0.0432487943091
a31	0.201558805529	0.0093375984856	0.05874556598	0.0211196257788	0.121932884176	0.168820822921	0.087643098092	0.31248638323	0.018355261104
a17	0.0735961119991	0.0220734283074	0.0521205432276	0.254620945444	0.0487114857438	0.07799752464	0.028219322412	0.284844218123	0.157816416717
a31	0.204753699525	0.008201501476	0.054551555086	0.0138850774486	0.105103536164	0.124092865165	0.092992328232	0.36579030924	0.030629137652
a17	0.0152913958806	0.114175817869	0.0732653206367	0.215290968373	0.053863723015	0.046350322954	0.031219187356	0.239389980675	0.21115328985
a31	0.20931634846	0.01103385747	0.0699726666394	0.0161145157298	0.0979877907472	0.102610092578	0.07687781034	0.366367514984	0.0497194318906
a17	0.00892034057879	0.175817993186	0.115799231727	0.129090932927	0.0579165950348	0.071647895626	0.03302325434	0.227799856106	0.179983928448
a31	0.256080039222	0.0203310831426	0.102746077606	0.0238943601888	0.0750501594902	0.055112460616	0.05184654226	0.353027705138	0.0619115851
a24	0.0173451908357	0.197670802253	0.125733228251	0.086652887524	0.043419535779	0.095158409816	0.037659575012	0.22104329063	0.175317089
a31	0.208181891879	0.0457201134164	0.106728766988	0.0404016069164	0.0723355932116	0.062186591492	0.058547635052	0.2723682651	0.13352958652
