 	ogni	giorno	bisogna	che	compriamo	il	pane	</S>
a20	0.00038093305952	0.190706131256	0.0212128371744	0.017968806738	0.201165471711	0.128769016562	0.263171251031	0.176625537112
a0	0.00630041999666	0.200094282173	0.343425663626	0.0166206299	0.000545063706	0.2216233552	0.202884353318	0.008506232064
a28	0.00038931196688	0.0248239168832	0.51999231496	0.039603927319	0.0003326824752	0.19236836035	0.202356841862	0.0201326241964
a31	0.00173765444347	0.0371645352528	0.5017226665	0.0585528936182	0.0003444012478	0.179335195888	0.19194925066	0.0291934105539
a24	0.00446839997892	0.0285875521579	0.464084761521	0.041733960635	6.2739727392e-05	0.228432630813	0.213681410079	0.0189485671551
a46	0.00757161360872	0.0143147341552	0.490921114644	0.0656579773484	0.014126556577	0.199121518243	0.087551818875	0.120734704982
a31	0.0192134065622	0.021561293198	0.380663153253	0.0208089016466	0.0733744616354	0.258354240518	0.109403491178	0.11662105891
a24	0.00832903567775	0.0230447672812	0.533367571442	0.00300839977254	0.0191504355181	0.117372413927	0.194567410168	0.101160004423
a31	0.130563978765	0.00868303389755	0.285308447497	0.0684859860985	0.0703579645781	0.209587455993	0.11133614412	0.115676996011
a20	0.0229684374807	0.0823858202826	0.319383025854	0.00607363810435	0.0805789720435	0.0572678747	0.28333865906	0.148003616088
a29	0.00660002561053	0.0185453780123	0.0346125386983	0.0173412609637	0.297472161889	0.0862095913236	0.1809145802	0.358304425598
a20	0.0140800404815	0.0444300139119	0.136476917994	0.0506310692281	0.295374464798	0.0342391157068	0.083131169	0.341637182888
a29	0.0712563194871	0.0380683091628	0.0641868124876	0.0207578414295	0.258997263652	0.055761338982	0.119925945	0.37104619364
a13	0.0862960025621	0.182489874001	0.146651619574	0.0127956462698	0.0790372019347	0.01748217958	0.10887111106	0.36637636992
a17	0.142509535882	0.0486027186043	0.0853045763221	0.0302048180292	0.143967594823	0.021572671288	0.16122835208	0.3666097528
a31	0.0491296562004	0.160199253661	0.113974836902	0.0296307210285	0.0950845423281	0.027698922274	0.1494320752	0.3748500036
a44	0.0579479144345	0.166358826313	0.0690299697194	0.0260596371057	0.22204855394	0.0176385709385	0.12891167574	0.3120048607
a8	0.111515874545	0.066729267225	0.0398909128223	0.0366276094928	0.243202321304	0.0348174887084	0.0975050652	0.36971151992
a6	0.010176925531	0.20665855253	0.077272129905	0.0769077267983	0.0378599436051	0.016395268947	0.174088277	0.4006411856
</S>	0.0392768331841	0.15585617664	0.0681668386296	0.0462563168846	0.0419309394283	0.02458545483	0.18031431	0.4436131422
