 	sta	e	dorme	nel	letto	</S>
a33	0.00877410877639	0.335260760119	0.258426173153	0.0205138086453	0.182335231643	0.194689912994
a31	0.142137690764	0.307080765342	0.1523112142	0.0856151209836	0.112309069367	0.200546141713
a37	0.128433764993	0.0817077835938	0.312134697997	0.125472383652	0.0690419481208	0.283209423291
a31	0.160815584961	0.128375599837	0.4055606164	0.126690222576	0.0115848036252	0.16697318874
a13	0.0439486864947	0.262252019426	0.179323696569	0.135921282297	0.113585878085	0.264968462624
a20	0.220734687569	0.116920250843	0.2593499992	0.0765382421297	0.131301604292	0.195155201011
a24	0.225650181601	0.0266797010718	0.34697240606	0.089485932332	0.119623361616	0.191588437216
a28	0.2160034016	0.02888073592	0.324615293875	0.0288758552219	0.204632938563	0.196991844877
a31	0.29512045	0.117688331	0.272241799416	0.044476561168	0.241382788508	0.029090078164
a35	0.04174642042	0.2754384566	0.0990450114346	0.0243068053992	0.293057973412	0.26640531996
a18	0.0906152038	0.087355163	0.243366593352	0.13220655044	0.26366306022	0.18279343338
a31	0.0691674392	0.119621334	0.133411556389	0.12171428046	0.28759218814	0.26849317512
a13	0.00464633706	0.28008496364	0.138530754618	0.0209065340992	0.225756116428	0.330075285
a39	0.1121889776	0.06897703106	0.207279466174	0.166608719648	0.237729653936	0.2072161303
a31	0.0383675718	0.08161339486	0.0774816204133	0.142567167388	0.355540472952	0.304429792
a21	0.01515891502	0.21539639326	0.164945169755	0.0214074256779	0.1264399789	0.4566521112
a31	0.10164376982	0.05331100877	0.0315673754951	0.18504682457	0.384353432166	0.2440775894
</S>	0.06554522714	0.04526425692	0.0730551757677	0.012659913113	0.28535127036	0.518124142
