 	i	bambini	piccoli	li	vestono	i	genitori	</S>
a17	0.301623569965	0.267512829476	0.00441474460437	0.0118374245579	0.0361406671816	0.281589700189	0.0959731548584	0.000907905807501
a20	0.214490373952	0.261394042734	0.0691732044264	0.0193578749933	0.0471591642742	0.0816914526498	0.246582749902	0.060151151878
a28	0.213006590684	0.079411706058	0.193176030606	0.0221684616624	0.0471908894749	0.073702160048	0.263571025402	0.107773212724
a7	0.245540849584	0.0369064940742	0.180229394655	0.0343671915113	0.01761422305	0.074154127429	0.292778141323	0.118409555852
a20	0.348426243038	0.00354555560645	0.186401759321	0.0162941718861	0.00610846777741	0.0564998505599	0.251386408136	0.131337545718
a31	0.291980680833	0.00222294036151	0.0850653602039	0.110603033806	0.007736462902	0.0732291438131	0.310731750279	0.118430594222
a11	0.395182250159	0.0820637893819	0.118161480536	0.00180117479105	0.00153426507912	0.0306101351914	0.209705740135	0.160941194119
a31	0.355865779796	0.00933294307702	0.116907510249	0.08047752582	0.0075460103	0.05013296652	0.275448332898	0.10428893988
a11	0.390320726804	0.177629287688	0.0235853056086	0.0011967748323	0.0026121507673	0.0365095874394	0.192058948908	0.176087202615
a41	0.205097011298	0.0995140081184	0.106976841663	0.10183043229	0.0240825222	0.07428878568	0.28863598754	0.09957440921
a8	0.0735038806474	0.129125182284	0.0798615923228	0.0333213108326	0.021176940146	0.0516629638	0.4524423668	0.15890576618
a30	0.145838797007	0.079454372408	0.0718642315329	0.0261599132342	0.0359970861856	0.12207576481	0.4101878592	0.10842200778
a31	0.26772546931	0.0600751502148	0.112843025197	0.0696977691907	0.02354333207	0.07569112288	0.317475671168	0.0729484436682
a13	0.216835205364	0.213933492845	0.0104537586117	0.0289066492235	0.036060908518	0.082384001172	0.23967808302	0.171747927788
a31	0.227273341529	0.0856165910497	0.0732394082871	0.0456683717151	0.029310089506	0.09802913952	0.415154958	0.02570810628
a41	0.0524144005608	0.213224606073	0.0215884415443	0.0240282491987	0.10129818878	0.0710505818	0.2803629344	0.23603260626
a20	0.186611256276	0.0962179917432	0.0757450910536	0.038624378527	0.0439706679736	0.07558978938	0.4496417718	0.03359902272
a31	0.0739450777742	0.145183390917	0.0454026563411	0.0180669866758	0.0749460719716	0.07608243535	0.5100111826	0.0563621827
a20	0.037019529298	0.112652748893	0.0755893177668	0.0893539032786	0.06801675054	0.048816996	0.2946050772	0.27394568938
a31	0.135020612644	0.0552294957203	0.066616483658	0.040596332471	0.0517823794739	0.0723502391	0.5247892732	0.0536151752
a13	0.012611051623	0.145650926432	0.0376088621494	0.0261500671538	0.0231419604428	0.0367574074	0.3211139876	0.3969657106
a24	0.171128233303	0.0394827691835	0.0843472656146	0.0384411521965	0.0335396512193	0.06577488152	0.5157907272	0.0514953237
a18	0.130331357459	0.0381063540354	0.0613392330748	0.0136680690247	0.117605386746	0.07653123722	0.366985971814	0.195432418
a31	0.0832197907218	0.0448649088121	0.0485861330634	0.0167833907251	0.087213279709	0.0878949586	0.54497877368	0.0864587506
a8	0.0243231433542	0.0911723931874	0.03137101722	0.0145911540362	0.0222221981	0.0405292254	0.3254251968	0.4503656836
a31	0.0570976568948	0.0251998238515	0.064072454909	0.0366169176501	0.078976366907	0.0671637444	0.567743194	0.1031298584
a8	0.0339933366231	0.078402486487	0.0284210248829	0.0215545429324	0.03290818613	0.036675314	0.322184668	0.44586043366
a31	0.0483411729639	0.0215739770431	0.0738464984382	0.031135726698	0.0699210309918	0.07222694847	0.541838534	0.1411161106
</S>	0.0350191253996	0.071896133597	0.0262129248621	0.0194945529931	0.033788847632	0.0354429492	0.308325158	0.46982034414
