 	la	pasta	vuole	sale	</S>
a31	0.334698354764	0.083992285966	0.3008898463	0.212131649	0.0682878616849
a15	0.0244273156102	0.237681047115	0.260796877176	0.437369171651	0.0397255922579
a31	0.0495489896819	0.39381612778	0.243120880564	0.167778204378	0.145735798589
a13	0.0304405736212	0.250964109268	0.33250861858	0.3692665261	0.0168201968004
a31	0.117576816479	0.146213949836	0.217179989355	0.2099736732	0.309055619105
a6	0.0493474934523	0.0378322965002	0.28127844944	0.541350376	0.0901913711161
a31	0.163482024661	0.06504458535	0.216846106976	0.221969722	0.332657557392
a46	0.0242996864767	0.13352907388	0.09679760888	0.71330472	0.03206892408
a31	0.0688612962035	0.0798029521246	0.137460602288	0.42153910362	0.29233603836
a46	0.0222284100645	0.197960368549	0.160356440184	0.419193518	0.20026126776
a20	0.239260104589	0.0778732732398	0.0738468105462	0.22701937944	0.38200045286
</S>	0.157789121094	0.204439074187	0.0307201601091	0.22174246178	0.385309180004
