 	sta	seduta	nel	giardino	nel	giardino	</S>
a33	0.203666924212	0.192154416829	0.00911818997056	0.179573809501	0.00636295674135	0.40618770749	0.00293601450521
a31	0.2012415244	0.124690295832	0.0433833096578	0.182088974201	0.0929216666549	0.24676782711	0.108906408801
a20	0.100785813831	0.204650787203	0.102277628394	0.190063142842	0.0690484475142	0.324669813767	0.00850435009837
a31	0.248162250476	0.251103125867	0.0280554096558	0.123321235191	0.0575273128619	0.28342189657	0.00840875666068
a20	0.150692940363	0.222917215535	0.0300984775889	0.0263215582908	0.178847005923	0.373832905137	0.0172899045028
a38	0.187116355809	0.243064479899	0.0114830962864	0.0491993364226	0.152303358399	0.344170454791	0.0126629089787
a31	0.182986092991	0.132701935959	0.0599594926218	0.048221848316	0.17420607911	0.308234285004	0.0936902840737
a29	0.117423706239	0.285715872343	0.0331441250407	0.0691365032405	0.110099347736	0.372572489582	0.0119079307184
a20	0.0457456493777	0.32734122984	0.0738225865815	0.0533526107408	0.127811375164	0.335506951903	0.0364195931162
a31	0.0619871850431	0.190154908809	0.0859495452021	0.0394414918997	0.181938328548	0.331125112587	0.109403406627
a20	0.0748586490584	0.322518673988	0.0276692890486	0.0672022588472	0.0628098457282	0.368756135723	0.0761851137876
a46	0.0675656916591	0.257663980723	0.0916058625602	0.021895934169	0.170074644834	0.271676094564	0.119517782938
a31	0.0387809876593	0.242430782428	0.0297384161353	0.0748138176305	0.135771567076	0.327384248438	0.151080175149
a20	0.0249732313252	0.233640636158	0.166676051903	0.0764920471936	0.0685461190565	0.360648324963	0.0690235597282
a31	0.0611708871056	0.309867081635	0.0480766561416	0.0217701051898	0.168767601827	0.219118625254	0.171229049296
a39	0.0115011036523	0.225786802856	0.178878224489	0.0279535514515	0.0447737226295	0.357548079805	0.15355845866
a0	0.0665662655404	0.261302988976	0.0362384674724	0.031684862951	0.152632822445	0.262217823117	0.18935674172
a20	0.0383833208551	0.377858725889	0.0327751559499	0.0324943037118	0.120490758014	0.222106122864	0.17589165908
a23	0.0248420122809	0.359793564062	0.0308990354911	0.0165008458718	0.046566684908	0.360358556064	0.161039299348
a31	0.0285291356795	0.238107784351	0.0611250515464	0.0375431306726	0.094818477028	0.308965617229	0.23091076344
a20	0.0492776443497	0.147991378332	0.210513198157	0.0223674082612	0.040925612758	0.244998781394	0.283925972376
a31	0.0435252532702	0.217207240834	0.041489197405	0.0488437494294	0.0806506844	0.370033640194	0.198250217776
a46	0.0575401892784	0.16816900369	0.160324316895	0.0075206443446	0.037487067636	0.221960665558	0.346998122
</S>	0.0496218304899	0.230676295185	0.0344873548057	0.0555563374638	0.071718988234	0.33884757926	0.219091622866
