 	lui	sapeva	che	oggi	stava	per	fare	freddo	o	freddo	e	non	poteva	fare	il	bagno	</S>
a39	0.127202679465	0.0649480681714	0.0905076133182	0.0208834367454	0.00738470805625	0.000259352548949	4.3399562992e-05	0.00354618871338	0.207647830158	0.007095598475	0.0092194946248	0.00846259662523	0.245603666763	0.00363495116207	0.0563841843266	0.143259753749	0.00391648249529
a31	0.125408084452	0.0644241646167	0.0841363575987	0.0194395740972	0.169809803005	0.0676193910835	0.005060943614	0.047909193342	0.119655033147	0.055244405094	0.0026343221764	0.040382622775	0.0248782656912	0.003449308512	0.0152217249778	0.147251951343	0.0074748350852
a20	0.0172972089633	0.176432040008	0.0718417637119	0.000940069545607	0.0195120788103	0.0124686127059	0.00302345335669	0.0301664093801	0.171955627074	0.0644274548703	0.022207034133	0.0951822655086	0.052981433715	0.0114979779058	0.0986214722122	0.146640328539	0.00480473853814
a31	0.209982858152	0.00984571713427	0.0190772594138	0.0023898291374	0.126203511724	0.174743968093	0.0592002649995	0.0353128124774	0.12348754247	0.016486176838	0.00103764088166	0.00970624335527	0.00968513454813	0.00131596370547	0.0120247638962	0.177838167742	0.0116621896191
a21	0.19901126102	0.0156975300567	0.0153594707454	0.00364507872217	0.0940144664777	0.00219213017363	0.000352001281502	0.0156885788332	0.00264271111834	0.0140121807038	0.0282884995658	0.0639660035842	0.119311317758	0.0218859433626	0.0903093952291	0.312812236588	0.000811200231463
a31	0.19675859318	0.0026732315284	0.0160651468681	0.00521898800532	0.0835305336333	0.156711184547	0.0530696935693	0.00518929240518	0.0132268939144	0.00585406221884	0.0109238801301	0.18915039239	0.0492593581501	0.0203569735837	0.0116264801642	0.169407009869	0.0109782733969
a13	0.184400527533	0.0180151869449	0.00865921213342	0.00263248579426	0.191396959411	0.00343692412319	0.000890760688241	0.0078047582984	0.0210084466005	0.0049716919573	0.0218368653469	0.270336379475	0.0454362717732	0.00500425143075	0.0619795644196	0.150971376023	0.00121840081648
a8	0.193621928446	0.00191289316664	0.00407779147411	0.0093287881616	0.172271052215	0.0267573576902	0.017309267667	0.00467917992774	0.00337504230936	0.00547426883863	0.0151189618113	0.193946782528	0.0476077524954	0.0668038456339	0.0423145251093	0.182016721033	0.0133838487043
a24	0.141109379032	0.0249973240409	0.0039096807083	0.077936963569	0.178356332696	0.0173233348014	0.0181874260386	0.0037198622993	0.0200500485886	0.00404814767722	0.0053362092974	0.195527702818	0.0277809598004	0.0569406307324	0.050701400735	0.164848750922	0.00922585500351
a8	0.05021735378	0.00629904989248	0.00252116922987	0.192390886923	0.167790889635	0.00868676004544	0.00706770902806	0.0099739812903	0.0187635476896	0.00342824818001	0.00240558268806	0.150359174284	0.0461336746161	0.0733331681744	0.0602765573077	0.183814440443	0.0165377965647
a31	0.0350534307	0.0132571484034	0.0058448250652	0.193889449044	0.021811515566	0.00836114912791	0.0104923107094	0.004974787656	0.01934098958	0.0114089176041	0.011086426612	0.121723426387	0.0795288594003	0.0218635190875	0.0546866335286	0.288589504018	0.098087106559
a29	0.0678846011996	0.00117070775148	0.00367612379753	0.190718582687	0.080711091282	0.0253388425107	0.0340806133543	0.0294315527702	0.0345142617396	0.0475711032246	0.0229140733245	0.0712608176618	0.0431434501822	0.00181475102755	0.0832033864477	0.245225091881	0.0173409746191
a31	0.036241884013	0.110330528228	0.0547747819374	0.0123523894717	0.125280556396	0.0272644155773	0.0254553337836	0.0257501888432	0.04325207332	0.0110046240206	0.0174619859356	0.167276007387	0.0399101121838	0.00748491617003	0.0851770568184	0.187282045714	0.0237010800359
a37	0.100112643741	0.00456559560303	0.0249047991192	0.0876899978644	0.1339600623	0.0307186355702	0.0428420913214	0.0281148030341	0.0327530689932	0.0206843563026	0.0285389583427	0.0418395273448	0.0818002259599	0.00103886170388	0.08306605291	0.249038189344	0.00833212697686
a8	0.0138736233008	0.0310365645466	0.117243463018	0.0310602827437	0.11405992222	0.0328217223562	0.027716122486	0.021464017256	0.09314148152	0.0134849232564	0.009472784378	0.0931986822754	0.0578135279863	0.0103048178206	0.119284710414	0.187038811811	0.0269845921778
a31	0.040246211536	0.0474142437733	0.0708400752564	0.0176561866262	0.012359599663	0.0163798234497	0.030356005396	0.006002204954	0.14900978576	0.012423063476	0.0105597284248	0.0560586686828	0.0436051208616	0.00856475850062	0.102080389721	0.317448848579	0.0589952095049
a1	0.162125986249	0.00330307249881	0.0235197267002	0.0483298172013	0.0281300480428	0.0205965765136	0.0317355280318	0.0154307680932	0.0690894805657	0.0465624686155	0.035788122778	0.0897914485625	0.0880996480805	0.0031357320891	0.0617828502938	0.240999306564	0.0315794391104
a31	0.023292790795	0.0293395780161	0.128746937496	0.0192202218993	0.0137315892162	0.0136688974272	0.025254799756	0.0076180303252	0.11781624276	0.0114830409166	0.0175213208788	0.039896896452	0.0500764328968	0.0158615144538	0.098169216765	0.349574965694	0.0387275129832
a17	0.103970979722	0.00195176411537	0.0237663432768	0.0219628102526	0.0486343836514	0.050037636554	0.0288753944599	0.0172246630015	0.208713705111	0.0247348831566	0.0260128303503	0.042918747587	0.0997916482382	0.0013308743958	0.0732047475962	0.172288833631	0.0545797662306
a31	0.0442981391752	0.0273452759293	0.113715468628	0.0162620071609	0.107191577127	0.0426739893862	0.0493713186056	0.020082436918	0.147883729154	0.01994825886	0.0097629160468	0.0207479968538	0.052886962072	0.0070015729458	0.096610629332	0.180584444594	0.043633331888
a17	0.0828126320575	0.000711153463412	0.0143341709551	0.0136792260697	0.0850132071259	0.0459339810352	0.0250837346347	0.02504446421	0.241137695627	0.0140522478634	0.0209044912984	0.0411909909265	0.0772817257996	0.001714450525	0.0638286492094	0.152211358438	0.0950658208921
a31	0.0602906108712	0.03529050785	0.0985541122528	0.0148054993296	0.092278096604	0.0517797200047	0.0382769844724	0.015636949576	0.181260722972	0.016623389451	0.0124145001204	0.0181475849462	0.050162224378	0.00661372231	0.075424632502	0.17458939718	0.057851335647
a20	0.0880485418917	0.000903537505594	0.0148010039759	0.01245173901	0.0685926043918	0.049687428137	0.0183962123303	0.025772761823	0.253393449494	0.0153234178417	0.019125256072	0.0365919837164	0.0455739162608	0.00266464056764	0.0647686264594	0.148022754212	0.135882119781
a31	0.0628582298386	0.035631639939	0.103933649916	0.0156138151535	0.0640708566708	0.0577663826067	0.0386930121232	0.015858049711	0.17317040159	0.017815082852	0.0125223706181	0.0156468316076	0.0626236444688	0.0046198614408	0.0739089666	0.172209084376	0.073058069252
a20	0.0956747248139	0.00170651782936	0.0185509505372	0.0128404699072	0.0552359877671	0.0522155363222	0.0143162557866	0.0244034690176	0.245405410413	0.0162908828994	0.0198915611436	0.0334136787495	0.0310108329136	0.0029801187578	0.06530578919	0.14847044722	0.162287383289
a28	0.0663907439144	0.0323242038116	0.0877323619345	0.00857486000876	0.049233082539	0.0659464598497	0.0409411914404	0.0157221051102	0.1924392508	0.0131731684166	0.0108179442655	0.0162466032424	0.0647238463988	0.004091170795	0.067163846812	0.166597718274	0.097881447932
a13	0.0600079336076	0.0200076898181	0.138323783111	0.0116188863821	0.0368798511748	0.0879646675178	0.0174984607686	0.0194864327032	0.148794581944	0.0144434459988	0.0297265117051	0.010286526592	0.043474197713	0.001463741658	0.0176523163648	0.18225931292	0.160111686871
a39	0.0633429081229	0.0280700957606	0.142745963589	0.0295753150396	0.0569787570418	0.0972702336486	0.016521326738	0.0160719734778	0.115384635528	0.01559616235	0.00867909703288	0.0038957255838	0.029192413598	0.0004758539256	0.015160236672	0.186925734814	0.174113552059
a20	0.10623036788	0.0266294897814	0.150169256536	0.0213703692692	0.055544860945	0.058782667351	0.0106897101024	0.0138102508306	0.0876801944	0.0215339810992	0.0129297174141	0.009222614713	0.031132528261	0.0010572147274	0.02543917237	0.19582377016	0.171953874142
a37	0.107870582642	0.0274092793961	0.145295098987	0.0382909926571	0.0416144943354	0.0497483121607	0.013040094222	0.0129208812376	0.06309738784	0.0282558675066	0.00587823319847	0.020788459328	0.010147465294	0.002524587486	0.03199031052	0.209881811352	0.19124611942
a23	0.132561498279	0.0273448126	0.136062006155	0.0223222941843	0.0351830579572	0.0600066787944	0.0098328932402	0.0159723673734	0.066849252852	0.0270967171552	0.0052413717831	0.019253623229	0.0177967055964	0.0012811123362	0.016268693522	0.220184435124	0.18674246408
a37	0.140450909226	0.0367126104698	0.10872466916	0.0185685039255	0.0290684209678	0.0485147809911	0.023133871488	0.0112593083422	0.0422416138	0.0224268891374	0.0102799346544	0.0112646381458	0.038786344574	0.0017169950564	0.02189974907	0.246291963404	0.18865877036
a31	0.143294455449	0.0501898513018	0.0866260453259	0.0196427799459	0.0221229398374	0.0711358480355	0.0140363363274	0.013894481748	0.066096846836	0.0272522442954	0.0143447239494	0.0267542052264	0.02316772993	0.0015726699568	0.01378276553	0.223189546954	0.18289654413
a28	0.178525919802	0.00757842432888	0.0464111714428	0.0236851741785	0.0290505489225	0.0829454232496	0.0279186861015	0.0137462251493	0.088479124496	0.0217717629476	0.0134206922363	0.0088676609659	0.0470956975887	0.0016940040258	0.0392626373334	0.187417887721	0.182128962954
a31	0.154594889722	0.073234201504	0.0426702596143	0.0129855026081	0.0281691767843	0.0734495465675	0.0094941096888	0.0189542654853	0.112528704754	0.0294183597175	0.00484884866056	0.0191410514138	0.0150588869915	0.00128073511934	0.01619224202	0.18355474446	0.20442446404
a8	0.109128169826	0.0190974375542	0.0533776228866	0.0250990489919	0.0376196395062	0.0820401446928	0.0118990665082	0.01709637272	0.125725593808	0.019135693872	0.012778252728	0.0038409038516	0.044531273591	0.002073406384	0.045146500577	0.220203030716	0.171207847446
a31	0.0949286879063	0.127415020681	0.0405086321333	0.00916976893815	0.0186877309221	0.0416222830264	0.0112549556492	0.0187851252887	0.071244564913	0.023370090557	0.0100497867723	0.0166739472249	0.0478082532528	0.00322784566038	0.02746689488	0.2475695352	0.19021686066
a28	0.0631494001812	0.00849878500361	0.0481003671749	0.0323522562628	0.0469229637683	0.0783538903664	0.0132487622896	0.0239942518582	0.15984231019	0.028202395578	0.0195047554577	0.0034059525916	0.0463768650108	0.00243780532	0.038303734223	0.213075221108	0.17423025204
a24	0.118369136095	0.0855825744021	0.060488897854	0.00642830589862	0.0264504293867	0.0671365812962	0.00600758667271	0.0207435827106	0.139451287009	0.0248187119019	0.00647391968539	0.0109674969136	0.0154847329986	0.00111203710752	0.01368406604	0.1698041008	0.22699655496
a31	0.14312493185	0.0941736461676	0.063233698728	0.0056234675668	0.0200717509675	0.0588422086123	0.00190276789959	0.0191037534288	0.152104345156	0.0196015875973	0.00050077850858	0.00506241465898	0.0355813962131	0.0003008921486	0.0102786872186	0.208737245296	0.161756425027
a20	0.0318413686497	0.0072335807307	0.0378131378061	0.0279569836746	0.0580814974256	0.106462093271	0.0195721299971	0.017309582138	0.1766924139	0.016855883596	0.0172448165187	0.009318752427	0.0367621474216	0.004257862339	0.0591141951716	0.183939974056	0.189543555059
a35	0.0953418662692	0.113000393518	0.0618921098037	0.00768645254691	0.0261683543458	0.0662672061594	0.00411067931608	0.0218538120371	0.1037423945	0.023727742206	0.00285779286267	0.0069489062479	0.0138238886444	0.0016760260865	0.01625882964	0.188653532	0.2459900152
a31	0.113597980195	0.113140130578	0.0489488523898	0.00660767226178	0.0159164669869	0.0246345261331	0.00684932921622	0.0195772464144	0.0361925016036	0.0204673701802	0.0162395357526	0.0119793344953	0.0459697456606	0.0039818044195	0.02834248996	0.2615503784	0.2260046006
a23	0.0264215347064	0.0100578321395	0.0393246499713	0.0310591264457	0.0403742945713	0.0545266878404	0.0291317059187	0.0298374139691	0.1528384085	0.049948142155	0.0304681470083	0.028159417068	0.024935070218	0.008729226972	0.0454373984	0.17626071562	0.2224902168
a31	0.0778314335372	0.135248956804	0.0500681469201	0.00559542245902	0.0210500817056	0.0364786419884	0.00532232755688	0.0230511216117	0.054216303759	0.022584463609	0.00695691591166	0.0100810217204	0.0655113942768	0.00287079988935	0.02322496422	0.256097479	0.2038105008
a8	0.0336980269299	0.0141300455517	0.0305170499336	0.0196703639706	0.0304758243581	0.0577952404102	0.0156421496597	0.0220657927787	0.13772345845	0.027496416402	0.0180431977812	0.0039550026792	0.028270669356	0.00281675815	0.027385147252	0.26939436802	0.2609204819
a31	0.0555041435074	0.121391391166	0.0422023757798	0.00592056090392	0.0239657651318	0.0355447423832	0.0088077143472	0.0250596817499	0.0373217124572	0.0244271107972	0.0107583425758	0.00773122033284	0.0579882795814	0.00397641988641	0.035727748874	0.2772092406	0.2264635431
