 	voglio	che	Maria	venga	domani	</S>
a20	0.0159513597117	0.226661682005	0.195260526	0.1990749758	0.359855050555	0.00319636832726
a21	0.0822006684421	0.12921687402	0.22316238356	0.366871489468	0.194818152634	0.00373044984428
a31	0.262907365054	0.055512763198	0.238747018271	0.244268859868	0.198037979063	0.0005260590687
a37	0.220285158009	0.0757905007005	0.25780049584	0.245950164154	0.199912795082	0.00026087865592
a31	0.24179106704	0.0922315315095	0.192945919244	0.271140563752	0.201729858704	0.000161081854836
a35	0.327589028394	0.0613936807384	0.0841890804507	0.325427425696	0.201379915694	2.0927527546e-05
a31	0.224705189286	0.0447883663135	0.016217566242	0.468772639028	0.244911197138	0.000605038150808
a20	0.117928874141	0.0783006613198	0.0259132029923	0.418589223256	0.358751722842	0.00051633362164
a31	0.0458011016097	0.0309233590338	0.0334020484258	0.431136202379	0.4465513628	0.01218591658
a18	0.0150114716026	0.0294202300309	0.149067976968	0.337027350644	0.41281477282	0.0566581619886
a31	0.0510757170988	0.12349063101	0.158830755583	0.143736331769	0.488655924	0.0342106426
a3	0.0146847596688	0.0544085487889	0.161243785359	0.206401796186	0.3968730575	0.166388095161
a13	0.0896848067909	0.189874343156	0.131493547001	0.0713803021152	0.47692706	0.0406399261
a37	0.0505962404037	0.130654401232	0.12732977647	0.0747652291078	0.582621202	0.03403313552
a46	0.0414551364031	0.133776573318	0.0859099818756	0.0636421173216	0.597589742	0.077626462
a31	0.0403416789862	0.0325106847471	0.0570858311162	0.0526472959116	0.649769148	0.1676453384
a18	0.0266873985741	0.113610948864	0.0167303824772	0.128576636288	0.3704693	0.3439253418
a46	0.0703303566976	0.0394114448321	0.0316833770802	0.0262729361876	0.666800796	0.1655010852
</S>	0.0402737876215	0.0903539626215	0.0338508006248	0.0324568549882	0.542385506	0.2606791068
