 	il	medico	mi	ha	detto	di	non	mangiare	dolci	però	a	me	mi	piacciono	e	li	mangio	</S>
a31	0.0289860952628	0.190203196013	0.0060726217311	0.00067876813285	8.3949230008e-05	0.0001066946272	0.00045997802396	0.00303588537836	0.157599884494	0.211084929906	0.0155449806961	0.00730207147892	0.00211579176119	0.00738174079699	0.0120378574695	0.123457062224	0.190173135768	0.0436753818663
a39	0.104137544014	0.0924002892472	0.155119494918	0.0030419536862	0.00067665759478	0.0078617661611	0.0402620499546	0.122874542919	0.0675150143863	0.0224295667524	0.05395873384	0.00766372735958	0.0300702859933	0.035852495931	0.0147639503957	0.2023200475	0.015843221132	0.023208691922
a31	0.173991991803	0.0155347652208	0.102785181936	0.039500720532	0.017318044244	0.0326979791708	0.0989274952182	0.0418906514449	0.0531468304235	0.00327560009482	0.00549549780272	0.0178447492024	0.0166995266302	0.130573711876	0.00206804761576	0.065519673148	0.02299440918	0.159735131094
a8	0.00872283408153	0.151566632041	0.0447101511677	0.0028346388957	0.000145318927294	0.00021624812618	0.00137434343916	0.0110951679197	0.0939656307818	0.00599265618857	0.0439198119578	0.00665406499587	0.0621779839922	0.215548743957	0.0367102240435	0.2383046676	0.06579333782	0.0102675379201
a31	0.175905043882	0.0020985665458	0.014815328976	0.02874632596	0.04737358126	0.02382794666	0.06527972246	0.0079375138992	0.0982502310454	0.00425516196002	0.0116826569229	0.00827531179201	0.0764982421738	0.141236966522	0.00477108892713	0.071742589926	0.03342193446	0.183881788883
a35	0.206844954988	0.000353193294426	0.014975320173	0.0106309311355	0.00306014983536	0.00392863228461	0.00592126284175	0.0053415459252	0.153026981371	0.012899624635	0.0184232412462	0.00486001332321	0.170539812543	0.0492643465465	0.0108201024862	0.238073258	0.024293768096	0.0667427895676
a31	0.200931084992	0.000706284328432	0.028607444722	0.01144748605	0.026296154294	0.02322590809	0.0189187818828	0.0157213029086	0.0290335842811	0.0132473274016	0.043715745729	0.00870363400123	0.134333921901	0.0800647416101	0.00943169302057	0.0707245618	0.0787422685106	0.206148079191
a33	0.201284164428	0.00013273100377	0.0142084607465	0.00668019228001	0.00158067078077	0.00611585559368	0.0181121011066	0.0140192183569	0.0562569386097	0.0430149195861	0.0330078128553	0.00475310251121	0.197047645832	0.0560934253343	0.0218663782655	0.232478912	0.0290852069305	0.0642622002299
a23	0.198342943112	0.0009604789439	0.0082515077932	0.032109718562	0.060008979649	0.028750471362	0.033154477504	0.011140979463	0.0244738445955	0.0505530017107	0.031611145145	0.00768434636628	0.0251883630973	0.056593811972	0.00835134302	0.0523822300001	0.123122450865	0.247319905804
a31	0.184773411481	0.0023336426493	0.031157820201	0.006132207583	0.009622974394	0.01015002352	0.017949223552	0.0381224151451	0.0252815874271	0.0265597856859	0.0363440920436	0.00724038417278	0.0398599811331	0.0452005373218	0.00782634335856	0.150053074604	0.08822851596	0.2731639842
