 	tu	quante	bottiglie	hai	rotto	dieci	</S>
a21	0.368545687351	0.209297498196	0.0338196446	0.00534201071506	0.029860016969	0.157081097423	0.196054083121
a20	0.061493941984	0.360328034654	0.184023628973	0.0409442427584	0.0370216579032	0.185365376419	0.13082316
a35	0.103022180178	0.390214166808	0.114119401419	0.0360837571637	0.0346131989709	0.174769856892	0.147177411863
a20	0.251484729797	0.24985140682	0.0982187414952	0.0259165417633	0.0157883842911	0.158211787499	0.200528368752
a38	0.375755549535	0.200897643858	0.0184070453186	0.00560339076503	0.0107855816512	0.157561614898	0.230989171617
a31	0.30976073427	0.273196527912	0.014748964218	0.0010670680818	0.00131915133752	0.152908899156	0.246998720512
a18	0.253034395244	0.198234578936	0.104164390486	0.00155161863996	0.0457385879546	0.173837920222	0.223438482699
a23	0.0198164092199	0.259218197864	0.315054390347	0.0034629581108	0.0042300616718	0.160885432672	0.237332561552
a24	0.057505340204	0.022996033652	0.389802358154	0.010530469694	0.01461364693	0.231011260512	0.273540895734
a37	0.0944802226988	0.10626045737	0.390892223131	0.0005140316334	0.0011985869006	0.161196553168	0.245457949506
a20	0.0308497914578	0.168618275415	0.34708619182	0.004392653514	0.00908453038	0.18874011594	0.2512284414
a31	0.0581903765676	0.0784748804356	0.275744063902	0.015660402652	0.03632463774	0.261993003	0.273612644
a20	0.125431288318	0.0863672711547	0.38155537934	0.0848177097173	0.0235100641119	0.177325679286	0.120992583888
a33	0.0182666588368	0.0974695242468	0.240424268346	0.0201927787	0.08794911878	0.3113635094	0.2243341282
a31	0.0554465174773	0.024235903428	0.150370384668	0.102934833516	0.19901460999	0.34649961908	0.1214981388
a20	0.141032981966	0.0706131833722	0.25003455152	0.067243383556	0.148606025925	0.2276912963	0.09477859954
a31	0.0370472244076	0.104551860177	0.104436295411	0.036092249504	0.1195135397	0.3970569002	0.2013019412
a20	0.119041967219	0.0826240979952	0.076694770488	0.017297036006	0.151137554925	0.21813153914	0.3350730318
a31	0.036469664476	0.121975954443	0.069404095806	0.03739502112	0.14527370482	0.3948419312	0.1946396196
</S>	0.0962289255184	0.105060745923	0.0354608529118	0.008024665858	0.071963942159	0.23951843602	0.4437424424
