 	pure	che	ti	vedo	una	volta	non	ti	dimentico	mai	</S>
a31	0.0875544815101	0.0761869732626	0.050878242692	0.182594743803	0.128365011073	0.000625494244103	0.00756424322313	0.193455750475	0.103558506438	0.145207920056	0.0240086164043
a10	0.0491001967456	0.147557679815	0.00631689682	0.168647765677	0.0394672105767	0.0082302678682	0.115306255033	0.237269839764	0.00885826607923	0.21403380678	0.00521180250347
a31	0.0414041871031	0.0342996450498	0.18580767636	0.178600694651	0.149118943886	0.00440467301512	0.0255693794078	0.166633372662	0.0103893361612	0.145769381506	0.0580027246752
a10	0.0196977976757	0.0082632547922	0.17437398734	0.201133414917	0.0382503431002	0.0095534430226	0.126898481479	0.123257094034	0.0312761838611	0.260662511648	0.0066334961305
a28	0.119900929318	0.0450811506577	0.266676775284	0.0426274476053	0.116393946205	0.00512036568779	0.0425042283499	0.0903043482302	0.0643917110725	0.098637651245	0.108361409452
a10	0.0719769459333	0.0114777490933	0.155153945459	0.153035760159	0.187008630354	0.00184369382323	0.0370593320431	0.0430564707831	0.133207270526	0.119102301847	0.0870778823399
a21	0.0703197489704	0.00619024527664	0.165905623892	0.139805671472	0.208287515585	0.00260585169022	0.0234519872046	0.0249017885638	0.155255862583	0.103785018369	0.0994906602057
a38	0.157734975976	0.00736031862573	0.0757569807552	0.231017829149	0.116983408167	0.00510823774761	0.0120827770202	0.00591206316575	0.19297459775	0.0980895747792	0.0969792361895
a41	0.185962231065	0.0142859949687	0.057970707616	0.244281140005	0.0631246136446	0.0090384650758	0.022804375438	0.00836976475734	0.119962714969	0.143888755761	0.130311262601
a31	0.18858762964	0.0630396019789	0.0795336564118	0.12011362121	0.0877743162003	0.0227779521944	0.0389298727088	0.0136171948507	0.150801818727	0.11134540508	0.123478907524
a18	0.191158059879	0.0319834062053	0.108380816036	0.117824560918	0.0547653635172	0.0048175015361	0.068032182612	0.01866339436	0.00371544291266	0.21788001261	0.182779257201
a31	0.16673024436	0.0901848262032	0.0501872946618	0.0613345220718	0.115205060876	0.02409552922	0.0453579905185	0.0194824305924	0.0672640341498	0.133744394401	0.22641364694
a21	0.119746351211	0.0499771815291	0.104202988799	0.103563960589	0.068680844836	0.0136407089245	0.091766316882	0.0202634815259	0.00139727587651	0.209127759116	0.217633133228
a31	0.17602522193	0.103041986355	0.0386677273202	0.0401150435891	0.138487604907	0.0195531922854	0.034235403236	0.015246669436	0.048818380036	0.1414679087	0.24434084922
a18	0.134038651164	0.0597977305105	0.0728751618546	0.089297843645	0.0759141174913	0.0168020955921	0.102079445706	0.0240767016256	0.0016331962666	0.208942066892	0.214543010064
a17	0.173176791811	0.113960395522	0.0322337845224	0.0295973540351	0.143856023175	0.0179160420087	0.0361336404	0.017719534472	0.016303463106	0.11066092252	0.30844202316
a20	0.166616663174	0.176676199777	0.0387708726756	0.00937204296878	0.0556600350199	0.0212361689031	0.0419746070588	0.0213426609108	0.034456479424	0.12015520292	0.31373908556
a3	0.155883944434	0.156960291191	0.0614249322462	0.0422748188247	0.067335579911	0.0214236575629	0.033929578858	0.013293446634	0.02308330006	0.11160283844	0.3127876091
a35	0.15169825996	0.195034827161	0.0368672742806	0.00967343364943	0.0352938695009	0.0301408120026	0.0358754006708	0.012031270854	0.041664663706	0.12276200146	0.32895819386
a37	0.15282741944	0.112392691602	0.0661381160791	0.038502632222	0.0458597223828	0.0364295065163	0.046402229332	0.013372353372	0.04770279816	0.1344437068	0.3059288212
a38	0.1378845852	0.211373197002	0.0507970337703	0.0186606693041	0.0292445197118	0.0311622390548	0.026002087644	0.0118812763	0.05123895514	0.1413292818	0.29042615348
a31	0.14723308046	0.104378384324	0.0589478096694	0.0284623470113	0.0386783899399	0.0413312396133	0.042960309326	0.012705833414	0.07862631032	0.1341665428	0.31250974556
a37	0.09802097936	0.149194138418	0.114091975287	0.0636071644588	0.0146078834519	0.0252962068333	0.034631227988	0.0109229100408	0.00749392803	0.138616297808	0.3435172682
a21	0.19130401288	0.138329505326	0.031074997548	0.0143423291291	0.059701908418	0.0197307898721	0.0248217443368	0.015732187912	0.037703344165	0.1214045448	0.3458546194
a31	0.11466639826	0.112068284301	0.0258194355282	0.00762926557984	0.0141833808747	0.0211375561958	0.034523307024	0.016215960968	0.103304798426	0.158543058	0.3919085454
a29	0.1082723219	0.0970740395631	0.0718663997165	0.028131177431	0.0179812822995	0.041984465906	0.0593351161366	0.0205647948488	0.030318041962	0.172561181	0.3519111944
a31	0.0975844476936	0.0679440298988	0.0224493629045	0.00774560494735	0.0527301260377	0.025575303345	0.0524130969992	0.0219848841414	0.114051222676	0.1720497986	0.3654721358
a33	0.04391412217	0.115566626865	0.0163399428897	0.0604391415836	0.0051724196492	0.0125061903274	0.0095745524628	0.0058061197072	0.0396250772	0.1451065928	0.5459492234
a20	0.0716662770454	0.103420117672	0.0343480690985	0.00890813236313	0.0616507513442	0.00898414314215	0.0191895428005	0.0240041819119	0.0825555234254	0.1944460576	0.3908272006
a31	0.0350658775802	0.159059931683	0.0230003576593	0.00162279868391	0.0185317945699	0.0102911831662	0.0157837230452	0.0212861780864	0.10973812408	0.1688284164	0.4367916028
</S>	0.05675148047	0.0381553905207	0.0166871578387	0.0167770166276	0.00518520735371	0.0264796800487	0.0404814710696	0.0112808616626	0.059424073102	0.1303329576	0.59844475
