 	se	aveva	vestito	la	figlia	l	avessi	portato	alla	chiesa	</S>
a23	0.3371704272	0.00232241664208	0.0051627735882	0.00924835761086	0.0234561464785	0.00901858350516	0.00272270417514	0.0182335960841	0.179117689274	0.280672182021	0.132875081635
a31	0.19408116736	0.0331501909608	0.0573654631316	0.092394531606	0.216129141054	0.090829424937	0.0171635915692	0.129476247177	0.0462073097775	0.0448954893811	0.0783074410726
a20	0.189013498696	0.0965230484423	0.0437753665868	0.0304469421928	0.156878069034	0.0706822728701	0.00381588442511	0.0234039921007	0.124870001545	0.0840311702494	0.176559724299
a13	0.391162975975	0.00614250111308	0.0118782177772	0.011264753066	0.0183190972934	0.0298656219969	0.0808968822304	0.151453256607	0.0542972696057	0.0888343264824	0.15588510324
a37	0.349650764143	0.00255777664726	0.00916983435286	0.010322915772	0.0487283382765	0.0144524954004	0.0970513405403	0.206204560127	0.0472347871175	0.0701969493438	0.144430268382
a31	0.25566344802	0.0168197154714	0.0200924323127	0.0121284395261	0.146991424691	0.0160268112688	0.0941012215946	0.166774191633	0.0711285958117	0.0486849599659	0.151588747139
a43	0.22098461586	0.0662813697583	0.0141785258156	0.013815420768	0.239257468226	0.0231200041079	0.013095576893	0.0302596395776	0.134905051251	0.16076069496	0.0833416388641
a31	0.240923183404	0.0132133284362	0.014367727305	0.0170478975476	0.0979350228799	0.0309986767261	0.0888719282498	0.139858994586	0.125285919989	0.0735565683812	0.157940775815
a24	0.275643049588	0.0016571026652	0.00071049139348	0.0368294186063	0.184732033683	0.021968607464	0.100638763622	0.066772800078	0.113096706455	0.119932291525	0.0780187498195
a7	0.274508734749	0.0100983151128	0.004271835776	0.0343152842392	0.110193889499	0.016325807706	0.0203568878064	0.050085709412	0.160752614549	0.136691508817	0.182399428802
a31	0.233776651321	0.00749744370627	0.00579391352566	0.023065965048	0.142942234339	0.019435134608	0.0212870525128	0.05148678369	0.172316855163	0.128198528927	0.194199432067
a13	0.205161574116	0.00216177743137	0.00284976177222	0.015357104024	0.296820504799	0.069449480374	0.074842236106	0.03383899116	0.0768633034692	0.091271179592	0.131384119777
a28	0.176796292732	0.00923214898553	0.0335573830726	0.02099176485	0.104664251816	0.025650709088	0.018004135448	0.104403021425	0.147400738387	0.126704134042	0.232595437248
a20	0.228312018216	0.00599117045235	0.0116198858324	0.01582718864	0.032550821986	0.016527088752	0.017915608814	0.139148795144	0.113255841321	0.13761095726	0.2812405959
a31	0.0827559369124	0.00839537760791	0.0195330709372	0.00780271241	0.01029980371	0.02868498134	0.021938762586	0.25777533218	0.105076333733	0.187238971104	0.270498709454
a37	0.318688317313	0.0051272078494	0.0117742767367	0.02034531068	0.0574544255324	0.04789421608	0.0679383101342	0.038565974083	0.0580012083949	0.090996232795	0.283214564375
a1	0.315345028582	0.0065727569835	0.0506584593199	0.008956091418	0.0115277762332	0.009767852538	0.014467805318	0.0328074563982	0.114659847979	0.1589475094	0.276289420888
a28	0.173672865729	0.0258801458099	0.0739378562863	0.02443171626	0.011165141316	0.021834333448	0.0108220322814	0.137700896234	0.0750160415538	0.1333135564	0.312225442928
a1	0.345179103881	0.00446071734301	0.0337442213402	0.010455287206	0.006301111616	0.013308526262	0.027422732495	0.026077566518	0.0537328807733	0.18282345596	0.296494402012
a28	0.205543438306	0.0199752388001	0.0579312193854	0.0397223597988	0.010642616418	0.01771099469	0.0124161264985	0.067606681094	0.0573141014128	0.1617419943	0.34939523982
a31	0.306350405435	0.00581775076254	0.0434640008249	0.019480678544	0.011140271976	0.018365625762	0.025155678487	0.023367354494	0.047472018602	0.16718730616	0.332198909968
a20	0.27029268343	0.00429424880344	0.0694870666605	0.094888561987	0.01890243718	0.04009485996	0.085518320807	0.057394516042	0.025064823023	0.05138205208	0.28268042924
a31	0.216525195696	0.0347170747361	0.110752358174	0.0181867922768	0.01087816818	0.0183212065054	0.0222643056578	0.033058196704	0.0664582099	0.1384626328	0.33037583718
a20	0.208647332944	0.00368198507696	0.0558491236013	0.115257801049	0.019773433068	0.0214272535326	0.0353709091041	0.038279285674	0.027430326434	0.08075068888	0.393531852
a31	0.138117152856	0.0551908582763	0.136742745869	0.026173117728	0.0194316538027	0.0234566630002	0.0238362507684	0.0274370691504	0.0454288558	0.1576095212	0.346576127
a8	0.168618374394	0.00161428284354	0.0292660813103	0.0606790324902	0.02771442542	0.024730485149	0.0306256883105	0.0424512802104	0.029857387136	0.09267564622	0.4917672974
</S>	0.0523571508365	0.103251961748	0.132480333565	0.0380894825971	0.0298754651077	0.0313835617482	0.0370605871932	0.0292129680102	0.0258098348	0.1626522216	0.357826433
