 	e	forse	è	entrato	dalla	finestra	il	ladro	</S>
a33	0.277477429734	0.0760712258446	0.143875879657	0.0842612527012	0.0618453187894	0.0458915764273	0.010303431776	0.0286323899563	0.271641533347
a31	0.213677746855	0.0511459440461	0.0224300163636	0.029933216076	0.0420951182012	0.116757084069	0.09607919159	0.3455964178	0.0822852383312
a37	0.193085562364	0.0272429957249	0.00454258803706	0.00334288635723	0.0199013380163	0.217968177394	0.089193666104	0.134282445	0.310440351585
a20	0.131862741971	0.243763511788	0.0051529873148	0.00496169591	0.019235116609	0.1850330924	0.02395557954	0.0429529960055	0.343082273882
a28	0.165287770363	0.395770743691	0.00274898634924	0.00317445583	0.0403291880122	0.021811679452	0.024027237086	0.022715405001	0.324134554387
a37	0.29043460468	0.292370916456	0.00521595908823	0.006229607199	0.0172729392435	0.010410941554	0.0133701850198	0.00804384252492	0.356650986852
a18	0.315537131	0.213270060507	0.0119752555301	0.0257529289827	0.0142092640118	0.0452561698514	0.011707379432	0.00772593661392	0.354565905505
a31	0.3673319594	0.0820810141214	0.0221945655312	0.0214973555636	0.0314922128065	0.117113151069	0.029740226702	0.0817195042562	0.246830044445
a0	0.3562249244	0.0370683853086	0.00141152810666	0.175307963993	0.002950975254	0.13255567702	0.088531892	0.0124427089527	0.193505942687
a13	0.2465821318	0.0257366835	0.0339751948532	0.0113070661245	0.07004592514	0.2178801324	0.09959058432	0.0968388323563	0.19804343604
a31	0.3259109289	0.0203385756	0.0187423922308	0.0148291029446	0.0363186912814	0.1734475351	0.07364662992	0.167632875886	0.16913327955
a41	0.2897123454	0.04063190618	0.0110167970898	0.146364347193	0.0144862877444	0.0383513432	0.19975084776	0.0516859018967	0.20800019789
a24	0.18870160184	0.01813979973	0.0603811549358	0.0237386320349	0.111146476785	0.146724303172	0.18800219684	0.0605915434459	0.20257427293
a37	0.2735481018	0.05908916262	0.0913828841973	0.01722220972	0.0718295604188	0.12423105424	0.12951040006	0.039551870125	0.19363473965
a31	0.144227094	0.06953494788	0.1115375528	0.04277005598	0.114104641504	0.152060087326	0.14469976966	0.0174263668652	0.20363946262
a28	0.06655280754	0.13206039514	0.0593311849131	0.044423542322	0.0288042894698	0.173447848228	0.11461171712	0.0682527557524	0.312515467
a11	0.112628149118	0.0316311045686	0.135339379245	0.056393317196	0.103432782934	0.092955094	0.21226897076	0.0311381622137	0.2242130118
a39	0.06612834598	0.038291967068	0.19576317068	0.06448698214	0.0426050310638	0.131361570626	0.184069111144	0.0404597362199	0.23683408385
a46	0.0343777359	0.028415319684	0.1389981231	0.057958803668	0.0798875120564	0.146034127304	0.14866983044	0.0668047096569	0.2988538754
a49	0.02147570703	0.093709379352	0.0594318342925	0.0789000053201	0.0211593900058	0.151919520612	0.091953211618	0.0609437633334	0.42050718826
a31	0.038429152954	0.03294361874	0.156767619261	0.0532113713201	0.0309151314729	0.1434178013	0.20779666754	0.0712002104979	0.265318414
a33	0.031707413274	0.046973035348	0.14621319256	0.02779366196	0.0128898313126	0.186587189608	0.077200212822	0.0234885866177	0.4471468714
</S>	0.0123915757256	0.0186523231455	0.122357040265	0.069913155095	0.0548473611468	0.153269821835	0.116115715343	0.062295220666	0.3901578182
