 	voglio	che	Maria	che	venga	domani	</S>
a8	0.0309528414104	0.308814011262	0.029320653534	0.02647175194	0.2542220158	0.346945771476	0.00327296209872
a31	0.0070215849007	0.20464546	0.06141036646	0.0730276785948	0.442117435335	0.199571120958	0.012206347154
a8	0.0936256093433	0.121370728945	0.197973271191	0.1276653114	0.26005399662	0.199104555979	0.000206537975232
a31	0.180036792744	0.184643694332	0.198940169246	0.022226525364	0.18349960732	0.230265660016	0.000387580931088
a24	0.10919588894	0.131301755498	0.0761501287414	0.169834348903	0.31077908916	0.202086219786	0.00065257513163
a31	0.253028903908	0.0930028393344	0.0161877676829	0.017835626827	0.386233120506	0.233565807638	0.000145913453412
a46	0.188301956966	0.126796823895	0.0509119466651	0.0384244771788	0.25817792594	0.337194091045	0.00019278650504
a31	0.184016267704	0.0276176265305	0.0166165658234	0.0488087047982	0.369539100241	0.351046258785	0.00235553254334
a29	0.0131848810935	0.00995669015669	0.0144341327255	0.106745997551	0.441118174966	0.406730083338	0.00783005212606
a20	0.0567367280786	0.0280509917991	0.0478036606337	0.0717732447736	0.344474304645	0.4463678915	0.0047932092828
a0	0.10237263476	0.042062963353	0.0555499934892	0.0774163709815	0.431810187001	0.2758136212	0.014974251628
a31	0.0933335900439	0.0738417691516	0.0987777757898	0.0651975424513	0.17511296145	0.4709560952	0.0227802335
a23	0.00863820096001	0.0499838591874	0.144749324321	0.113745823393	0.14852462699	0.361592847	0.172765331718
a31	0.0556066273127	0.0671264548424	0.0892044478617	0.0695890542329	0.0656309944678	0.567615748	0.0852267176
a18	0.0261597518908	0.0940768729254	0.0827605223158	0.0742348081204	0.073131731076	0.3313148518	0.31832148639
a37	0.07119277148	0.147642119086	0.0993005720875	0.0527573991157	0.0581459659357	0.471743212	0.0992179686
a31	0.0307114524298	0.127180169126	0.0676614446575	0.0761963066649	0.0525535068305	0.566736196	0.0789609144
a20	0.0186615058751	0.107869651548	0.0484767767231	0.0530698441791	0.0516682834	0.364729534	0.35552439444
a31	0.0507095766208	0.0728621459873	0.0506374161804	0.0300853560709	0.0360988431092	0.60153274	0.1580739229
</S>	0.0504892876364	0.108173753539	0.00986177618959	0.0278858941699	0.024868713098	0.3407544652	0.4379661312
