 	il	abito	della	sposa	corassi	si	chiama	la	sposa	ee	ee	vuole	bianco	</S>
a31	0.0520206476985	0.0655894689786	0.156339523128	0.00410612252142	0.0123090550027	0.00239231057571	0.0360016500448	0.195625287749	0.0079454264631	0.0466978685877	0.172751076759	0.120453586264	0.118821165733	0.00894681542309
a23	0.00354223476483	0.181152071798	0.0162294788441	4.2034257546e-05	0.00195514229682	0.0253580124055	0.0566096506785	0.0405471307865	0.148343968967	0.0151905388519	0.183839108008	0.226373017515	0.0942083634313	0.00660924742056
a31	0.0034925669253	0.194777515209	0.0255407225728	0.0018248649336	0.00458645074263	0.00539943908062	0.136416888762	0.193982215132	0.0443124259124	0.116576921329	0.044520663496	0.144224320936	0.0697396715202	0.01460533623
a7	0.00053789949317	0.181078726147	0.0184617072716	1.42387419652e-05	5.51463052094e-06	0.000152536786362	0.0151420977929	0.0037031713392	0.113322848141	0.00066129171526	0.19954557256	0.209223581711	0.202067995243	0.0560827882571
a10	0.00518810475454	0.175618530362	0.0240114136725	0.000398071324	0.000561582611913	0.00137285364051	0.00316614534715	0.188025493667	0.0356025817701	0.021613426722	0.179560273896	0.207266257698	0.07505467836	0.0825606185407
a38	0.0158384851848	0.13596193841	0.0580506862094	0.002375970496	0.00741052956377	0.00399945700566	0.0395668206359	0.145430484677	0.0371323947429	0.07829546249	0.10174339538	0.260178997755	0.0631768259424	0.0508385610297
a10	0.0103926465245	0.190067142196	0.0377193548756	0.00992190477	0.0554463678146	0.00273969912146	0.0343608337812	0.131459348651	0.0103690795024	0.116601914204	0.016577959972	0.232265980548	0.0926459756348	0.0594318317824
a11	0.0680984015017	0.219845148053	0.0032208956905	0.005192846024	0.168289751378	0.00460034359641	0.0536618745904	0.0835488230874	0.0081925115791	0.017465137968	0.006704151148	0.196457558992	0.106206855085	0.0585156994483
a31	0.110456963001	0.213050365881	0.00573967436843	0.01296957658	0.153773563266	0.00973636657859	0.0826419652385	0.0674659083624	0.00617462199422	0.0066241539954	0.010052721904	0.123249673555	0.122620789128	0.075443647259
a13	0.00952483676017	0.264963439209	0.0059804474434	0.0208722511822	0.186093235916	0.00255123224382	0.0602909430648	0.0603500353622	0.0020322271598	0.005095572452	0.00357599928	0.104191441649	0.192926813891	0.0815515371957
a31	0.00920453252937	0.241515876831	0.00772765176544	0.043910534256	0.0539765150342	0.0336339316709	0.164181045567	0.144789468634	0.0251393615915	0.00319691568534	0.00200978378568	0.0445531752928	0.122817880838	0.103343303765
a0	0.00507401273132	0.204669650957	0.00358930754712	0.05630598942	0.172117000915	0.00538989274291	0.0934304127366	0.124056331166	0.00451274730735	0.00621435551884	0.00379189396	0.0614495775178	0.171899242975	0.087499604113
a31	0.014353707539	0.266412746433	0.00959815588266	0.042481623761	0.0416898585292	0.0428706925703	0.17507039699	0.112557782269	0.0207959592168	0.0025930132956	0.0019078451736	0.0231126184941	0.127161015787	0.119394585059
a39	0.0240445264183	0.128740188843	0.0373362129533	0.126572524117	0.157486489441	0.012521361437	0.111202858441	0.127460152437	0.00635101976207	0.0145265083111	0.0087158495348	0.103319811855	0.0792042661937	0.0625182043761
a31	0.0420125403262	0.19361736973	0.0410404234316	0.0495268926666	0.0497442091928	0.0372653061548	0.151487656899	0.099001349556	0.0205397761854	0.0095347486538	0.00435793702814	0.0182418397176	0.122553854432	0.161076091389
a17	0.032258751348	0.0261724612341	0.0856569724764	0.110669840034	0.132239013753	0.0201506728583	0.0994616475511	0.128401127662	0.00815775297512	0.0668606825798	0.0139738875766	0.10098065254	0.071200405729	0.103816099488
a20	0.087802534265	0.113937504706	0.0647795312112	0.0435829660148	0.05336930798	0.03055466476	0.0895354723512	0.093395605862	0.0162569356336	0.0229122504345	0.00572126439992	0.0142577513834	0.14527743378	0.218616775982
