 	quando	venne	arrivò	Giovanni	Anna	ancora	aveva	di	cucinare	</S>
a23	0.0154261242516	0.381738562626	0.0020215797872	0.009278871597	0.017302700045	0.0336331959063	0.00302649716775	0.0196070835525	0.201044589921	0.316920786441
a31	0.0168454367461	0.233735723922	0.0670690958822	0.009281698326	0.116657758139	0.0965513957932	0.0468374073651	0.0404234627779	0.21263438514	0.159963648588
a10	0.00757350738654	0.191448140195	0.00797505699189	0.0058010953544	0.0683086712658	0.0436362881994	0.0852909187742	0.102432483166	0.17977604787	0.307757795877
a41	0.00126195018527	0.248888737089	0.00335435961374	0.001602778485	0.0330258769649	0.108956280585	0.0129281233649	0.063190500863	0.306394487552	0.220396911299
a24	0.000532208842127	0.202794554189	0.0018699446321	0.0012348253108	0.0382206723277	0.045518078575	0.0249075007175	0.132099954914	0.32652537428	0.226296893468
a46	0.00230592180921	0.21660012409	0.0185826740227	0.0072288688896	0.0291990135662	0.0184009739489	0.00631999443456	0.158636204342	0.30890151022	0.233824733082
a24	0.0330903954812	0.338216798415	0.0224652444828	0.00988103287882	0.00365533542672	0.00655648961016	0.00128541337505	0.146934393062	0.20719906206	0.230715837307
a37	0.05591714022	0.359266089841	0.0014607448922	0.005129951708	0.0003916883858	0.0040624254486	0.00265639627505	0.16347595337	0.175172244946	0.23246737446
a46	0.13810493028	0.133059558013	0.00596598127298	0.0092682284702	0.0210979411836	0.020203543414	0.027024533628	0.222912195139	0.191952864994	0.230410182776
a31	0.13997247174	0.190953153306	0.0139126589214	0.0133293909394	0.0148766853358	0.0225595842566	0.0151879393298	0.0602246709708	0.167504406377	0.36147904125
a20	0.036975787664	0.367783639231	0.00358134140034	0.0353526156171	0.0357278449209	0.0233309606114	0.015912597021	0.021439419344	0.0692021054278	0.390693669714
a8	0.0367348275	0.1930090024	0.0106464797663	0.0437293009973	0.0178481122502	0.0417291818924	0.0362356774917	0.220377773054	0.125715017266	0.273974590073
a31	0.028637357	0.264527700606	0.0132860271316	0.00984473655314	0.0145965711837	0.0196209517049	0.0307498003598	0.085005870253	0.103586080739	0.430144920916
a10	0.0564542243889	0.316130985932	0.00252687794831	0.0313791705584	0.0605138550026	0.0596063320946	0.0337631691892	0.055172660172	0.00601035644276	0.378442376531
a31	0.055766048732	0.16444078897	0.0357606596834	0.080010090812	0.016344194883	0.0444864501946	0.0480363747256	0.233132363218	0.098684352103	0.223338658924
a10	0.121490652703	0.232903526974	0.00215395069545	0.03825850315	0.033043311168	0.040649553408	0.0365077580834	0.0897399155302	0.0433387131925	0.361914149266
a11	0.09438271678	0.0760326663002	0.0892581490222	0.130798210928	0.0131488535016	0.02525646591	0.0228312634542	0.21392310354	0.111906880687	0.22246170384
a37	0.17368062588	0.07756548199	0.075512881581	0.0906625796835	0.0134350223374	0.016052031452	0.0210071414882	0.127380074016	0.0843708400246	0.320333361396
a31	0.0972153698401	0.12083046134	0.0644448577215	0.0958305460704	0.0314576122652	0.0301337102968	0.022187274708	0.146355237728	0.109130063396	0.2824148945
a20	0.166527156126	0.202169404522	0.00344518781831	0.037017745828	0.036818478538	0.040087724306	0.0320752089158	0.0842419555316	0.0264533641515	0.371163773087
a41	0.137130137956	0.0379632501904	0.147023407185	0.0436824889651	0.0235000196057	0.017016738395	0.022488718419	0.1719613567	0.12651544595	0.272718426248
a11	0.1928957479	0.0556134265121	0.0834936955408	0.0513242908739	0.0211709474727	0.017324011466	0.024120940932	0.0627112618	0.0729973660013	0.4183483469
a27	0.193679070846	0.059369331272	0.101249390621	0.0674684135237	0.0175928042055	0.011950723984	0.023254232547	0.12226677828	0.0903573229893	0.31281190556
a0	0.21452009254	0.0687537074601	0.0962842475223	0.0547397227128	0.0246162349379	0.015844732086	0.023536437398	0.163474138872	0.0635814561337	0.27464919326
a20	0.18026733872	0.06305735354	0.101923296941	0.0554215644801	0.0366062070005	0.01563048018	0.033509363558	0.11730322795	0.0649858155928	0.331295374
a31	0.2130276383	0.07846214716	0.0700407725203	0.0565142323463	0.0303074023274	0.016683771422	0.04713455132	0.1531483677	0.0232236962982	0.31145743318
a17	0.151368764614	0.207125904075	0.00454214872749	0.0549269304055	0.0383292774052	0.033620149484	0.0196726871034	0.051068672043	0.0307516665428	0.408593814028
a20	0.16472338296	0.0171268598956	0.173828702436	0.0439167684943	0.023365043325	0.012156597058	0.019627239254	0.07512149094	0.11966649276	0.35046744488
a37	0.25994148381	0.021343267904	0.0638978413001	0.0582798539367	0.0289304840813	0.0155863185264	0.0125519277	0.08268105812	0.111610142274	0.34517757256
a31	0.2095710022	0.024655637596	0.12561401274	0.0496283293236	0.0293857836863	0.0151415242224	0.0213798279	0.096174507048	0.0979616495296	0.3304877152
a0	0.177347027154	0.179153152464	0.0120604676554	0.0520107859825	0.0357519271464	0.0328367471	0.014898993969	0.0366309406846	0.0491250342272	0.41018494916
a17	0.171046752487	0.0139168868006	0.203703263021	0.0427357960664	0.0217856784599	0.0194943625688	0.017406756788	0.04585190268	0.084473991027	0.37958462128
a28	0.27912048031	0.011706569602	0.0737979253882	0.0662850762782	0.0324463535577	0.023047618934	0.01290703748	0.04786998986	0.0568316957488	0.39598727032
a31	0.208390257032	0.0222088882046	0.146107196813	0.0526020100049	0.0314863064364	0.0193486632574	0.016112073924	0.08117032569	0.085625541669	0.33694872746
a20	0.182410479997	0.130753159968	0.0228846665108	0.0647312323111	0.031273810309	0.032766714326	0.00967534465492	0.0295962403628	0.052211106536	0.44369724824
a28	0.166595613933	0.0163728476453	0.206306770867	0.0447754433252	0.0261081031853	0.022389891937	0.0234874885	0.087285359	0.0731404354239	0.33353805438
a15	0.326692040593	0.00941841683424	0.0820807336845	0.0473745221618	0.018456612027	0.0215494742608	0.012573508576	0.140418333728	0.0442940475065	0.297142346
</S>	0.182912619412	0.0175845181095	0.180169899466	0.0554562020347	0.0332374387866	0.022096684866	0.01352284426	0.050295889744	0.0744367096656	0.37028717876
