 	ha	potuto	entrare	dalla	finestra	</S>
a46	0.57921194281	0.00180975678	0.01188271034	0.198156595882	0.204576972521	0.00436198659692
a31	0.224062002646	0.036771653436	0.049369629448	0.286717417239	0.2190976006	0.18398169278
a8	0.0814109452579	0.312398876195	0.0568879409772	0.331042552136	0.21417664676	0.0040830710588
a31	0.225629579051	0.180585597391	0.193677836322	0.0970528187856	0.288996779356	0.0140573727774
a15	0.3254852284	0.191001533972	0.14759314969	0.249779998938	0.08389508606	0.0022449667296
a13	0.535071219942	0.0160235680312	0.192414375407	0.0722468691883	0.155322253084	0.0289216785072
a24	0.399309026613	0.003106382124	0.146239044227	0.0966413835774	0.325290693828	0.0294134741648
a31	0.350208199463	0.01062332751	0.06544147701	0.0765003600622	0.43014906046	0.0670775505036
a18	0.28811580139	0.0124643247228	0.096850802438	0.13238527106	0.3391462088	0.13103757076
a31	0.0822867780529	0.0826670262924	0.0122723195394	0.0927379834	0.581517938	0.14851795044
a20	0.0496290322338	0.0138537069114	0.151949518116	0.157334594866	0.4349508424	0.1922822898
a11	0.0174449918439	0.150903769938	0.0740527133268	0.137506114	0.532820132	0.0872723114
a8	0.072697413591	0.138607388477	0.160790901825	0.01254181034	0.5512658774	0.06409657484
a31	0.05068991607	0.151941587493	0.0429626224853	0.07934248528	0.5884756671	0.086587694
a8	0.0467428303721	0.0185897500543	0.126571679693	0.0771558790052	0.3968642128	0.334075662
a31	0.0136130063154	0.180232057864	0.0643443400984	0.066496950836	0.5515289024	0.1237847128
</S>	0.0554579918732	0.0191507048594	0.123497013441	0.0615872892096	0.307575042	0.4327319472
