 	questa	canzone	ee	l	ha	scritta	un	poeta	</S>
a8	0.0556562289689	0.000758539364574	0.336987733324	0.000684554932	0.0016877736392	0.061607464834	0.223222537029	0.31594432344	0.00345078515935
a23	0.021192735744	0.002828797462	0.320769050049	0.00489718838	0.020757256666	0.116068037793	0.166272754894	0.306259029021	0.0409551461689
a31	0.0068937557238	0.00152198944268	0.246575185271	0.01460024951	0.005768422645	0.186032768419	0.190050767163	0.311886184608	0.036670641241
a28	0.00472051424954	0.00128712369405	0.29873878922	0.00073258015104	0.00791949198862	0.0984516588082	0.240554217633	0.32634367949	0.0212519395386
a20	0.160764354805	0.00251827911509	0.372154628115	0.0076649760644	0.0023621295104	0.0491937373868	0.076325577956	0.315633013928	0.0133832754456
a31	0.252782004961	0.00391522637046	0.248005710255	0.0012833699294	0.00598139799006	0.0484401077883	0.0824016886967	0.342746251272	0.0144442316069
a8	0.0134922389444	0.000132884741258	0.390638754417	4.600441493e-05	0.0277154729673	0.0559827730522	0.200482354507	0.306374262496	0.00513525738963
a31	0.258173255574	0.00906460144233	0.1332010739	0.0033352095148	0.011140824888	0.186837489576	0.100717510725	0.261794472688	0.0357355981373
a20	0.125365114269	0.000126211840326	0.39501392591	0.000282407515198	0.0110269268079	0.0540153063318	0.150569355822	0.253698022872	0.00990272264163
a31	0.19979869104	0.0112353431545	0.0999737681136	0.0159462390898	0.0364012234572	0.216094430746	0.116931971036	0.292812289355	0.0108060442788
a36	0.0180820805101	0.000538753635054	0.347974136796	0.00639637723179	0.0196086997571	0.13409895698	0.11543391367	0.340883879932	0.0169832160829
a24	0.0281376961444	0.00983450689732	0.104022298044	0.119065321228	0.0301799455684	0.180005782277	0.14276562966	0.3593975584	0.02659127738
a37	0.0513555574424	0.00483692087268	0.364594740142	0.0161096954091	0.0120355912822	0.047542564719	0.08322140128	0.363931105908	0.0563724850306
a27	0.0813174115601	0.00330210060615	0.213429449771	0.0265217776967	0.019211610886	0.09261388514	0.059939614224	0.41706802887	0.08659615338
a8	0.0937366726431	0.00623868471672	0.242520329692	0.0380067770965	0.0224494485125	0.056712449664	0.05446424176	0.3995322134	0.086339169994
a23	0.0574106764372	0.00608546451001	0.277726176357	0.014540502326	0.0287856562398	0.03559795729	0.048918536108	0.40840194798	0.12253307152
a31	0.0353941912288	0.00570362787601	0.248983199861	0.0181302082805	0.0351507621122	0.033491914934	0.05235371282	0.46532148926	0.10547089074
a37	0.0197591620407	0.00428318904752	0.260446219171	0.0079534887586	0.00808506718794	0.186736825202	0.0386328168272	0.333747477972	0.140355762736
a29	0.0673152076858	0.0244237104875	0.239651571904	0.0319597954031	0.017582735361	0.0578902408232	0.04774815322	0.4603910464	0.05303753362
a31	0.0167469551598	0.0241587092718	0.300302516855	0.0140709513765	0.0126651509109	0.083093196222	0.02952678586	0.4120329034	0.10740279718
a13	0.0064790652018	0.0026430683243	0.274703161654	0.00291868326368	0.00703872384364	0.141659223494	0.023251072368	0.329903833782	0.21140314172
a31	0.0318164550939	0.0833983751558	0.090239347283	0.0280844006061	0.0233560473072	0.0843780063724	0.05694776756	0.554334002	0.04744556432
a8	0.0121858407511	0.00390392767407	0.358749607066	0.00262240935814	0.00512218867854	0.02676309492	0.014969374534	0.33182659045	0.24385694772
a31	0.0100813219368	0.129543059507	0.0556943504479	0.0371850776103	0.0179768319203	0.0362324249177	0.04561718494	0.611409736	0.0562600036
a21	0.0150054288317	0.0142685154453	0.392672008473	0.00671247056444	0.00638854698004	0.01830472962	0.023651612957	0.32155370994	0.2014430207
a31	0.0105458924808	0.152371464889	0.0428534576862	0.0888389166231	0.0261168504728	0.0514041159477	0.036916142268	0.508262794	0.08269037388
a29	0.021355243888	0.0261817144103	0.327807358109	0.00830869331388	0.00760104672899	0.01604648136	0.023112405884	0.29883784726	0.27074919806
a31	0.0184889844484	0.193757455077	0.0256605119025	0.123406423535	0.0194765054335	0.0473724113329	0.042523111328	0.467908034	0.06140653538
a46	0.0177319116096	0.0205426051717	0.267975571318	0.00656881541508	0.00660637384557	0.01458029314	0.020519957942	0.29119895748	0.35427551206
a31	0.0202124502145	0.206413276388	0.0205778464766	0.119703954435	0.0119455299642	0.0190808285134	0.04368428766	0.445770832	0.11261097814
a49	0.0226629404003	0.026949243051	0.202726318858	0.00772208678879	0.00896913679588	0.0161323968	0.017936339026	0.2966671226	0.40023440894
a3	0.0178165322919	0.162541194267	0.0341488166936	0.129561361739	0.0116619799883	0.0333372920344	0.0405602999	0.38324379	0.18712874956
a18	0.0100970701738	0.140853658084	0.0693565769564	0.157525846968	0.0254614711667	0.0355809270282	0.027861852016	0.373280552	0.15998204652
a31	0.00989165547902	0.112265895664	0.075748371919	0.0875024325178	0.0168227172944	0.0304973406929	0.055253475584	0.513924026	0.0980940924
a8	0.0224293796102	0.0179653777974	0.147376116788	0.0077941403881	0.014371645743	0.01933837408	0.013096788544	0.3780663944	0.37956178556
</S>	0.014653162597	0.222179699644	0.0255586884633	0.112898020628	0.00784572458844	0.0113786053796	0.04392045919	0.43461532	0.1269503095
