 	Maria	ora	sta	vicino	a	me	ma	sta	dormendo	</S>
a31	0.0171885517324	0.331321963221	0.0148975495679	0.0137749665281	0.202004781353	0.016273949164	0.287039852165	0.110381980306	0.00389888549315	0.00321754300124
a1	0.114345797503	0.137050905088	0.0917601351984	0.126993394304	0.035032200498	0.00179344122094	0.276306285072	0.197662237091	0.0168729626769	0.0021826663459
a31	0.0209084328629	0.188592032403	0.0270185122286	0.07846683596	0.19004598234	0.00375082576949	0.281069002788	0.0279576687005	0.125940806274	0.0562498988967
a24	0.00642740384839	0.189231181797	0.0129613999646	0.00731056990931	0.159070805235	0.0755240047328	0.121211126843	0.329845735031	0.097770028368	0.000647740315295
a31	0.0533565956693	0.185656516196	0.0356017100512	0.020492323042	0.142630120292	0.159756111315	0.194579775322	0.0670186941311	0.10838910483	0.0325190540218
a37	0.0543775828342	0.149687467763	0.0130144410883	0.0108405439923	0.0685935533585	0.290098913002	0.0386094946632	0.222671149232	0.15134108863	0.000765814157827
a31	0.112106697689	0.202998276418	0.0203782182712	0.02197450814	0.076485491566	0.14362945751	0.206377501285	0.0178505049623	0.120544563862	0.0776547707152
a17	0.137785110036	0.063961213374	0.0103917992841	0.0490907454406	0.0410485659452	0.197679212966	0.113362970354	0.226524543222	0.157186248651	0.00296961691798
a31	0.083065361387	0.224821941208	0.0308871838256	0.021962105559	0.049688260862	0.097198897948	0.238842569693	0.0484824802809	0.12580956647	0.079241677015
a20	0.156968243046	0.0412946154414	0.0393939082822	0.164167369814	0.0765211118387	0.0358879615454	0.166826612322	0.235213361494	0.0763284276642	0.00739838142047
a17	0.151044158457	0.133622331963	0.0368458101903	0.02388363854	0.027643096018	0.042543123858	0.315982602249	0.060995790606	0.119234530827	0.0882049450172
a20	0.1937739664	0.0970504325867	0.0592595302543	0.035542229294	0.0278546946092	0.01929193774	0.164272779324	0.0754785599897	0.14945829195	0.178017576918
a8	0.183850063104	0.220911014673	0.0507064765878	0.025488444152	0.03564797332	0.0152485161252	0.0988537556597	0.0427879098615	0.14256060094	0.183945256693
a31	0.1750675596	0.118020801874	0.0452715569844	0.042344657326	0.03285590174	0.015354422519	0.0610134216576	0.0570379574597	0.196596910393	0.2564368181
a37	0.0101388889256	0.276878415165	0.0757166791594	0.0963482936136	0.0817347851916	0.0133858058194	0.123353697326	0.202444198605	0.0262274316385	0.093771800666
a13	0.161045714685	0.174472964673	0.0680231324202	0.0700620515656	0.031399755186	0.019413148272	0.059447352394	0.054832395772	0.122397298462	0.238906164731
a31	0.15699671756	0.183570332894	0.0683803409862	0.034386431068	0.016751290782	0.014841026536	0.050179510581	0.073335114358	0.159144240011	0.242414971428
a20	0.00640696548087	0.227417417545	0.061200966216	0.0883499344267	0.0169917743688	0.0064379459128	0.154707511418	0.190556080969	0.0554543646226	0.192477010433
a31	0.127864667264	0.143939456172	0.0566449781433	0.0265409572234	0.035076599576	0.01638169589	0.157883642604	0.07243339938	0.164870092271	0.198364532584
a28	0.0168297303103	0.146811744297	0.0671667494929	0.182100243047	0.006279029461	0.0105102097316	0.121285438853	0.189009219278	0.0890481047066	0.170959533694
a31	0.118470995218	0.21924491968	0.0962505768238	0.0311120182753	0.0289925540098	0.0201591778394	0.0969472109336	0.06855857076	0.1208603835	0.199403609634
a17	0.0439890587213	0.140093146194	0.0479590020258	0.190564198242	0.00516550952075	0.0177646662779	0.07242088805	0.190700418909	0.0715359269506	0.219807185196
a31	0.138170852877	0.158445278383	0.0824880527785	0.0460213169526	0.0301665116763	0.0235407028019	0.136259003471	0.07408022724	0.12325817792	0.18756990398
a8	0.0627871689804	0.123454350046	0.0442658269853	0.219540982797	0.00599037042366	0.0327156426182	0.032896885604	0.188717009358	0.04444260497	0.24518916848
a31	0.160915456215	0.100614322715	0.0598092593274	0.0714570347371	0.0330392167947	0.0214569337266	0.120193961754	0.07085228502	0.1592819014	0.20237964316
a46	0.0466313807117	0.136571835631	0.0542363446433	0.267751026237	0.00775810125536	0.0441349532005	0.02136354662	0.174934374836	0.0315917925814	0.215026662146
a28	0.153999378652	0.103789172386	0.0498763558799	0.0600961136156	0.0301271444804	0.0194492101674	0.114368013333	0.07217271058	0.1644806736	0.23164123352
a31	0.111415002369	0.220085273443	0.0758497525456	0.0596883779691	0.0184222714843	0.0467832671694	0.0461913470665	0.040015492837	0.1375203296	0.24402892046
a37	0.0201271604923	0.122168661753	0.0656811823096	0.248424207828	0.0149170733337	0.0414436160605	0.055811137328	0.16275336636	0.0444510067746	0.22422262426
a24	0.116619946519	0.0857312432536	0.0552573729039	0.0616790802527	0.0244354916972	0.0244145229694	0.194893109057	0.0763085455	0.1479911316	0.21266953508
a20	0.173250085822	0.147178999994	0.0703364238452	0.0449876338755	0.0207687027242	0.0382961845613	0.038968807312	0.094032081552	0.134646070297	0.23753497472
</S>	0.120233350818	0.155567374985	0.0717001002369	0.0411007067007	0.0142992522455	0.036893930423	0.067711796308	0.08416851126	0.1489072488	0.2594177218
