 	voglio	un	forno	che	vende	rustici	</S>
a31	0.0394356538101	0.217747940351	0.264722168818	0.15543587146	0.225509131774	0.057782248286	0.0393669471754
a37	0.199908976876	0.0693214089431	0.105557316078	0.140608458172	0.453474337348	0.0237694642443	0.00736000657437
a31	0.06309108324	0.203695093206	0.2870361224	0.20392397054	0.168290666076	0.0412131733196	0.0327498709184
a17	0.126837852008	0.0767105222647	0.217762466206	0.336298851976	0.21549713246	0.021667573401	0.00522560495974
a20	0.159509843716	0.195885767412	0.22217729364	0.170227728454	0.117564932681	0.0666885019154	0.0679459187561
a31	0.195639030191	0.17914328264	0.10530769788	0.155275780073	0.210081997003	0.07005519568	0.0844970712606
a41	0.24265986247	0.194371569178	0.0172908515518	0.149143271165	0.35717552972	0.0311174713274	0.0082414326254
a24	0.0482645201403	0.0436979662583	0.02214165924	0.096947613188	0.5006445894	0.15616516938	0.132138466577
a31	0.17640414078	0.029859339264	0.073782151172	0.04126615088	0.4063423905	0.1327328207	0.139613041761
a39	0.0308048245431	0.142637417066	0.0316436027012	0.15105242414	0.3004111342	0.145492811	0.197957738718
a31	0.086890686804	0.0761290545103	0.0234031823603	0.02672347585	0.4380567762	0.1775538886	0.171242934634
a8	0.0109055797539	0.0896355717854	0.0535800175033	0.109218512296	0.2901945216	0.2057773864	0.240688421066
a26	0.0360733922276	0.069285753042	0.0385028240862	0.03018531515	0.1587970969	0.325188221	0.3419674324
a23	0.155679834356	0.0898628970081	0.0517236385918	0.0434822385279	0.05109932382	0.235444549	0.37270752078
a31	0.063123338273	0.0360716078227	0.0953996894001	0.070790672263	0.1917124592	0.1813091426	0.3615930798
a20	0.150623328323	0.0606449672145	0.0589076306178	0.087209318108	0.28631754114	0.07943777658	0.2768595092
a39	0.0983451248588	0.0466452756168	0.108188122006	0.0426914803123	0.095084043446	0.2087546988	0.40029126712
a11	0.117537616386	0.0391457943305	0.104466034937	0.0538044203175	0.0467190128	0.161782815	0.4765443056
a37	0.191492600835	0.0335343261347	0.0819123483246	0.0555891278337	0.046029176052	0.19727273984	0.394169653
a14	0.203181454995	0.0315587925153	0.0850107098052	0.057172288666	0.0540010224622	0.16662094075	0.4024547742
a24	0.203530290957	0.0392345499336	0.0721943412482	0.0472630854599	0.0564640712968	0.18889555292	0.3924180802
a28	0.185735494944	0.040702453212	0.0881167170609	0.050225771914	0.067876009554	0.18944732752	0.3778962072
a20	0.218618613419	0.0327485114343	0.0665268673505	0.0374123123464	0.057254952472	0.1772063851	0.41023235368
a8	0.174844325754	0.0415758438719	0.0796458673077	0.0415763104842	0.055054792854	0.1871947864	0.4201080896
</S>	0.0562777804825	0.0398108553312	0.0651839247695	0.0274313099093	0.0729473946	0.1954568	0.5428919328
