 	quest	anno	che	viene	mangio	quanti	voglio	</S>
a23	0.0913029714884	0.166260637165	0.0596398532972	8.69449182652e-05	0.016745474108	0.26613896468	0.0743024904343	0.325522674152
a31	0.0863858061995	0.19031262672	0.2916586738	0.00403464708924	0.0499636702	0.092773365016	0.159206166992	0.125665068716
a37	0.0437140360485	0.110326279878	0.0532272171104	0.00403433974388	0.181409441692	0.028059471328	0.26806624081	0.311162961177
a20	0.0100646666677	0.287494550392	0.06639450348	0.00195397247041	0.0460146762756	0.256755448533	0.098775302709	0.232546911254
a31	0.0226748913969	0.233734589697	0.07073596342	0.00650684751441	0.122379101418	0.24177267124	0.1128711653	0.189324734415
a7	0.00118316922187	0.202999311347	0.102784449154	0.000393245941362	0.191055873399	0.062851371616	0.151836509283	0.286896055564
a10	0.1129788948	0.172688376304	0.0501475135894	0.00105230485825	0.0628364458519	0.279305455806	0.06581020497	0.255180775118
a41	0.03586885262	0.158814903424	0.05597946239	0.000439574906211	0.0226419141296	0.394078163082	0.07363851894	0.258538590569
a37	0.0496570326	0.2142475624	0.0991583034042	0.000461493810955	0.0138913767596	0.227421887388	0.055791462876	0.339370880919
a14	0.1506257354	0.196383364846	0.097728025705	0.00121007097816	0.018905079745	0.144247215968	0.054415093369	0.336485396439
a31	0.194940838	0.19375478043	0.124758341413	0.00173784789322	0.0216168988003	0.074373744802	0.110817216128	0.27800035266
a20	0.202684227	0.116404330473	0.127694155737	0.00215510021649	0.00411782788272	0.110469470734	0.0669642979398	0.369510591831
a31	0.11372534652	0.109349600203	0.0785476413227	0.00348673429217	0.0518624870449	0.214465389908	0.04818429948	0.3803784801
a37	0.10619484841	0.0966964144895	0.141154346283	0.00240816808878	0.00714968027182	0.190080322896	0.131321698619	0.324994522862
a7	0.134606631172	0.0489458510697	0.073560428787	0.00757887418591	0.0708535723323	0.239348197451	0.036490025454	0.388616414308
a10	0.21876327214	0.0144503273021	0.0522313842834	0.0102517910898	0.0708063956799	0.209072633032	0.029883044432	0.394541165986
a7	0.1943539128	0.0187928987007	0.0795253798604	0.00858177716015	0.0599731122037	0.173695724593	0.037425672594	0.427651485868
a39	0.2233644895	0.00901474212028	0.0526030390049	0.0108283566709	0.0548442932562	0.137566764393	0.054620187974	0.457158168788
a10	0.2152420406	0.00740934194012	0.0548182254848	0.0179983749116	0.0506503829822	0.193783985758	0.0540790590594	0.40601858174
a32	0.21823926246	0.00683503200048	0.0379794773146	0.0187104247209	0.0320503672962	0.054326073246	0.112833522081	0.51902586878
a19	0.1979499862	0.0441397095554	0.0490484771398	0.00979153319065	0.0534918944066	0.0691876376328	0.09809123106	0.47829951684
a31	0.1790034412	0.0567023004654	0.0284969842458	0.102471167246	0.0154746553563	0.100157628262	0.1174582113	0.4002356164
</S>	0.2244633603	0.07287675906	0.0383844827782	0.0059539274084	0.0209334697958	0.00530665085954	0.034759996992	0.5973213868
