 	qui	nella	casa	ha	la	luce	accesa	significa	che	ancora	stanno	svegli	non	sono	addormentati	</S>
a31	0.051813067925	0.15531844671	0.00228216826185	0.0175492732335	0.0255046827785	0.0218259177791	0.00435184159176	0.0415706299369	0.0149888519441	0.0950132102562	0.043510440735	0.0787490073616	0.0254353735335	0.233180238873	0.183070930342	0.00583587249828
a37	0.0355422994695	0.197254322776	0.00829274712185	0.00259550607112	0.00159500615131	2.2339500816e-06	0.00164597804556	0.124359983311	0.0445689215028	0.0627895998826	0.0893522021286	0.045084360078	0.0249591208663	0.0804764984429	0.280924956399	0.000556309919155
a31	0.137373930895	0.0660841755317	0.00225887747008	0.0179686043542	0.139626312882	0.00020302952686	0.00847680783479	0.040694582432	0.00953578577236	0.0146890349823	0.0738785144159	0.0708867968263	0.0142272508805	0.0476978895129	0.345582888503	0.0108155455754
a46	0.0278086373066	0.161647742317	0.000546419432043	0.0101056771973	0.000490307874958	3.1103202422e-06	1.60119549947e-05	0.00709305618904	0.00382132260678	0.00793289188039	0.00910256503026	0.0538036270576	0.0132645164597	0.158930802643	0.545268034647	0.000165290493404
a24	0.148853457944	0.057065912806	0.0009090594122	0.0242033288232	0.04275701551	0.00164844188275	0.00144582012723	0.00586546511687	0.0311685301744	0.0083045137628	0.00918247376853	0.114223156299	0.0486563035034	0.11230544565	0.363257643402	0.0301534580474
a31	0.200478941547	0.00565075535155	0.00769784397484	0.0356449056847	0.0710534800579	0.00134219168071	0.000737770869613	0.081936311978	0.0584905120512	0.0059107397955	0.006294054665	0.0600087023484	0.0508515344953	0.124051461582	0.280506191834	0.00934458376795
a13	0.199575560697	0.00430539592289	0.00232037936689	0.0106828764986	0.0172928692664	0.000196864737753	0.00191338964929	0.0834789009473	0.0527630209632	0.0156664560393	0.0110090562622	0.0238356275797	0.0150017437486	0.078605861538	0.47991085201	0.00344114647112
a24	0.200517784877	0.00080944396715	0.00475878441712	0.0335428099562	0.173329158035	0.00288549557655	0.00260746423818	0.0109469548469	0.0178048013001	0.0483121130499	0.0512737212666	0.0496436337662	0.0450232083183	0.116568879905	0.194836341846	0.0471393826708
a31	0.20277022284	0.00257221258025	0.0107100860224	0.0406240145157	0.135527664685	0.00685134173858	0.00632249017515	0.0306278814976	0.0364038143184	0.0352414006972	0.0433613648923	0.0364451512039	0.0571427463814	0.0708907377602	0.2732736676	0.0112351950359
a13	0.202206517502	0.00470420038901	0.00407014263806	0.00691765357018	0.0151594124481	0.000526692128055	0.00082204567936	0.188832409249	0.0262342761143	0.0599750630584	0.042769120416	0.00694907049586	0.00406387053333	0.0429107960117	0.390794350023	0.0030643607784
a17	0.191401982962	0.0028873487845	0.0132295328954	0.0493131521226	0.141318571426	0.0028730388604	0.0078147091656	0.036347098143	0.0461586823204	0.0575449547953	0.039086129876	0.0369316384657	0.0534120526247	0.0288267338142	0.232837153324	0.0600172503232
a31	0.202209262584	0.0437630904113	0.0267748885158	0.0332631509556	0.038862388064	0.0022733638296	0.00936911038	0.045432917837	0.07681305692	0.0686322339901	0.047753380984	0.0209547207242	0.0505238767817	0.0371493783574	0.256072043061	0.0401531778026
a28	0.163005486718	0.0682454644524	0.012496285408	0.0156962102113	0.0342139826623	0.0259328920751	0.00941178663603	0.129687261832	0.0331880391328	0.0566958531761	0.046066033077	0.011879293904	0.00396662770322	0.0393006685638	0.341567597141	0.00864652066467
a31	0.177556347948	0.00357390785304	0.0163161940036	0.0549983769124	0.124550666556	0.0045575756338	0.00748575017816	0.053142911334	0.063887019474	0.068581514636	0.039207189252	0.0227815316768	0.0374616184248	0.0103626373237	0.239552249462	0.0759845471363
a20	0.0389044776688	0.0278804166942	0.0103920968774	0.0180225665759	0.0342946388857	0.126919111314	0.047345001464	0.160151307665	0.0448143522848	0.0551294454324	0.031861385804	0.0036034908392	0.00401970255188	0.0388541137083	0.315519861022	0.0422879979283
a24	0.140753671481	0.0141424683177	0.0293798260454	0.0587062731866	0.103506412159	0.0229555357312	0.0183902198428	0.0472723600614	0.0651265367	0.04810417418	0.034749516712	0.036287316416	0.0594897421934	0.013895545126	0.18514847796	0.122091899295
a27	0.222238766851	0.096147932612	0.0462232133346	0.0200990535084	0.0135445854967	0.00258336168897	0.00424706247446	0.0242670930088	0.0477901824984	0.0476785839708	0.033048636926	0.023005288882	0.04392763453	0.0220727003777	0.307089595323	0.0460362864412
a24	0.185786666969	0.0269946353461	0.0339563123317	0.069945606941	0.111700759414	0.00511780907068	0.0032412266992	0.0223072198368	0.018228516194	0.0222750195876	0.020128019324	0.030429845028	0.0476645129452	0.0146500535173	0.312022732644	0.0755510878538
a37	0.187271795435	0.0255704350157	0.0298307166809	0.0668693412778	0.104945102617	0.00609001197721	0.002263332162	0.025248862195	0.020582696946	0.0344863887459	0.04494324384	0.0361047873164	0.036277722666	0.0161117555356	0.325337525421	0.0380662821467
a31	0.163468164596	0.0725160473934	0.0392803279513	0.0885023111539	0.06681183612	0.00224577952518	0.003353304248	0.0230637297771	0.034809703868	0.0322730156995	0.02641152169	0.023427060128	0.0320287622192	0.0043226347999	0.293840215572	0.0936455680543
a46	0.0796162106995	0.100072307043	0.0328832166437	0.12730842171	0.025770153143	0.00903204317726	0.00741811994727	0.11311255459	0.035114614686	0.0559988562653	0.034311506352	0.00154722857046	0.00415277040078	0.0409770185431	0.191565810839	0.14111920204
a20	0.103969500912	0.0939753537125	0.0277156225746	0.0448765816256	0.012966606428	0.0286485830072	0.0281493075632	0.0136283056564	0.026223380946	0.0195591433008	0.0230933888874	0.0288680072948	0.060107559822	0.056905061762	0.2019945783	0.229319037948
a13	0.101012685656	0.20051215388	0.0223681521998	0.0366400603193	0.0110432047484	0.00804109851209	0.0092072366988	0.009812117814	0.022670148791	0.019986821908	0.0158520719146	0.0095985713468	0.0239351793308	0.02809097546	0.342179925972	0.139049565652
a0	0.107915698081	0.174152818428	0.0329635265736	0.0640034149637	0.0184409005412	0.00807687290813	0.0087512070874	0.006499823421	0.023980917703	0.02016777456	0.020026604394	0.03166602479	0.035853514528	0.0149134212488	0.35177268196	0.080814830876
a8	0.105198451045	0.205377497948	0.0395360746528	0.0422232809856	0.0129625631002	0.00813521940231	0.0112058504894	0.007005784006	0.0188110083528	0.0163229897946	0.0155003220036	0.007462021604	0.0194735663188	0.02525985638	0.391170836234	0.07435468075
a31	0.0736282468233	0.179212197355	0.0304977101468	0.0773804809222	0.0203672634307	0.011309164482	0.0273767899202	0.0157242673731	0.0460473554532	0.023409852816	0.0190882918914	0.020618416035	0.024998320186	0.007438443082	0.326111243914	0.09679192962
