 	sul	muro	vuole	uno	specchio	</S>
a31	0.371698618477	0.010689709398	0.208578365232	0.180279359132	0.206043999358	0.0227099252468
a39	0.324411307607	0.234769008271	0.158129202736	0.139231229937	0.118618277222	0.0248409528687
a35	0.19368806615	0.349763023172	0.063041958622	0.0213803308894	0.195423857804	0.176702757886
a31	0.218435045134	0.316237525928	0.054528612292	0.0161020240707	0.19660173372	0.198095073106
a2	0.584246752248	0.0116135301861	0.0035270418168	0.0238361707171	0.17902859379	0.197747891755
a0	0.506949896453	0.0434945282529	0.00241837922812	0.00440638410386	0.1974142862	0.245316495526
a20	0.191131985455	0.333982295224	0.01954461237	0.01386186612	0.2276329582	0.21384629002
a18	0.182405759793	0.326525987629	0.0168274738422	0.01169910968	0.2345804018	0.2279612659
a31	0.207809287633	0.136840524985	0.0229862434291	0.01512930196	0.3497227382	0.267511904
a0	0.232517403868	0.341966820392	0.00238150074117	0.010756987793	0.20096548176	0.2114118441
a31	0.0681529087424	0.0740973712299	0.0645593489781	0.099125086	0.447083606	0.2469816774
a46	0.0824601590242	0.175015540942	0.00409170022896	0.0302513688348	0.2395614654	0.4686197618
a33	0.00993409843455	0.075706218396	0.0845934954453	0.111292864096	0.444017185	0.27445614
a8	0.0148312802891	0.0532447484989	0.105191963416	0.061374377216	0.4838843556	0.2814732908
a31	0.0257420782705	0.043248405738	0.0958546392965	0.0293923677648	0.5075941956	0.2981683126
</S>	0.148581751238	0.031128461887	0.0229563443076	0.0304074631836	0.2856513237	0.4812746594
