 	devo	comprare	il	pane	ogni	ogni	giorno	</S>
a31	0.0157039562773	0.0544854909492	0.214140331092	0.214066091412	0.0135096660245	0.124141132313	0.348022495	0.0159308643651
a20	0.000600711114158	0.0314319057338	0.197777852869	0.132352779633	0.142480983493	0.214876628174	0.2725214826	0.0079576706912
a31	0.226930115086	0.283509145846	0.07662853508	0.03782952436	0.120416167843	0.0325161262988	0.17368030134	0.0484900617808
a20	0.0174509873246	0.0427635866971	0.0931739567577	0.181364815405	0.115171455847	0.080984317412	0.46518871852	0.0039021431448
a31	0.234520383468	0.14155476414	0.11929124754	0.09461180066	0.104505069844	0.0496298479608	0.1863523796	0.0695345214711
a20	0.00229140295013	0.0431041569321	0.0719657710294	0.220635243196	0.0480997097533	0.0262513997024	0.56516822964	0.0224840592106
a31	0.0133115861318	0.088021728948	0.102696631506	0.251442455648	0.089271604758	0.0244884240988	0.32108012668	0.109687412345
a35	0.00108490511675	0.00775717466563	0.0601632503418	0.215522468098	0.0825387385013	0.0448302255381	0.4215111306	0.166592113488
a31	0.0123545308068	0.032365188711	0.074894948322	0.10361739608	0.118832502171	0.12479535896	0.2968976688	0.23624243362
a15	0.00405801010158	0.0214827269073	0.134008155334	0.166555620107	0.0212187494868	0.0245372607713	0.43837623	0.18976325666
a18	0.0128636979351	0.0626827434168	0.129941643783	0.0307314336028	0.0961321219386	0.140993423534	0.23515417	0.2915007663
a31	0.0151361858107	0.0427508232974	0.107520699782	0.0164965380528	0.0566612065176	0.07843837436	0.364340754	0.3186554158
a20	0.0090709932868	0.0880790915988	0.191723501992	0.042704843552	0.0117746079648	0.0186782374794	0.3006851888	0.33728354
a7	0.0187595537706	0.0380457962054	0.060608094308	0.0164426321838	0.0725398102722	0.18590415969	0.344027182	0.2636727886
a31	0.0131161570421	0.174373860551	0.0673822729004	0.019575481662	0.023593880805	0.04402350574	0.4151423504	0.2427924986
a7	0.010067628484	0.0261840489876	0.183359519738	0.0171598330776	0.020228112452	0.02708266352	0.314416286	0.4015018914
a6	0.0257256794694	0.0694919229298	0.112640340744	0.0232788870151	0.0676146450316	0.08597376361	0.4045042516	0.21077048074
a20	0.0206808679354	0.0500991929302	0.0516925531079	0.0285937462134	0.0648336982987	0.133643517262	0.363696158	0.2867602754
a3	0.0192793004105	0.0820497546029	0.0450047751351	0.0195147740316	0.0359856002808	0.05235786983	0.43103945	0.314768449
a7	0.0114209470529	0.0575411223192	0.0346297526719	0.0120423070013	0.0627138101012	0.07287859132	0.332760514	0.41601297
</S>	0.0236483328575	0.10901720958	0.0461219026552	0.015176537066	0.0569808772828	0.0589177179	0.3573709394	0.3327664932
