 	la	madre	e	il	padre	non	è	non	è	che	li	dimentichiamo	mai	perchè	ci	hanno	dato	la	vita	e	amore	</S>
a20	0.00901114763413	0.232592779597	0.0752435350461	0.0234626633812	0.0422138377774	0.00186454810284	0.00302634939265	0.00315651603083	0.0058237882435	0.00487016658903	0.00606840510806	0.175060017467	0.0052270464823	0.00519926510817	0.00594987474513	0.00152301792814	0.208293917692	0.00944595556176	0.007932312766	0.00113491997265	0.00234585595087	0.170554116451
a31	0.010397216843	0.224766916622	0.0825829193497	0.036429542588	0.263305214306	0.027775942856	0.0264871140385	0.0172331730158	0.0213151393075	0.0208758894927	0.0251371885076	0.009096671574	0.0246324987278	0.00383484968354	0.0408154522528	0.00861306433326	0.0343380295617	0.0974246271284	0.00416909814153	0.000295890611874	0.000356265237507	0.0201173007282
a11	0.00101830317389	0.127994899018	0.0549924981628	0.0199759835604	0.210540786899	0.00675100593544	0.00786065476719	0.0125807814426	0.00470206299383	0.0244134660058	0.0156975710907	0.0207458671682	0.0223810790397	0.013997910954	0.0160810083	0.00354990785485	0.018349097995	0.0783689212378	0.128446902874	0.00761245166307	0.00291340280722	0.201025434994
a5	0.0068856611901	0.232142528935	0.106551197742	0.009839103938	0.048401460108	0.070083845931	0.00210860486046	0.108030691422	0.00140520565185	0.00665915658057	0.0071778266015	0.001194461904	0.00554831232883	0.00185335430367	0.00280473371886	0.000562273472828	0.00272499426498	0.101962139541	0.0884551580992	0.00038858758482	0.000447703900202	0.194772980771
a37	0.000784197428344	0.0866683618511	0.0116579802365	0.0307223005106	0.27795516872	0.0452504936646	0.00593557914101	0.0561289726498	0.00162618165457	0.0155707626167	0.0283764479795	0.0055291586014	0.0105982058018	0.0264078675771	0.00162067296344	0.00127390814313	0.000428397044463	0.0900341579134	0.110407020689	0.00116406065803	0.000380689441007	0.191479384004
a31	0.00411014252401	0.00761336053018	0.0266440285305	0.0706641009486	0.27124120052	0.051406253892	0.0297784237196	0.0421492682336	0.00657607958282	0.0161007494008	0.0441846723462	0.00610970736354	0.0172686856107	0.0529108574792	0.0016966690932	0.00536089024918	0.00112556183233	0.0615936189853	0.121178807116	0.00203899488648	0.00063820903302	0.159609683287
a37	0.000539781962594	0.218681161263	0.0217347454026	0.0049615795708	0.242606778342	0.00644662400066	0.00357006249926	0.0126733575666	0.00194787649347	0.0067431126869	0.00906059678387	0.00661384165739	0.0134997024933	0.0159777390829	0.000803974678067	0.00395154683411	0.0018196224645	0.0301987771868	0.148657667781	0.0250806110533	0.0182108648255	0.206220025623
a18	0.00339827390973	0.00264869388952	0.0126104294787	0.068553511008	0.26102024972	0.117518972408	0.0346068844053	0.0508557193804	0.014086409469	0.0205077734252	0.0310210127068	0.022491336318	0.0178649388966	0.0171826023864	0.00710929280817	0.0363612038798	0.0100536531171	0.0150958138719	0.0137527792373	0.00279966601981	0.0054721989612	0.234988586688
a24	0.00457593966043	0.0062860160866	0.00807704548289	0.01517157602	0.20565178	0.01351987112	0.0210575331308	0.0166412259994	0.0197287291714	0.0168262336469	0.0350716360333	0.100592468142	0.0196414607521	0.0108857922221	0.00618382452866	0.172152548006	0.00628881876833	0.00958649895361	0.0112962061965	0.00398652047616	0.00378941393	0.292988870102
a34	0.00748768970805	0.0126443701707	0.0613339031236	0.062226263209	0.219419172034	0.00494417598	0.00284332742404	0.00432335954426	0.00390910836262	0.00549457939919	0.00521072882389	0.0365866890202	0.00536751764291	0.00820620664033	0.00272940699376	0.178991130062	0.00372406775201	0.00359747579187	0.00412145745219	0.00186981589746	0.001050265434	0.363919257401
a46	0.00479886250169	0.201877489016	0.00210281575288	0.00108933253368	0.193387256132	0.005277935776	0.00400697967034	0.00827729337805	0.00803134519579	0.00917820028885	0.00761366550901	0.0135374405754	0.00854060637345	0.00584597590102	0.0098882348772	0.163511123176	0.00337383074978	0.00429187850551	0.0026674093908	0.00709857199308	0.0011374865758	0.334466234439
a38	0.01946614716	0.00919220011804	0.00395055789608	0.002977313488	0.18045286842	0.01232045986	0.0131713519603	0.0216791321834	0.0225778383111	0.023119630534	0.0273679063005	0.0862271678139	0.0483464628614	0.0491554328148	0.0407338473218	0.00991595070844	0.00776865841206	0.0149908558581	0.00218007464786	0.0254621695048	0.032308588236	0.346635365701
a8	0.05503939036	0.0826972687763	0.0369754902535	0.013027494516	0.14745310398	0.01547812982	0.0140341944621	0.0232374695926	0.0129750051163	0.0283078560796	0.0202282198289	0.0469825638343	0.039248973213	0.0460377305358	0.00612811665407	0.00799307697669	0.00507318959246	0.00791343970861	0.00247590424125	0.0369837647805	0.034532353158	0.317177241862
a31	0.03142868896	0.0521697833366	0.0244299233119	0.005821998484	0.1547748192	0.01650598668	0.0149068254384	0.0233433109846	0.0150034972913	0.0210468894301	0.0180177338273	0.0269117112106	0.0192452279597	0.0194187906176	0.0142683625164	0.107742960093	0.00536597202253	0.0154794910681	0.00796797563322	0.0187659030139	0.0782938889681	0.309090297388
a15	0.000170990457023	0.193670117246	0.00503245937876	0.001160857619	0.211037058981	0.018973102646	0.0135883634862	0.0109163523651	0.00848212700405	0.0100006451413	0.00809652243217	0.0190895489718	0.00568783318711	0.00694024810653	0.00599031254402	0.175793357803	0.00235686576153	0.00131109750138	0.00237749125542	0.00293797067505	0.00347063633983	0.292916022699
a31	0.046195884372	0.0767737869349	0.0671640029609	0.0183785347574	0.10397843416	0.00620095704	0.0052740523602	0.0164295566388	0.0117346796303	0.0251494989821	0.0238902367433	0.0967497621826	0.0364895024852	0.0665279821603	0.0097994828736	0.0216928185021	0.00810007135264	0.00508221740277	0.00150907667455	0.0185982103291	0.00622977087215	0.328051498713
a0	0.00027265866581	0.182279803088	0.0171022560415	0.0052129131202	0.199476825828	0.018996152732	0.0141261639643	0.0134376634966	0.00873282158021	0.013279404303	0.0117635656806	0.0223037909619	0.00999676239735	0.0121109022369	0.00657089836712	0.149462998727	0.00267154484998	0.00178205548252	0.0025033897196	0.00493256824134	0.00278826757142	0.300196640024
a23	0.0761828292801	0.0488530610407	0.0425426066659	0.0098233675652	0.048327126646	0.00769785734	0.007091149331	0.019091250654	0.0182477167275	0.03241710709	0.0345378691469	0.126285395165	0.0478722122016	0.0663609970861	0.0176782785204	0.0107299991616	0.0124729026489	0.0140747072947	0.00324230268331	0.032027631235	0.0195184173528	0.304925213126
a31	0.02861204184	0.122600357488	0.0698012373562	0.0154834866596	0.09104790622	0.01493308166	0.0132923625088	0.01719921312	0.0120056344923	0.020981623989	0.0179581019458	0.0441082920255	0.0278147918161	0.0659563594588	0.011515083088	0.0154003409641	0.00417483979426	0.0081790672256	0.0042636326258	0.0271813789576	0.0422454330261	0.325245741876
a0	0.0012518034964	0.20637983674	0.0705247428037	0.0157453379368	0.107044875093	0.01297007232	0.015862245228	0.0236681066216	0.0144071236536	0.0287022595677	0.0272773354459	0.0444751472744	0.0329616754941	0.0444227700651	0.00878049358952	0.0309130266107	0.00293919632654	0.00271094548141	0.002573308566	0.00650817763018	0.00173886070145	0.298142658274
a31	0.07442471626	0.120052229629	0.0381072435106	0.0220283840436	0.02887944722	0.00953765498	0.00979731021	0.025952410626	0.0295173468452	0.0434593428154	0.0377173623485	0.0908146066608	0.0426573944526	0.0690607286587	0.018770054148	0.0067595144376	0.0128878914032	0.007287016914	0.0032656426344	0.0252075039671	0.0113612007347	0.272455013686
a20	0.0072473322068	0.0684044343432	0.108942269558	0.060459707916	0.115767749322	0.028870240134	0.02028788461	0.0197585087814	0.012270110056	0.0263586723165	0.0265026120076	0.0552276574506	0.0358656985496	0.0543899315755	0.0111839191096	0.0156536584392	0.00236097423474	0.00291341435861	0.0028959457976	0.0125976281958	0.00548463217176	0.306556989198
a31	0.05810116323	0.126310735789	0.0112398242867	0.015147093326	0.010927909574	0.012121442234	0.008662163568	0.022420340594	0.0248456177366	0.0373732477048	0.0424784635607	0.109128183988	0.0453221481487	0.0554783985571	0.026848570424	0.004725712246	0.0156895454034	0.017679251638	0.0057148694446	0.0366520874961	0.029110047028	0.284023156911
