 	io	nella	mia	vita	ho	sempre	lavorato	</S>
a8	0.10508632	0.10541555	0.10511199	0.10534496	0.10548812	0.1104004	0.24081308	0.122339524
a31	0.32606992	0.08183138	0.17510122	0.039026305	0.037429966	0.13199608	0.061913688	0.14663142
a29	0.07004866	0.032186788	0.043366253	0.06908747	0.15872298	0.1332228	0.08209307	0.411272
a10	0.1731301	0.055987936	0.38938418	0.08231453	0.11274319	0.06839327	0.03705818	0.08098864
a24	0.27278572	0.10640818	0.08240534	0.1019937	0.10403866	0.09727854	0.05351617	0.18157367
a31	0.28179747	0.10173853	0.2231457	0.054996293	0.098173596	0.04751133	0.024667988	0.16796914
a24	0.20246929	0.081746906	0.19514498	0.07822514	0.17017303	0.13610132	0.051346254	0.084793076
a16	0.049062647	0.06768498	0.080919795	0.20115292	0.13228145	0.10010211	0.028407438	0.34038866
a31	0.045835014	0.049403872	0.06218787	0.19080253	0.1425121	0.114942	0.042933412	0.35138318
a20	0.066374175	0.046654314	0.09482161	0.14818509	0.49039817	0.049632307	0.017538575	0.086395696
a31	0.12979259	0.06037857	0.10426679	0.2030534	0.098826624	0.05024625	0.045583904	0.30785185
a11	0.055032425	0.075528	0.20107213	0.39131856	0.14813025	0.057914697	0.006944537	0.06405941
a17	0.050274797	0.047401413	0.13566597	0.29198062	0.18292268	0.10189596	0.011299618	0.17855899
a11	0.027151745	0.026818857	0.067017645	0.17351344	0.17791976	0.0945215	0.025088381	0.40796873
a17	0.02320386	0.017024498	0.05014222	0.1573586	0.11452574	0.061334725	0.034373816	0.54203653
a31	0.0072078435	0.006243972	0.01066382	0.08971778	0.08593205	0.06607795	0.024531646	0.7096249
a20	0.039820705	0.018779874	0.03965967	0.16104978	0.11935702	0.062487386	0.010419861	0.54842573
a31	0.03875745	0.021472445	0.033957027	0.23415062	0.1734162	0.12425599	0.020473778	0.3535165
a20	0.043408263	0.037901476	0.04377889	0.32330868	0.15277657	0.05713174	0.03052643	0.311168
a8	0.034148682	0.032568	0.05900846	0.38330746	0.19424556	0.04247603	0.017589252	0.23665653
a31	0.038070753	0.067150675	0.04479955	0.12702633	0.16014391	0.15293331	0.11488912	0.29498634
a24	0.03378267	0.044085715	0.03439219	0.30363122	0.14510792	0.045528024	0.040662378	0.35280994
a31	0.026934622	0.057189293	0.06772717	0.26490444	0.1980135	0.13774243	0.052604027	0.19488454
a10	0.06757919	0.04977063	0.035366353	0.33569527	0.10783743	0.055073794	0.052125238	0.29655206
a31	0.026462283	0.07010326	0.086494714	0.53151697	0.16846055	0.015980115	0.010106122	0.09087598
a11	0.053227432	0.105176106	0.11085453	0.4411469	0.17259692	0.015859833	0.031891793	0.069246516
a46	0.113998175	0.1852602	0.07722046	0.2840326	0.09638783	0.03041338	0.121724755	0.090962596
a6	0.05431582	0.12018072	0.05768706	0.14011167	0.108845435	0.07261941	0.30533785	0.14090204
a31	0.062227286	0.14808106	0.072961405	0.12749627	0.07799365	0.11783519	0.23429285	0.15911233
a26	0.10389607	0.06778837	0.08182879	0.112399995	0.11370688	0.19570221	0.18194279	0.1427349
a31	0.0620654	0.13577248	0.06852676	0.11297695	0.07622482	0.0888342	0.2854933	0.17010608
a8	0.09605914	0.07402578	0.082363695	0.100195505	0.102560155	0.20509434	0.20191388	0.13778757
</S>	0.090295315	0.10686164	0.091282845	0.100681685	0.092532285	0.15038598	0.2539577	0.11400263
