 	la	macchina	si	è	rotta	e	vuole	riparate	dal	meccanico	</S>
a31	0.06688112	0.06693314	0.06687745	0.066892855	0.06715236	0.07513092	0.08301401	0.18012056	0.08992604	0.16335902	0.073712505
a23	0.022487644	0.060454454	0.003446791	0.027342906	0.016544873	0.04419028	0.03242802	0.03146332	0.19319224	0.21816324	0.35028622
a31	0.12840165	0.17140375	0.039269425	0.10132548	0.046450805	0.057466965	0.008390389	0.0038727894	0.07466154	0.15947871	0.20927843
a37	0.050652865	0.09209334	0.073731795	0.2316207	0.05632161	0.14160736	0.08287207	0.006627429	0.07139338	0.09459931	0.09848013
a39	0.04338628	0.07979466	0.015812721	0.09012707	0.13049588	0.22138344	0.12040582	0.021681264	0.06821157	0.08502932	0.12367202
a17	0.024178542	0.05189292	0.013627222	0.12644038	0.060541265	0.19637306	0.12422396	0.02986754	0.08100745	0.09147615	0.20037147
a11	0.02548991	0.06154171	0.016560936	0.12752737	0.038622092	0.1787175	0.10845251	0.04496224	0.07430277	0.07911339	0.24470955
a31	0.029657746	0.05390006	0.013848846	0.13661134	0.046577238	0.09401155	0.13367479	0.03947926	0.08522257	0.0869499	0.28006667
a20	0.031276837	0.06534323	0.018266317	0.15164532	0.051308524	0.11510842	0.14730749	0.062498517	0.080095164	0.07901258	0.19813766
a31	0.022235163	0.06546257	0.012081971	0.0675846	0.0203887	0.096866466	0.13225693	0.059816614	0.13672474	0.13356026	0.25302202
a24	0.017068228	0.048348766	0.009484786	0.034946926	0.009677225	0.066758506	0.12701376	0.06311228	0.17968535	0.17737201	0.26653212
a31	0.0061124098	0.03112274	0.003625245	0.0106331	0.004324058	0.053038873	0.1295718	0.0688616	0.19025737	0.19740498	0.3050478
a8	0.011766288	0.018568581	0.004224231	0.010012994	0.00406386	0.017935496	0.056305718	0.027051903	0.15880705	0.16980186	0.521462
a31	0.0024721483	0.0042523374	0.0022753102	0.0021276171	0.006819704	0.029301492	0.110311	0.04573401	0.13661069	0.14672099	0.5133747
a24	0.004307355	0.012219992	0.0011319699	0.0029051963	0.0048848097	0.04135255	0.07240096	0.017635176	0.16947213	0.1547058	0.51898414
a6	0.0028962842	0.009428055	0.0023905642	0.0025206262	0.0028164454	0.033616327	0.06869488	0.044919748	0.15518276	0.17568891	0.50184536
a31	0.0019502316	0.003941376	0.001460888	0.0016231826	0.0033738622	0.03425026	0.12638389	0.037325144	0.15309048	0.15837494	0.47822577
a20	0.012070802	0.03339833	0.002686688	0.0052902484	0.0063991626	0.095453754	0.14540496	0.037623033	0.16357026	0.107774675	0.39032802
a31	0.009090166	0.025114603	0.0050429916	0.0065110126	0.0045078536	0.017100247	0.076377064	0.046502862	0.24471544	0.2672846	0.29775313
a23	0.008041129	0.013734593	0.002049503	0.0025629466	0.006842433	0.04339856	0.18619385	0.04194981	0.23997362	0.19016813	0.26508543
a28	0.0039037738	0.007697024	0.0022861597	0.0027324327	0.0045667253	0.029680645	0.19845878	0.05755645	0.20552237	0.21833359	0.26926205
a31	0.009564149	0.019146707	0.0028255573	0.0033897664	0.006316709	0.046436843	0.2406454	0.049558453	0.25959614	0.17191893	0.1906014
a0	0.011898178	0.030350467	0.0051869988	0.005086678	0.0072104177	0.0754998	0.2577173	0.060425367	0.19884774	0.1308748	0.21690223
a28	0.0065453635	0.011421128	0.0025082405	0.0035759595	0.006555029	0.0323735	0.30005586	0.05895781	0.23608293	0.22483736	0.11708686
a35	0.013673707	0.04237241	0.006816888	0.0069859894	0.009155884	0.072489336	0.33783746	0.05802287	0.19093262	0.13364176	0.12807113
a8	0.012429123	0.028776947	0.0050293333	0.005652324	0.008917874	0.053522192	0.35101452	0.062315896	0.23310877	0.15792821	0.0813048
a20	0.026259184	0.044959575	0.013048293	0.014782371	0.026785394	0.08574986	0.19576794	0.11302414	0.22392097	0.14836761	0.107334696
a31	0.013811138	0.021659879	0.012941966	0.01763396	0.03180004	0.20867166	0.43457842	0.05066216	0.07503045	0.06716759	0.06604271
a37	0.012619135	0.02312948	0.010425583	0.010280109	0.013569977	0.1337463	0.46207207	0.038909283	0.10213438	0.09620307	0.09691067
a31	0.012249371	0.041029554	0.009797894	0.010241826	0.012956871	0.112867475	0.215799	0.044171456	0.18697774	0.18698066	0.16692814
a37	0.03711974	0.05036688	0.028926533	0.029543787	0.0442784	0.17558052	0.32527393	0.07093554	0.08063521	0.07798743	0.079352014
a19	0.020610262	0.041442297	0.017473815	0.018569797	0.01893185	0.18464148	0.22169264	0.044947352	0.13078716	0.15108128	0.14982209
a35	0.02445228	0.03886144	0.023381284	0.02369423	0.025490677	0.13647401	0.22410372	0.07445959	0.16470563	0.14535654	0.11902058
a20	0.028510967	0.033207916	0.028166382	0.029411832	0.042833745	0.2104823	0.29137152	0.08005115	0.09008843	0.085047275	0.080828406
a31	0.014686823	0.01669588	0.015503337	0.01755582	0.025590125	0.19532713	0.2546392	0.04143041	0.13523763	0.11161658	0.17171705
a39	0.019685239	0.022258561	0.020774078	0.023211893	0.029314412	0.12684421	0.1815787	0.053239353	0.17635272	0.1453961	0.20134476
