 	ancora	sto	cucinando	e	non	sono	pronto	</S>
a8	0.087799355	0.08793633	0.0877168	0.0880127	0.096892826	0.11842744	0.26463747	0.16857713
a31	0.10221175	0.014129249	0.038181797	0.056376763	0.07682558	0.20266452	0.3404494	0.16916087
a37	0.008443128	0.004955023	0.12791827	0.14897464	0.12478955	0.14123423	0.21627584	0.2274093
a20	0.1324475	0.044022787	0.14041834	0.1672534	0.2789358	0.0506602	0.09209383	0.09416817
a29	0.08793578	0.03078079	0.06136458	0.0885258	0.11949619	0.10393061	0.31095666	0.19700961
a14	0.04320253	0.014630137	0.051204916	0.15603068	0.17690937	0.04972936	0.2565118	0.25178117
a21	0.016370986	0.005355312	0.043112587	0.042436194	0.11945001	0.05427092	0.22036569	0.4986383
a31	0.011217765	0.004636016	0.018860081	0.016792608	0.0588441	0.028924843	0.2629893	0.5977353
a20	0.02743397	0.0060414006	0.03290929	0.032120425	0.029087182	0.016275477	0.5094363	0.34669593
a6	0.01796963	0.0071361405	0.037375852	0.034759283	0.036346443	0.01749943	0.49934474	0.34956846
a31	0.021862442	0.017268827	0.0067019714	0.021780599	0.01389157	0.011131123	0.65710026	0.2502632
a8	0.05931147	0.011528381	0.014523805	0.007046044	0.014284751	0.01591606	0.5727348	0.30465475
a20	0.0611093	0.017574102	0.013184355	0.023057602	0.0319958	0.057093814	0.66192806	0.13405704
a31	0.1734335	0.049893025	0.02077892	0.017293002	0.027337162	0.032581545	0.3648824	0.31380045
a37	0.13415457	0.04037629	0.03206406	0.026563186	0.025675504	0.035640676	0.46428308	0.2412426
a31	0.3063286	0.07605559	0.023485903	0.04052713	0.036015637	0.054274622	0.25740975	0.20590279
a24	0.088993184	0.08239539	0.06481119	0.054887496	0.06540763	0.08136087	0.42802238	0.13412187
a31	0.2172517	0.093661405	0.036975287	0.049213998	0.10256843	0.18968152	0.16579291	0.14485483
a20	0.14147009	0.16096193	0.096664675	0.08760894	0.114641964	0.13388848	0.1606329	0.1041311
a31	0.18368806	0.1559133	0.10664234	0.09927124	0.0739481	0.08266341	0.18650274	0.11137088
a7	0.18400383	0.21108782	0.09468368	0.101637654	0.08039299	0.13493575	0.11961679	0.0736415
a35	0.18567504	0.228314	0.09492699	0.09882306	0.082948096	0.100669734	0.124397345	0.08424572
</S>	0.122048974	0.19567011	0.08779658	0.08871067	0.0878412	0.11873291	0.19170582	0.10749367
