 	se	la	pasta	aveva	voluto	sale	lo	avevo	messo	</S>
a31	0.09574549	0.09575893	0.09596495	0.09611113	0.10073851	0.09901099	0.109017	0.10371276	0.09887865	0.105061546
a20	0.11754262	0.19678517	0.25002548	0.06703012	0.04559462	0.067118175	0.06298907	0.06451319	0.06450589	0.06389568
a31	0.28995952	0.2378961	0.17853361	0.12560503	0.052429836	0.01935956	0.019135777	0.017178476	0.028966881	0.03093514
a21	0.12425884	0.102018856	0.068756275	0.068194464	0.17503169	0.07173737	0.07624068	0.042960484	0.13450076	0.13630052
a31	0.15002213	0.13005777	0.21757123	0.2254905	0.08104778	0.04961173	0.036353238	0.02621913	0.057283115	0.026343383
a13	0.18525738	0.11120972	0.07715517	0.07334856	0.11470252	0.1121728	0.06982256	0.079794005	0.10903377	0.06750348
a31	0.07616329	0.13586706	0.25960174	0.07887823	0.0845852	0.14581251	0.08373341	0.040367667	0.06387089	0.031120071
a6	0.037806265	0.049390752	0.063906044	0.019623127	0.034896966	0.22273195	0.13020556	0.1959954	0.18431494	0.061128937
a46	0.0059540174	0.008585602	0.0060695624	0.025877781	0.087639876	0.19384043	0.1994059	0.19672392	0.17675564	0.099147275
a31	0.0062681357	0.008439544	0.007387421	0.025422739	0.05085004	0.30854213	0.23061123	0.2448232	0.085636094	0.032019474
a46	0.008762395	0.009948127	0.011779299	0.010121877	0.029943705	0.32816777	0.32281008	0.18503293	0.054860488	0.038573306
a11	0.004713515	0.008046964	0.0040731793	0.008848097	0.08181103	0.13880476	0.3412657	0.22459821	0.12000933	0.06782916
a37	0.005251968	0.007964447	0.006459803	0.0064302906	0.037018273	0.21801324	0.48499122	0.16445936	0.043304168	0.026107302
a18	0.004265074	0.005047366	0.0017721392	0.0014516935	0.05253632	0.15884478	0.44709894	0.21191436	0.06075161	0.056317843
a46	0.004339992	0.005446379	0.0025086445	0.0024840636	0.07195264	0.1363404	0.49262652	0.16908088	0.056834046	0.05838642
a31	0.0070321	0.0054295724	0.0042670113	0.009015243	0.092875525	0.15002963	0.39921293	0.17454445	0.09545702	0.062136438
a20	0.03945613	0.073249005	0.066388	0.055268683	0.16475771	0.20642556	0.16653438	0.05407083	0.085889526	0.087960154
a35	0.0060187657	0.009806751	0.0039588315	0.0021022116	0.12110364	0.14566614	0.42248824	0.08987085	0.06721554	0.13176905
a6	0.009816201	0.009167258	0.008589584	0.009796016	0.09623495	0.22895218	0.3519469	0.09649506	0.054596998	0.13440488
a13	0.027366394	0.027629426	0.02876818	0.030597646	0.1096202	0.15485652	0.2493629	0.07945822	0.082473844	0.20986666
a28	0.048670113	0.05037274	0.0827373	0.09260441	0.16517429	0.16960888	0.12446444	0.08199341	0.11104762	0.0733268
a31	0.020672191	0.021440482	0.022524184	0.023565913	0.32350743	0.13123873	0.15877536	0.12091458	0.09302499	0.08433609
a10	0.034384985	0.035416447	0.044771645	0.0484262	0.1717036	0.15556347	0.17111851	0.12143437	0.12330123	0.093879595
a24	0.019240215	0.019712767	0.021107074	0.023523405	0.21255523	0.1399385	0.15188916	0.15388234	0.15022077	0.10793056
a31	0.042614106	0.042755898	0.042738516	0.0428273	0.22734107	0.16212587	0.19858806	0.09169305	0.06308623	0.08622997
</S>	0.07915807	0.08218009	0.11295697	0.12347881	0.07511663	0.101147816	0.08509452	0.09978478	0.155387	0.08569535
