 	io	la	casa	la	posso	pulire	ogni	sabato	e	mia	mamma	la	puliva	ogni	giorno	perché	lo	poteva	aveva	la	possibilità	di	pagarlo	ogni	giorno	</S>
a20	0.011683207	0.011684491	0.011697621	0.012103588	0.022766734	0.020828955	0.029700082	0.029854475	0.020414773	0.02032524	0.01893112	0.032418173	0.06402386	0.02941529	0.028973171	0.08321927	0.12285009	0.15918495	0.054742124	0.101404205	0.034569655	0.024237541	0.01409324	0.012112066	0.016274612	0.012491513
a31	0.07472096	0.0825569	0.09236389	0.091791324	0.016607586	0.025616918	0.0166708	0.008987905	0.017802574	0.024443083	0.09198007	0.011739267	0.009525131	0.027541004	0.056685958	0.028179847	0.021113118	0.0045134765	0.0055068266	0.009866381	0.07489432	0.014343136	0.1321969	0.021557154	0.020132003	0.018663468
a1	0.05427587	0.055371072	0.0628204	0.05855455	0.009534397	0.015138777	0.011300031	0.00599686	0.010462213	0.011919599	0.04185515	0.0068040057	0.005659289	0.017336441	0.028099721	0.020145101	0.014677652	0.00605395	0.005457937	0.011719897	0.1504941	0.025763454	0.2743597	0.030921893	0.03322234	0.03205564
a35	0.12332889	0.10077621	0.0720128	0.059736725	0.01256929	0.027370725	0.020469999	0.031872615	0.027028514	0.029898364	0.050290603	0.017065318	0.022059897	0.021731539	0.03443211	0.018384278	0.008912989	0.009122809	0.007923001	0.017991906	0.043657698	0.044210423	0.057312973	0.047269717	0.049883295	0.044687346
a31	0.13419576	0.09639214	0.074762024	0.069229	0.010870776	0.026893305	0.020179825	0.026306134	0.026065556	0.031503804	0.07350539	0.026441038	0.026444435	0.029829146	0.055096183	0.031084625	0.017414542	0.008662798	0.00696909	0.014304108	0.027705213	0.030336069	0.033963982	0.03870053	0.033630013	0.029514499
a7	0.08176328	0.065294564	0.06319738	0.07049059	0.010615018	0.040934447	0.034351185	0.025996359	0.037957083	0.04548603	0.07588545	0.037638977	0.039427515	0.040539272	0.06628904	0.04078565	0.02425591	0.012249251	0.005381302	0.007911496	0.024411185	0.024885308	0.027188882	0.041421928	0.030977448	0.024665399
a31	0.080134355	0.073238194	0.05744151	0.055346563	0.0075571914	0.02210993	0.022546982	0.012958052	0.023508325	0.028970364	0.16537449	0.012438247	0.01671635	0.037769478	0.08195702	0.024499144	0.012457802	0.003460983	0.0021984975	0.004076973	0.067184485	0.006944305	0.13515928	0.017211521	0.013077712	0.015662255
a24	0.040662277	0.046978764	0.038911644	0.026735451	0.0026763694	0.014117503	0.019656565	0.008399195	0.020606402	0.023967154	0.1286559	0.013297465	0.011914855	0.03296278	0.06567759	0.03308149	0.017966582	0.0054338602	0.0025686629	0.0043926667	0.1437934	0.009321664	0.22540484	0.023003958	0.016320897	0.023491995
a46	0.015824506	0.014583098	0.015577795	0.015781267	0.0014778802	0.017840108	0.020568592	0.008790324	0.018233124	0.015265046	0.015262502	0.013757622	0.034734182	0.0148819275	0.014698421	0.013949357	0.0130197685	0.016418884	0.011196299	0.013697514	0.2377046	0.018773064	0.17617868	0.08938998	0.05933937	0.113056086
a24	0.014732285	0.014435424	0.01379581	0.010192894	0.0018672112	0.014144685	0.024496915	0.008018377	0.022847744	0.017947888	0.015685502	0.0149911735	0.042548668	0.01668709	0.015784979	0.014441875	0.013480526	0.014177462	0.009275219	0.0131024225	0.18420078	0.018990459	0.14098607	0.10332506	0.08397538	0.15586804
a46	0.018746728	0.016371401	0.017739156	0.016204603	0.0013918101	0.016896805	0.023425981	0.012208807	0.022031635	0.018913014	0.016954113	0.01759041	0.041299224	0.018394832	0.017845603	0.017623134	0.016230052	0.019792954	0.010417761	0.01604298	0.1121853	0.01745605	0.19921604	0.09825026	0.07455305	0.14221832
a31	0.018751068	0.016079439	0.017318416	0.014129941	0.0011158304	0.014369141	0.023719091	0.0108270915	0.023222115	0.02000588	0.01736979	0.01865224	0.043233544	0.01935335	0.018652523	0.01854373	0.017003883	0.019961318	0.009987037	0.016127242	0.10777698	0.015384618	0.19914643	0.09013505	0.07841037	0.15072383
