 	il	morto	vuole	pianto	</S>
a31	0.19026856	0.19130988	0.19159386	0.2082526	0.21857512
a28	0.094340734	0.103657775	0.21501188	0.24818498	0.3388047
a17	0.045986734	0.06599729	0.2669003	0.3174762	0.30363944
a31	0.08452543	0.1861544	0.15586571	0.4187715	0.15468298
a20	0.08030549	0.14339072	0.16034228	0.47037154	0.14559
a0	0.12449507	0.1696286	0.19548579	0.28353158	0.22685897
a31	0.14295867	0.1799755	0.13612598	0.33109227	0.20984757
a13	0.10001216	0.17677435	0.052602686	0.5104476	0.1601632
a6	0.027266897	0.19152825	0.1415998	0.4242693	0.21533574
a31	0.051712435	0.37664548	0.07501421	0.3098759	0.18675207
a46	0.07337515	0.50292987	0.046967603	0.28353682	0.09319062
a37	0.030975789	0.30603284	0.10365064	0.26431543	0.29502526
a31	0.05592659	0.5020897	0.08105559	0.25256482	0.10836338
a46	0.044383008	0.24926676	0.13749693	0.38583133	0.18302193
a31	0.06879481	0.1425971	0.11058861	0.29718155	0.38083798
a46	0.051264383	0.064075805	0.21042982	0.44512782	0.22910218
a8	0.054148287	0.09651208	0.13813287	0.3181763	0.3930305
a31	0.073563054	0.09866546	0.24304847	0.26537296	0.31935006
a8	0.12441784	0.12413605	0.17508501	0.25140116	0.32495993
</S>	0.11493995	0.12555237	0.19585596	0.18344538	0.38020635
