 	quando	divento	vecchio	vendo	mia	casa	e	vado	a	vivere	al	mare	</S>
a31	0.03712604	0.03709359	0.037111	0.03911022	0.06867321	0.12719198	0.11514304	0.20464045	0.121604994	0.09971066	0.03803364	0.037130147	0.037430957
a39	0.005771058	0.00032690747	0.12500915	0.036929533	0.016692853	0.013104419	0.013136211	0.016594632	0.028476793	0.08318012	0.08713389	0.40148965	0.17215477
a31	0.047600515	0.0016891864	0.14972034	0.11650048	0.052929804	0.007464001	0.003661456	0.015852435	0.010320803	0.0643184	0.030696563	0.41553706	0.08370889
a18	0.053311914	0.0033044214	0.12652184	0.16966344	0.09047063	0.022637999	0.008457169	0.016473923	0.013075197	0.108263396	0.03817759	0.24416918	0.10547334
a37	0.021854483	0.0008738854	0.3994001	0.05891082	0.05324606	0.023269344	0.0086088125	0.009560511	0.0110046575	0.067363575	0.07319384	0.17352664	0.099187315
a11	0.01323236	0.00047208724	0.35476685	0.08164916	0.07648691	0.03882156	0.011424461	0.011557082	0.012369575	0.07388877	0.07344106	0.13305569	0.11883443
a18	0.028898034	0.0012040123	0.20928474	0.08847474	0.085878424	0.049012624	0.018209362	0.023404876	0.03618747	0.07992628	0.097153015	0.12296758	0.15939882
a31	0.03830767	0.0031015077	0.16573423	0.11665957	0.12717286	0.045702066	0.0182155	0.030104555	0.063285224	0.04392601	0.08818935	0.11858431	0.14101718
a18	0.021592481	0.0008410654	0.15163264	0.07486646	0.10461351	0.05257191	0.01802488	0.029969767	0.03934746	0.061586574	0.14294001	0.15956037	0.14245284
a46	0.013223711	0.0019365889	0.10630681	0.12793066	0.17657268	0.050308496	0.03367931	0.04550437	0.047870558	0.053801715	0.09677905	0.12058087	0.1255052
a31	0.0057465876	0.0016596455	0.03684893	0.15508708	0.12108886	0.041858573	0.031014292	0.03465788	0.04572131	0.065303095	0.11593468	0.119784355	0.22529478
a46	0.009617874	0.0022019937	0.02389523	0.20736916	0.08633428	0.02884528	0.017263554	0.028395217	0.057272803	0.089540765	0.11856054	0.074388005	0.25631532
a31	0.0053217877	0.0023971472	0.023808705	0.10587806	0.09139845	0.05518588	0.05528041	0.06054607	0.0973749	0.081457354	0.11645495	0.115478314	0.18941794
a15	0.014561763	0.0049783573	0.015535416	0.24029621	0.08635099	0.049076706	0.04353125	0.060177382	0.09407726	0.12400935	0.11421732	0.0356336	0.11755451
a46	0.0075429026	0.003488936	0.04025218	0.13698047	0.099648885	0.055408962	0.04653915	0.05091012	0.10709652	0.09305928	0.12589897	0.07834625	0.15482737
a31	0.007093418	0.0051495293	0.010015785	0.100835934	0.09248325	0.062048398	0.06994648	0.07601148	0.16538191	0.098325014	0.10955248	0.066482775	0.13667357
a13	0.015659325	0.003584488	0.017124554	0.293929	0.1318045	0.0596455	0.052691985	0.07627888	0.09317699	0.092919804	0.077535816	0.027176062	0.058473043
a39	0.011389151	0.0038935842	0.07492435	0.15921834	0.12888345	0.06743185	0.047716875	0.05347381	0.10385488	0.10849239	0.11569693	0.029347671	0.09567678
a20	0.00912879	0.0042510964	0.027942993	0.18414132	0.12797256	0.06009266	0.056337938	0.06569207	0.1540662	0.085214406	0.098553926	0.024092648	0.10251335
a46	0.013070258	0.0024206906	0.09473496	0.21200046	0.20522478	0.06643692	0.044879578	0.056464173	0.07673848	0.08354127	0.08049965	0.012163308	0.05182544
a31	0.007419455	0.0047033313	0.022539562	0.10648372	0.10996608	0.08240607	0.081989855	0.07553556	0.21082507	0.09953957	0.07373046	0.029461648	0.09539968
a24	0.01676802	0.0044846325	0.018596044	0.3177933	0.15094094	0.081240915	0.08120871	0.10594863	0.10116637	0.069557965	0.028078089	0.009799741	0.014416692
a31	0.005551827	0.003019314	0.031316523	0.05888332	0.129553	0.101000346	0.087666474	0.06488997	0.21642706	0.11102573	0.07540574	0.021012664	0.09424793
a24	0.017019903	0.0065046377	0.018341227	0.21795961	0.13415433	0.1045021	0.12504171	0.13802746	0.1360666	0.06952205	0.019347653	0.0059329644	0.007579698
a31	0.0053196326	0.0024085513	0.01923554	0.044862963	0.13176675	0.11587328	0.106936164	0.058707897	0.2650814	0.08845535	0.06535715	0.013379812	0.082615465
a46	0.014531532	0.008063783	0.018135346	0.12867185	0.13441232	0.12503058	0.18003915	0.14400063	0.17090696	0.048399754	0.016125346	0.005343654	0.0063390834
a39	0.0063640648	0.0020597521	0.010307791	0.028211871	0.1328133	0.14047484	0.1411753	0.061842546	0.31815234	0.07088703	0.04562489	0.0071791783	0.034907058
a31	0.009181913	0.0051171565	0.021955289	0.040676683	0.1462452	0.16059035	0.2292793	0.09682178	0.23341894	0.02704256	0.01761349	0.004015789	0.008041628
a37	0.0069731	0.005083617	0.019108266	0.052625205	0.18199278	0.19177693	0.24068509	0.09389616	0.17203154	0.0148404995	0.011389881	0.004108491	0.0054884776
a18	0.008101705	0.0046743704	0.028549043	0.059221834	0.17340945	0.19699581	0.21070078	0.09305646	0.16558167	0.026732525	0.014028105	0.006889139	0.012059113
a31	0.008777381	0.0071126916	0.025636632	0.061507806	0.16077892	0.19184698	0.2420742	0.10038175	0.15174949	0.020203283	0.015718458	0.005926445	0.00828599
a20	0.012347181	0.010724054	0.021966636	0.050463088	0.14986904	0.18047422	0.30303898	0.080503166	0.13605693	0.020804036	0.018378014	0.0065587186	0.008815935
a18	0.009812502	0.008372267	0.024325598	0.10722282	0.18133745	0.2289099	0.24529947	0.070239164	0.069895916	0.015726171	0.015006543	0.011393614	0.012458662
a31	0.010115837	0.009343266	0.021190342	0.07343743	0.15469956	0.1960176	0.26050562	0.11017726	0.0914945	0.027649054	0.023235338	0.0101108765	0.012023326
a1	0.021069748	0.019172812	0.034096535	0.041313823	0.12213021	0.1656663	0.21202245	0.13537407	0.13825102	0.046779387	0.028985303	0.0150437215	0.020094587
a39	0.013472074	0.012782868	0.023594761	0.06654876	0.14299868	0.21233141	0.27068985	0.10421749	0.064163096	0.033538904	0.02742757	0.013722313	0.014512264
a31	0.015449772	0.015058248	0.020106947	0.048264142	0.12828752	0.17606835	0.26699847	0.13580415	0.09040441	0.0461931	0.025986027	0.015033088	0.016345738
a46	0.029173544	0.026780013	0.03598414	0.031022564	0.08655247	0.1191265	0.10471851	0.19401298	0.19082753	0.07771819	0.042623434	0.025489451	0.03597069
a31	0.016969921	0.016616128	0.017580995	0.047891088	0.1405402	0.16782528	0.19549958	0.15482645	0.13053276	0.053605895	0.022057459	0.016844437	0.019209763
a46	0.044412848	0.035522543	0.029478785	0.03675662	0.07704563	0.08272022	0.07980183	0.14024103	0.20059033	0.10190352	0.06727164	0.0409353	0.06331974
a28	0.016636504	0.016333355	0.017219018	0.04766429	0.13818082	0.16788432	0.21006082	0.15440427	0.12224596	0.052462928	0.021904066	0.016584948	0.018418724
</S>	0.036523104	0.031546246	0.0284625	0.033829596	0.08472282	0.10030847	0.08628684	0.14889263	0.20777743	0.08939369	0.061186254	0.034696635	0.05637374
