 	devo	comprare	il	pane	ogni	giorno	</S>
a31	0.13997433	0.13620624	0.13949756	0.1371738	0.13881671	0.16258131	0.14575008
a35	0.025721733	0.07727319	0.17340541	0.13534923	0.17307614	0.19956827	0.21560608
a20	0.063225694	0.12373969	0.15678598	0.12083906	0.13335261	0.19995698	0.20210002
a31	0.030055245	0.042422146	0.084784105	0.049510907	0.14775841	0.34364235	0.30182686
a20	0.025789898	0.11550719	0.20797242	0.050852157	0.10760141	0.16672312	0.32555372
a31	0.028455779	0.041260403	0.12957387	0.10066925	0.10231035	0.20992386	0.38780648
a20	0.009678721	0.016026553	0.100329354	0.07078697	0.097248055	0.1758944	0.530036
a13	0.020960351	0.037429772	0.14681746	0.099913515	0.096505895	0.21690752	0.38146546
a24	0.014342379	0.022130683	0.09554959	0.07134411	0.08382266	0.27582705	0.4369835
a46	0.017620234	0.013210822	0.06875419	0.072607145	0.08566152	0.25007975	0.49206638
</S>	0.027462192	0.016798416	0.036286395	0.04885812	0.09215961	0.18939488	0.5890404
