 	le	canzoni	più	belle	sono	scritti	nella	notte	</S>
a31	0.07702572	0.077116266	0.07740049	0.19905722	0.100431114	0.20837285	0.078884095	0.09613228	0.085580006
a1	0.014216595	0.029767519	0.41782287	0.042287566	0.094474986	0.058216244	0.08790046	0.10739812	0.14791566
a20	0.09511594	0.049079247	0.7261643	0.023485472	0.01281326	0.00930441	0.022746755	0.02181004	0.03948055
a31	0.15008694	0.046334255	0.6386383	0.046285365	0.03537068	0.014028821	0.014001154	0.024242032	0.031012472
a13	0.13027377	0.031786364	0.6475142	0.0116885	0.05719042	0.00934177	0.008705245	0.04533934	0.05816035
a17	0.09713492	0.044786803	0.5071219	0.056618784	0.12352966	0.01483695	0.023737581	0.04763423	0.08459914
a29	0.17147458	0.076797456	0.43853322	0.0520582	0.11395659	0.016428016	0.018509768	0.036546864	0.07569537
a18	0.057185587	0.04957202	0.2261803	0.079726145	0.28729004	0.031076273	0.027635038	0.06651337	0.17482126
a31	0.06142292	0.04633124	0.20935093	0.10221498	0.20385796	0.029737817	0.026053103	0.0900936	0.23093742
a13	0.06916141	0.021952601	0.15998092	0.09650427	0.3609191	0.025028206	0.023321835	0.07328797	0.16984369
a18	0.045515887	0.01877663	0.2165128	0.14775932	0.10982558	0.05364974	0.0440837	0.10260908	0.26126722
a31	0.04175032	0.024487859	0.12920009	0.08676939	0.092043705	0.04739108	0.050943494	0.14804672	0.37936735
a3	0.038827572	0.028241025	0.17915201	0.08719276	0.07239898	0.01185125	0.037110057	0.17211069	0.37311563
a31	0.008716695	0.009868682	0.106393516	0.05219478	0.13150096	0.060254544	0.08440548	0.23148566	0.31517962
a46	0.061929252	0.085934214	0.156273	0.12012388	0.048916325	0.028387671	0.04404387	0.11376944	0.34062234
a31	0.0111893825	0.019753978	0.0416528	0.030328128	0.10038041	0.067894675	0.09405101	0.319781	0.31496862
a20	0.042185158	0.09539808	0.24040195	0.14965056	0.08815903	0.043238133	0.05169225	0.103610575	0.18566422
a17	0.051652756	0.089269415	0.16669483	0.110464655	0.04945687	0.030382756	0.04542415	0.17485577	0.28179884
a20	0.039340142	0.05966959	0.087840796	0.098901674	0.123942785	0.061539594	0.082200624	0.28279728	0.16376756
a31	0.06307141	0.13429673	0.21521068	0.13813972	0.077608876	0.047982343	0.06467315	0.12116774	0.1378493
a8	0.07197929	0.14606962	0.2215532	0.12100301	0.0755352	0.042058386	0.053532086	0.11417471	0.15409446
a31	0.080264285	0.08634237	0.09439149	0.21918708	0.08933323	0.068195745	0.050532214	0.14278066	0.16897292
a1	0.046964813	0.06534128	0.18474698	0.11278253	0.13417149	0.101962775	0.10006489	0.1284253	0.12553994
a46	0.046602696	0.13030311	0.43034703	0.057955526	0.02709687	0.043732237	0.06966858	0.07779128	0.116502725
a31	0.06878216	0.09949254	0.13427117	0.18151075	0.08108224	0.09111648	0.050184917	0.13195884	0.16160093
a17	0.051510468	0.056612384	0.10276268	0.13261254	0.14392276	0.12991312	0.12194007	0.13110757	0.12961839
a23	0.06251758	0.09636734	0.15260115	0.16458654	0.09051914	0.11087709	0.059034146	0.114194065	0.1493029
a8	0.054937143	0.060248565	0.08085667	0.15034167	0.13933355	0.14516832	0.096232645	0.13922387	0.13365759
a31	0.05739039	0.061499022	0.074941576	0.1575444	0.1431705	0.15340465	0.08986326	0.14125088	0.120935306
a8	0.05209095	0.053407196	0.05806335	0.14120801	0.14433272	0.14095517	0.13245493	0.14009148	0.13739622
a23	0.061892692	0.06399565	0.07104549	0.16977571	0.14352842	0.16813082	0.07993059	0.13852292	0.10317769
a8	0.05176962	0.054825153	0.060157448	0.1407779	0.1397704	0.14012243	0.13492747	0.13968363	0.13796592
a23	0.059646066	0.06013268	0.06354112	0.16340832	0.14801101	0.16337591	0.08690994	0.14391278	0.111062266
a8	0.052016728	0.053606454	0.056504615	0.14216371	0.14132993	0.14196277	0.13313863	0.14117333	0.13810384
a31	0.06757671	0.067137584	0.0825831	0.1762846	0.13614072	0.17696132	0.075610355	0.12825342	0.08945215
a28	0.054187443	0.053042836	0.061758395	0.14286546	0.14161628	0.14295988	0.12703674	0.14151184	0.13502114
a24	0.045603458	0.039272405	0.23744613	0.09065317	0.08542595	0.09127813	0.17576236	0.11716393	0.11739441
a8	0.0648393	0.068461075	0.108409494	0.16666976	0.09040837	0.1739532	0.14023934	0.098063104	0.08895635
a31	0.07087586	0.06972999	0.09034512	0.17971317	0.12900834	0.180963	0.07413313	0.120571084	0.08466029
a20	0.054976854	0.052709464	0.06806472	0.13959807	0.14053921	0.1394682	0.13036534	0.13869931	0.13557878
a31	0.05355983	0.047822084	0.08036744	0.13054143	0.15178314	0.12924954	0.15128542	0.1298492	0.1255419
a17	0.054275323	0.054521687	0.058705278	0.14865522	0.14451964	0.14904724	0.11914366	0.14420728	0.12692465
</S>	0.056714177	0.0567237	0.05749283	0.15576498	0.14905499	0.15583773	0.10035268	0.14593545	0.122123465
