 	se	vieni	ogni	giorno	a	casa	mia	compra	il	pane	</S>
a31	0.08190726	0.08193195	0.081987165	0.082192965	0.103938274	0.12155482	0.08469175	0.10535186	0.08283559	0.09008569	0.08352268
a37	0.06952012	0.06346089	0.03931072	0.050743606	0.061023895	0.06644125	0.09806021	0.11490149	0.14557952	0.14258526	0.14837308
a31	0.10272631	0.1366794	0.16642505	0.33918646	0.06460246	0.033195876	0.023382794	0.015487446	0.029087072	0.04472779	0.04449931
a20	0.03549262	0.0630951	0.09998699	0.19326499	0.18665157	0.18215051	0.08779002	0.008028576	0.036151633	0.05234596	0.055042136
a31	0.04945222	0.10902045	0.1957422	0.2631783	0.20229475	0.06069467	0.020647148	0.023895238	0.023193222	0.027851755	0.024030078
a20	0.060377512	0.1038323	0.13497981	0.21244228	0.1383691	0.10717216	0.09427774	0.015885249	0.03452174	0.04962061	0.048521485
a31	0.093821056	0.108629815	0.20018104	0.26713955	0.16314384	0.055692304	0.029035032	0.020205824	0.018904462	0.02457897	0.018668149
a11	0.084553905	0.10849194	0.16532956	0.3102845	0.080887906	0.05010382	0.06377924	0.026495691	0.03944894	0.03562907	0.034995485
a31	0.13423263	0.0833419	0.13761608	0.19911693	0.1687636	0.060993075	0.04786689	0.041758217	0.03780819	0.05360714	0.03489536
a20	0.10467563	0.093519926	0.14233644	0.28702435	0.06285936	0.04230327	0.074803405	0.04337506	0.06957941	0.035322882	0.044200283
a31	0.14867532	0.06723467	0.1414514	0.25975147	0.11576237	0.04458483	0.029743886	0.040189434	0.048512947	0.057643246	0.04645039
a29	0.0966294	0.09401278	0.13685498	0.25721785	0.06845215	0.052219942	0.08724384	0.039111942	0.0852897	0.026213216	0.056754153
a46	0.025844978	0.030159613	0.06153353	0.138227	0.22211277	0.0771382	0.023556719	0.053866223	0.1243843	0.10883875	0.13433793
a18	0.0057295896	0.014571337	0.02101131	0.05116912	0.21066202	0.23022518	0.083121404	0.08135067	0.12763526	0.048390623	0.12613349
a31	0.015010527	0.014234582	0.036514442	0.108782634	0.20027517	0.17632966	0.1027534	0.07923124	0.097311646	0.064660445	0.10489629
a28	0.017729662	0.014619738	0.03452029	0.14426056	0.19237463	0.09308565	0.18453911	0.085397825	0.09316632	0.052444965	0.08786131
a20	0.020927442	0.014586098	0.03643496	0.09186545	0.15853316	0.14918108	0.18457095	0.13837907	0.08762122	0.045413904	0.07248663
a41	0.02761923	0.017625853	0.044479493	0.20979185	0.16256586	0.061186157	0.12860641	0.11633752	0.092860974	0.057176016	0.08175063
a28	0.03741009	0.02245901	0.04771088	0.09883943	0.10758218	0.10158518	0.16930805	0.18708958	0.09348389	0.06289168	0.07164004
a8	0.03411398	0.026688261	0.029382296	0.061196283	0.1022351	0.08002804	0.14012742	0.31871432	0.08920091	0.059719045	0.058594435
a23	0.031485535	0.026531119	0.029422237	0.082343824	0.11755473	0.08876042	0.08355961	0.33407396	0.05358714	0.088508666	0.06417271
a31	0.041312587	0.056529466	0.069101796	0.1322143	0.099842094	0.092192635	0.09439592	0.1714048	0.0822014	0.082898654	0.077906325
a39	0.030325126	0.04083376	0.05052848	0.06295505	0.14408872	0.14443861	0.107238784	0.21488829	0.07279483	0.072322465	0.059585866
a20	0.028169336	0.028729554	0.029722052	0.04146396	0.085692964	0.1367459	0.10026689	0.21078531	0.14476077	0.10114222	0.09252105
a39	0.024949355	0.026754603	0.029864457	0.03860045	0.07816618	0.09267724	0.15005003	0.23470536	0.1371537	0.112168215	0.07491044
a8	0.022779454	0.024202563	0.025963046	0.031301428	0.07108836	0.094192445	0.123117894	0.22829409	0.15397249	0.13645282	0.08863533
a31	0.057326674	0.057812367	0.058520615	0.0607838	0.14940345	0.16291204	0.07877491	0.1477255	0.061165772	0.10426811	0.061306816
a28	0.04368401	0.05475483	0.06870127	0.08645787	0.115950026	0.11609272	0.10830397	0.12366805	0.08869425	0.10847358	0.08521942
a20	0.031958785	0.035291202	0.04017724	0.049763795	0.122685544	0.124577545	0.11471553	0.22199278	0.086695746	0.10816064	0.06398125
a8	0.027885105	0.029606437	0.031515263	0.034213044	0.06876118	0.10304328	0.096016124	0.1918207	0.18283713	0.12507874	0.10922302
a23	0.06298047	0.0635735	0.06453736	0.065855645	0.15182425	0.17264491	0.076027	0.116679154	0.064739846	0.096412934	0.06472503
a8	0.044848043	0.052253842	0.06422166	0.083705835	0.1212725	0.12106329	0.111212306	0.123881385	0.08337981	0.114379324	0.07978204
</S>	0.055471446	0.05617729	0.06301844	0.068897106	0.1875211	0.19369224	0.072659336	0.101448946	0.052536264	0.096397325	0.052180506
