 	io	al	mio	fratello	non	gli	lo	scrissi	mai	una	lettera	al	mio	fratello	</S>
a31	0.041596152	0.04159704	0.041644543	0.041994832	0.046889715	0.0929157	0.097166136	0.114820786	0.11478531	0.079804875	0.047325626	0.046819508	0.05027014	0.080927774	0.06144184
a1	0.22447214	0.08525257	0.07813351	0.07131601	0.039250374	0.0011863142	0.033492327	0.011307422	0.01734432	0.022469578	0.04286339	0.089617796	0.093116865	0.09334888	0.09682852
a31	0.16041388	0.21372047	0.239938	0.14292493	0.071007095	0.011955027	0.07475605	0.0012505718	0.00156541	0.008070908	0.01453179	0.01012358	0.010536442	0.02187226	0.017333549
a20	0.08958223	0.214907	0.2274386	0.10842084	0.05917623	0.03947198	0.05545122	0.0024393003	0.008623079	0.02542995	0.039061937	0.028515745	0.02679778	0.035036348	0.039647724
a31	0.10216696	0.13061239	0.17660713	0.25291127	0.19801258	0.011890844	0.067683674	0.0039097634	0.0018941393	0.0019816959	0.002822262	0.0072104027	0.010205647	0.017292317	0.014798991
a46	0.11245972	0.18631925	0.15605722	0.0732596	0.03966958	0.032932483	0.046462446	0.0021356216	0.005502225	0.022044726	0.047286604	0.05388387	0.060221765	0.06401876	0.09774614
a31	0.10254739	0.15137906	0.21968639	0.18825664	0.1029462	0.027429495	0.0976213	0.0026475743	0.0036562826	0.01302594	0.014503613	0.011841436	0.012496	0.026942246	0.025020452
a20	0.10241282	0.11202997	0.2818919	0.24996057	0.09689186	0.0034683316	0.06142477	0.002357258	0.002238465	0.0070471363	0.004779148	0.02149716	0.0226843	0.017616447	0.013699845
a31	0.18195042	0.18357632	0.17619295	0.2260043	0.0955242	0.0016366286	0.044883423	0.0062140557	0.005414163	0.003361438	0.003285467	0.012349811	0.021290222	0.019333495	0.01898304
a32	0.12576982	0.1255533	0.2348082	0.23558886	0.12587397	0.0010442953	0.07310845	0.0061192927	0.003893089	0.01031759	0.0032371865	0.011320992	0.016129855	0.0132227475	0.014012331
a11	0.14759283	0.15758334	0.19311494	0.25440967	0.15072435	0.0012758164	0.0567517	0.0049527497	0.002787749	0.0018099601	0.0015956452	0.0034515853	0.007047794	0.009740614	0.007161254
a31	0.1639023	0.11392195	0.22308426	0.2344046	0.13128342	0.00056161574	0.08807018	0.005497182	0.0045382706	0.006648448	0.0020756512	0.004533813	0.0055145565	0.0077241226	0.008239616
a20	0.14747857	0.1353529	0.20994604	0.25479844	0.1448545	0.0006522612	0.07584998	0.004428022	0.0031901512	0.004896455	0.001528442	0.0035584788	0.003369733	0.0054797404	0.004616334
a4	0.10151969	0.13215613	0.26884952	0.2481722	0.12306645	0.0015922138	0.09670085	0.0035603305	0.0023281	0.0046824175	0.0013372093	0.0025253075	0.0040266993	0.004516093	0.004966824
a31	0.11209767	0.07634897	0.27393705	0.2129604	0.1041164	0.0012022009	0.12801993	0.01047412	0.010392265	0.02549566	0.0047074715	0.0121292835	0.010614538	0.006119441	0.01138468
a28	0.13810258	0.05035218	0.1775257	0.16182512	0.14717238	0.0010805877	0.2464915	0.013863081	0.009566772	0.020706462	0.0019603134	0.006896556	0.007886336	0.005384697	0.011185809
a31	0.056878794	0.034194876	0.11609904	0.16620767	0.19393954	0.002257963	0.27478582	0.019941315	0.020845024	0.07363586	0.0031438768	0.008925519	0.008369346	0.006786029	0.013989313
a18	0.020412376	0.022407895	0.059174567	0.099556506	0.14350185	0.0063152825	0.3996175	0.017510476	0.024982369	0.14178906	0.008559224	0.011943175	0.013408893	0.0130726285	0.017748175
a8	0.012527133	0.016937401	0.04076315	0.053886313	0.08484952	0.005109417	0.4811705	0.010524144	0.019764526	0.2063519	0.013643467	0.014115821	0.011767515	0.013882872	0.014706277
a31	0.015850294	0.016195983	0.0225821	0.033800866	0.05700355	0.039557636	0.16041902	0.050087973	0.049560778	0.09123936	0.0696021	0.083181255	0.09836163	0.0962275	0.11633002
a8	0.03280651	0.03257081	0.04465386	0.06724571	0.071908966	0.069537595	0.10509158	0.07055245	0.07096706	0.082496576	0.07220187	0.06959274	0.0695801	0.07029064	0.07050355
a23	0.02224929	0.0225701	0.025959244	0.032393605	0.0589677	0.059556413	0.21304579	0.06527553	0.064833	0.07084478	0.054873016	0.055326518	0.071475685	0.07669468	0.10593461
</S>	0.027246425	0.02887085	0.043964487	0.068368755	0.07309501	0.07320758	0.093972	0.07329465	0.07331389	0.07413526	0.073211096	0.07298746	0.07389025	0.07379155	0.07665068
