 	loro	non	vengono	non	li	aspettiamo	mangiamo	</S>
a20	0.091637544	0.0989427	0.19039662	0.19728908	0.19901095	0.0741804	0.074188784	0.074353956
a46	0.28736782	0.20387872	0.025934182	0.061942708	0.014518604	0.013538431	0.047772262	0.34504727
a39	0.1479411	0.64782965	0.07065562	0.06469543	0.014398757	0.00053911866	0.0017773008	0.052163042
a31	0.18019743	0.7535342	0.026778972	0.022932388	0.002747177	0.0003095298	0.00043958914	0.013060694
a20	0.11612893	0.6826525	0.103184424	0.06532976	0.0024532506	0.00071978074	0.0016807468	0.027850626
a31	0.40417257	0.3783592	0.12071046	0.018444888	0.002180815	0.00081318297	0.0017668167	0.07355207
a15	0.28781274	0.49948347	0.09735971	0.030300085	0.0073333904	0.001185733	0.0010203707	0.0755045
a11	0.27159783	0.41288543	0.092956945	0.085797064	0.013629778	0.0026531972	0.0028930004	0.1175868
a31	0.26701406	0.46249732	0.11920676	0.07942961	0.018197061	0.0039498326	0.004201743	0.045503642
a46	0.22662398	0.4483624	0.16032493	0.10425719	0.027561259	0.0061458843	0.0073139807	0.019410381
a31	0.06359266	0.2391094	0.17021453	0.38448557	0.020338237	0.008516403	0.012162987	0.10158021
a46	0.15624851	0.5134669	0.1443993	0.13161443	0.013651667	0.012410213	0.008669035	0.019539978
a31	0.042266462	0.25553572	0.24960886	0.3326183	0.037300315	0.011293482	0.010893955	0.06048292
a15	0.132521	0.3685844	0.24084096	0.2177828	0.012092368	0.013890871	0.0056685437	0.008619091
a31	0.06946735	0.343851	0.2752073	0.24122477	0.030693758	0.010354229	0.0074286847	0.021772923
a20	0.12606661	0.34772274	0.2513347	0.2396174	0.013499676	0.009090193	0.005045211	0.007623483
a18	0.18566395	0.41138515	0.18085077	0.18748999	0.010651551	0.008572921	0.008638697	0.0067469794
a46	0.12452777	0.44415292	0.18949516	0.197585	0.018734133	0.008897886	0.0070578507	0.009549306
a31	0.068937816	0.29260772	0.2928812	0.26490486	0.046059977	0.008263154	0.008924603	0.017420623
a15	0.16036189	0.35183963	0.21180305	0.24901965	0.014016514	0.0040648086	0.003854432	0.0050400957
a31	0.07585192	0.3535271	0.28231925	0.2260087	0.031102516	0.010991095	0.0076690814	0.01253034
a37	0.12182288	0.34165373	0.21859321	0.2803029	0.023215508	0.0057474035	0.0038556464	0.0048087137
a35	0.12683368	0.39280358	0.22767152	0.20681381	0.022778878	0.0105574895	0.0051338132	0.0074072555
a31	0.10611161	0.1295965	0.38855317	0.29853565	0.050616156	0.009798347	0.007923806	0.008864674
a46	0.18532415	0.27426228	0.19957529	0.2699198	0.038131543	0.013984821	0.00825419	0.010547876
a31	0.11565661	0.11123411	0.35621783	0.323542	0.061191082	0.010797975	0.009849205	0.011511252
a11	0.21041416	0.19592789	0.22892673	0.20881389	0.06760193	0.033265274	0.02061684	0.034433246
a31	0.12446	0.12028073	0.38904116	0.28380427	0.051559586	0.011657615	0.006738173	0.012458585
a46	0.20946795	0.1650843	0.24574172	0.23465751	0.07203172	0.031061236	0.020187596	0.021767994
a20	0.20395413	0.13750891	0.25068036	0.29483622	0.057466928	0.018813279	0.018202253	0.018537922
</S>	0.13761203	0.15280846	0.2739882	0.19491428	0.11120906	0.049922846	0.03627653	0.043268617
