 	il	morto	lo	piangono	lo	piangono	tutti	i	familiari	</S>
a8	0.09294268	0.093729965	0.09392496	0.09332125	0.09446099	0.10100353	0.10299242	0.09511481	0.12808357	0.10442581
a31	0.08057084	0.290005	0.27387106	0.05830917	0.041580334	0.00651778	0.121288404	0.037251532	0.0672675	0.023338355
a39	0.015512283	0.1693151	0.20954874	0.016270692	0.021014309	0.011592392	0.10616359	0.14644657	0.15333092	0.15080544
a31	0.04231631	0.2171687	0.2695732	0.0780129	0.061120424	0.0024870532	0.25301677	0.024686703	0.034416515	0.01720143
a27	0.017181402	0.15469797	0.13526788	0.08435795	0.100056775	0.009696688	0.34577474	0.056075104	0.07554088	0.021350583
a11	0.047155913	0.16151561	0.21637084	0.029113997	0.07651294	0.040794503	0.22193132	0.14529078	0.031394944	0.029919127
a37	0.051993925	0.20771195	0.25730783	0.026012007	0.08360675	0.016875684	0.16787146	0.08876294	0.04857687	0.05128062
a31	0.05266034	0.06312898	0.09004862	0.02595769	0.08178592	0.038505998	0.31111926	0.17943123	0.068929024	0.088433
a3	0.04728101	0.035899043	0.052520797	0.02390093	0.08274624	0.08549657	0.1985951	0.28431964	0.09971502	0.08952572
a20	0.027954832	0.07263222	0.085000455	0.027038971	0.04684118	0.030860882	0.094509736	0.14155808	0.09111217	0.38249147
a31	0.038860302	0.085260764	0.093742475	0.047932267	0.05311318	0.031976834	0.08143592	0.1489336	0.07276928	0.3459754
a11	0.027256114	0.07402807	0.12160045	0.059540976	0.0721133	0.034970287	0.114557184	0.11100086	0.047534507	0.3373983
a31	0.010999522	0.06894075	0.09331478	0.01635781	0.028813617	0.026898256	0.057165157	0.115468696	0.061013725	0.5210277
a29	0.010414333	0.056058723	0.0997898	0.018978948	0.03068156	0.027973007	0.058595315	0.108259626	0.06601097	0.5232377
a39	0.0050515654	0.053297818	0.08116858	0.01045442	0.02787253	0.030687574	0.05579668	0.1145374	0.06928386	0.5518496
a21	0.0041019204	0.034064915	0.07150878	0.009018547	0.034287523	0.034401227	0.06389574	0.11957826	0.11046037	0.5186827
a31	0.0037255331	0.023173919	0.040341258	0.004568591	0.041028433	0.029120857	0.05456366	0.10575544	0.21391644	0.48380584
a37	0.0058165924	0.014193009	0.025338376	0.0028937517	0.026947794	0.020546293	0.028473424	0.12074885	0.21959308	0.53544885
a31	0.0055490257	0.022382876	0.028785722	0.0020980125	0.027259208	0.023242246	0.04646929	0.12764396	0.3511916	0.36537805
a7	0.006521684	0.0147452485	0.027987935	0.0029035585	0.022747202	0.022221254	0.015450676	0.06162623	0.08008283	0.74571335
a31	0.0094903195	0.029716967	0.04148888	0.0023833122	0.027276732	0.0253089	0.05428547	0.14246821	0.27889723	0.38868397
a23	0.010380783	0.027662605	0.03652306	0.003823195	0.029332818	0.035159517	0.020671949	0.064975984	0.06006149	0.7114086
a13	0.008032469	0.022424884	0.01805399	0.0035128037	0.049720857	0.030898152	0.043255743	0.06569251	0.17343521	0.58497345
a3	0.016169459	0.050057087	0.03608372	0.0071594226	0.048947122	0.049531262	0.04003445	0.07211136	0.0406093	0.6392968
a20	0.019265706	0.038179576	0.02929429	0.0060800896	0.041245807	0.04605758	0.049702052	0.064186834	0.07276884	0.63321924
a31	0.042284027	0.09957713	0.07887627	0.00799318	0.07452823	0.032654334	0.08030767	0.0434213	0.055276647	0.48508126
a46	0.040174764	0.11579041	0.08288671	0.013542077	0.09583344	0.04055367	0.11729697	0.03209477	0.04663232	0.41519484
a31	0.031900957	0.03677836	0.03480597	0.016594844	0.049594294	0.116212554	0.06205843	0.09096124	0.06845281	0.49264053
a17	0.035077315	0.06776165	0.06723356	0.06965145	0.14018025	0.08483266	0.18699633	0.07244113	0.08129169	0.194534
a31	0.043662813	0.054042522	0.050965276	0.016670357	0.06046337	0.09544274	0.07401501	0.09572313	0.0765099	0.43250495
a20	0.04754158	0.059639335	0.06242633	0.09506497	0.11719126	0.12257996	0.12087442	0.09259085	0.12046759	0.16162376
a8	0.0687079	0.1346432	0.12770064	0.024848495	0.072320506	0.028510833	0.1728106	0.045586787	0.10040709	0.22446401
a31	0.067796074	0.11943474	0.12400303	0.046375625	0.13508229	0.0911128	0.15311617	0.059661668	0.10670394	0.09671367
a10	0.05372432	0.056126583	0.061219167	0.11541795	0.11458312	0.14344382	0.06095896	0.11129816	0.14183226	0.14139566
a11	0.10546929	0.075783424	0.15572342	0.01638688	0.08442473	0.016120039	0.37450364	0.033098135	0.07351943	0.0649711
a37	0.061030835	0.10003124	0.10879601	0.023082465	0.08600984	0.0297646	0.10515627	0.054898813	0.08777867	0.34345135
a29	0.066414	0.08296161	0.078974485	0.0620679	0.07723969	0.08051025	0.14316097	0.06469081	0.13629025	0.20769006
a24	0.058739167	0.065329656	0.06600102	0.055091545	0.06804377	0.08200642	0.122105785	0.06712826	0.20387542	0.21167898
