 	le	migliori	canzoni	le	puoi	scrivere	la	notte	</S>
a31	0.089143395	0.09525272	0.08910682	0.08926727	0.09428855	0.24509601	0.105488256	0.09255773	0.09979924
a8	0.029659277	0.0037214025	0.0064074313	0.034548596	0.059300516	0.022160988	0.2321206	0.34800592	0.26407528
a31	0.3260331	0.0031475734	0.032901455	0.09380517	0.050630692	0.0030077265	0.13502808	0.20869935	0.14674684
a29	0.15748371	0.0030247625	0.009997317	0.041645885	0.13666731	0.0025711227	0.118004754	0.3467937	0.18381141
a11	0.14031129	0.005055844	0.007180273	0.035133686	0.093719356	0.011445058	0.110518776	0.3875502	0.20908548
a31	0.06748367	0.007873712	0.011250769	0.04114646	0.13404776	0.020030683	0.11220643	0.3128492	0.29311126
a17	0.087436706	0.012003331	0.015576288	0.06467438	0.11922009	0.01985864	0.1604934	0.3029875	0.21774967
a21	0.016166944	0.0023079289	0.0024565666	0.014149267	0.044867318	0.009110603	0.13821822	0.27048287	0.5022403
a24	0.017918646	0.004055009	0.004732506	0.011688805	0.029802864	0.011370714	0.18187056	0.36158946	0.37697145
a31	0.013008727	0.0032393984	0.0031303521	0.008306836	0.068465546	0.023605028	0.15597454	0.29593465	0.4283349
a18	0.13930598	0.0061343624	0.05154768	0.08461148	0.06931357	0.012049267	0.20830144	0.14483926	0.283897
a31	0.034354843	0.0051695714	0.0067862417	0.018364826	0.0625102	0.036803618	0.295153	0.2331894	0.30766833
a8	0.05945216	0.006277935	0.021348137	0.03887989	0.08114877	0.024444077	0.36336726	0.15095595	0.25412577
a31	0.011662766	0.024076426	0.020336753	0.019084617	0.0865865	0.12425323	0.44091356	0.14688616	0.12620002
a11	0.07787324	0.01850564	0.050412048	0.06367464	0.19617438	0.055793706	0.1851856	0.1537513	0.19862938
a31	0.048334632	0.010021891	0.025850337	0.035154276	0.14501391	0.056739807	0.45243615	0.09291878	0.13353014
a8	0.07617153	0.02371822	0.045285936	0.049380433	0.21072495	0.059781354	0.19051296	0.169283	0.17514166
a24	0.041958474	0.06573158	0.047144808	0.045751072	0.11150398	0.12257763	0.32241544	0.09306785	0.1498492
a31	0.07352703	0.036698185	0.042993497	0.04377816	0.15365489	0.11384128	0.2851671	0.12569126	0.12464855
a37	0.1265962	0.045326237	0.030684434	0.047957104	0.13043943	0.10220357	0.18499109	0.21213023	0.11967169
a31	0.1209178	0.023346994	0.10724338	0.1311218	0.17220625	0.06190014	0.20952484	0.0760916	0.09764722
a28	0.08255142	0.095562294	0.051186297	0.07891398	0.13264666	0.11165897	0.12392588	0.12054253	0.20301199
a31	0.09883558	0.07467175	0.066459194	0.10726186	0.10996252	0.1312857	0.12076329	0.098766014	0.19199409
</S>	0.06544653	0.13247593	0.05584101	0.058202606	0.13425541	0.14369015	0.14329298	0.12858653	0.13820888
