 	se	la	pasta	voleva	sale	lo	avevo	messo	</S>
a8	0.10968229	0.109726906	0.109694175	0.10989765	0.109828494	0.11315673	0.1130023	0.11149134	0.11352017
a20	0.051578987	0.032174133	0.05117329	0.22229299	0.28442153	0.06672713	0.07315889	0.14492872	0.07354427
a31	0.007638553	0.007893529	0.020584667	0.26100102	0.18578097	0.11383261	0.13358255	0.13728414	0.13240196
a8	0.059040654	0.05645558	0.07059254	0.1847067	0.33660582	0.06555375	0.06729966	0.08486144	0.074883886
a20	0.02264677	0.040538024	0.058803447	0.13284276	0.32731134	0.13736407	0.05225336	0.12953795	0.09870236
a31	0.1076586	0.07003666	0.053028837	0.1338294	0.05813927	0.13833196	0.16105579	0.13945691	0.13846253
a24	0.098847196	0.10679242	0.10485758	0.11567408	0.26221946	0.09162596	0.06608786	0.085359834	0.06853561
a46	0.0042007403	0.0041323053	0.004228208	0.013855287	0.11487506	0.21055776	0.21594773	0.21572357	0.21647927
a10	0.0051522697	0.005934946	0.0054475213	0.009896755	0.1129551	0.2154411	0.21468686	0.21447323	0.21601224
a8	0.04459914	0.024970872	0.015026238	0.01072333	0.042942405	0.123441234	0.25874117	0.29624158	0.18331403
a31	0.019209618	0.020548224	0.01933067	0.019387677	0.15497158	0.17343304	0.2052397	0.20339201	0.18448748
a46	0.012672318	0.01171487	0.008081407	0.0110848965	0.07021237	0.1601368	0.2553255	0.24762873	0.22314312
a3	0.003327309	0.0026586223	0.002060787	0.0040104147	0.042226546	0.14191863	0.26441243	0.31285343	0.2265318
a18	0.0024527155	0.0025338442	0.0021825694	0.004466789	0.020142144	0.16221626	0.24230489	0.3617228	0.20197801
a31	0.0033491738	0.003120505	0.0026989293	0.0060846577	0.015791586	0.15179415	0.2731348	0.31907275	0.22495349
a10	0.006213383	0.003275453	0.0028202222	0.008678302	0.03324737	0.14100622	0.31264594	0.25408986	0.23802327
a20	0.015341787	0.014968383	0.014065207	0.023224292	0.029563136	0.08995077	0.25545973	0.300339	0.2570877
a35	0.00713049	0.010211719	0.01058534	0.010859533	0.012260192	0.16904856	0.27091512	0.2505706	0.2584185
a8	0.0023104094	0.0034309367	0.0041347006	0.0062548253	0.017803125	0.12766758	0.26245257	0.32041958	0.2555262
a31	0.0077122645	0.005777101	0.004737124	0.015272345	0.023711175	0.2236215	0.24713327	0.22187449	0.2501607
a24	0.015620692	0.013998773	0.010475531	0.05367456	0.046648473	0.20352775	0.25600556	0.13136914	0.2686795
a8	0.004821166	0.003536446	0.003305169	0.015002943	0.054498818	0.16867234	0.24653906	0.18994953	0.31367454
a0	0.026060473	0.024029199	0.021982593	0.061075017	0.032503583	0.25373366	0.18059282	0.13796885	0.2620538
a31	0.0729363	0.06569363	0.055516694	0.117438674	0.081619	0.19515863	0.1179955	0.13556251	0.158079
a18	0.041862883	0.04732892	0.040354166	0.059336413	0.06898117	0.19751944	0.15382583	0.21627116	0.17452002
a31	0.01859128	0.024420781	0.023119647	0.07114891	0.14164117	0.23308334	0.16304615	0.16752128	0.15742734
a17	0.02818888	0.035138853	0.030640867	0.05746732	0.109163195	0.22014372	0.18538065	0.20009974	0.1337768
a8	0.03227574	0.033864193	0.03285742	0.083447926	0.07490395	0.31228724	0.15038541	0.12726852	0.15270959
a31	0.1057002	0.11127856	0.10807909	0.10393595	0.10393294	0.108279735	0.11103949	0.13197769	0.11577629
</S>	0.098254606	0.09798735	0.09248035	0.089373894	0.097243875	0.09127727	0.11702516	0.20116593	0.11519151
