 	stavo	al	telefono	e	mia	sorella	non	la	è	sta	e	dorme	</S>
a23	0.08158005	0.04812583	0.048091143	0.048087656	0.048199944	0.048503805	0.04905384	0.051621083	0.05293781	0.06329733	0.11519114	0.22220093	0.12310936
a31	0.31728798	0.2057275	0.10678234	0.06523945	0.06266594	0.040995143	0.02648155	0.023059025	0.032265294	0.035165947	0.032891545	0.022303494	0.02913475
a7	0.3791607	0.21705738	0.10546187	0.051581893	0.042197432	0.030038234	0.022532769	0.021035263	0.029037403	0.02992096	0.027696867	0.019430134	0.024849104
a20	0.22241972	0.25450984	0.21199891	0.13107271	0.09645879	0.053583257	0.0075480198	0.0031813623	0.0035897132	0.004135724	0.0037653449	0.0030716276	0.0046650446
a17	0.1541418	0.1713417	0.082961224	0.05069759	0.08583103	0.16135015	0.11438292	0.040731143	0.040497754	0.027141899	0.031029426	0.02043536	0.019458001
a39	0.13654722	0.17601863	0.12561879	0.10660043	0.122497395	0.097442836	0.06172083	0.023742426	0.032793917	0.030868465	0.031014398	0.02496621	0.030168423
a31	0.17063114	0.07381864	0.07130573	0.06748408	0.06618148	0.04436615	0.08427606	0.05559804	0.08359875	0.07511042	0.07391326	0.05981936	0.073896855
a13	0.13153732	0.09840982	0.11824085	0.13149212	0.12636189	0.046244334	0.071958184	0.04305437	0.06703791	0.06641873	0.03913549	0.024402244	0.035706766
a17	0.24813496	0.053748276	0.0576771	0.05185489	0.039237443	0.016043417	0.038462825	0.0679039	0.08180123	0.086063825	0.07433972	0.043126065	0.14160636
a3	0.3626508	0.054236338	0.04439291	0.03573798	0.02850449	0.011204711	0.042229485	0.056065843	0.059959266	0.06718601	0.059723504	0.036332738	0.14177585
a18	0.2453459	0.052586075	0.03855027	0.034610663	0.028731322	0.0126298955	0.03062691	0.05025648	0.05879599	0.09629315	0.089780375	0.054293457	0.20749944
a31	0.19515975	0.07940919	0.047344778	0.046064924	0.039349824	0.016568607	0.028224496	0.043663345	0.05084559	0.093081765	0.0888896	0.06283661	0.20856148
a37	0.17265996	0.1264822	0.100014664	0.07569053	0.03911826	0.012862749	0.02174088	0.03925894	0.043297034	0.13419202	0.075530134	0.04897872	0.11017397
a41	0.2744451	0.03368136	0.04467937	0.05068515	0.038189985	0.022394931	0.030823309	0.05155643	0.043408826	0.09476052	0.095175385	0.0710025	0.14919713
a35	0.27523383	0.016857829	0.028906612	0.035480052	0.028940242	0.014933563	0.035436224	0.054050207	0.04602493	0.07797047	0.08669944	0.055996027	0.24347053
a31	0.3003751	0.013159989	0.022289988	0.02149161	0.023165971	0.01696741	0.04849779	0.04338897	0.026084337	0.08250041	0.106533624	0.048918605	0.2466262
a24	0.19102956	0.06183724	0.077208824	0.06323843	0.050293438	0.03461398	0.058189765	0.048900843	0.044343904	0.11405925	0.081635	0.05370194	0.12094779
a37	0.32555437	0.024145635	0.03639955	0.0261109	0.030452546	0.021805797	0.051755603	0.047019716	0.021988416	0.059776116	0.1313704	0.06566093	0.15796003
a29	0.22754139	0.020754497	0.02894533	0.028700689	0.039164912	0.036898866	0.062257428	0.059947256	0.021547545	0.102049224	0.13980111	0.081285104	0.15110672
a24	0.31205562	0.022941235	0.038358226	0.03858266	0.0367174	0.021081856	0.032098174	0.044233173	0.015525304	0.07147417	0.1343672	0.07425012	0.15831482
a46	0.40339148	0.016019827	0.024273382	0.015479439	0.014074211	0.013600404	0.03042718	0.035207078	0.022756575	0.043352693	0.13095193	0.11823682	0.13222907
a31	0.15816623	0.033977944	0.038306013	0.02849485	0.04221854	0.03955024	0.048065145	0.055600412	0.037304625	0.08087607	0.1306154	0.13231769	0.17450684
a20	0.32970163	0.08283577	0.07928375	0.062941626	0.1180411	0.04180753	0.04532141	0.035965383	0.017477252	0.032108355	0.03958536	0.031281643	0.08364921
a31	0.4064703	0.05164101	0.08434695	0.07310231	0.07355748	0.019514183	0.014981461	0.014934672	0.008146134	0.012559714	0.06928462	0.087427944	0.084033206
a0	0.494398	0.034831617	0.040107574	0.03322257	0.051636595	0.021921072	0.031430747	0.038569897	0.032093033	0.032409158	0.06977556	0.06325028	0.056353908
a31	0.14345065	0.052418984	0.055536736	0.046732485	0.06866725	0.06631696	0.050517373	0.07709103	0.06955371	0.084223166	0.099175565	0.13515063	0.05116545
a46	0.08772762	0.038554136	0.047062222	0.06659088	0.10106513	0.13423914	0.11517413	0.09220321	0.075725295	0.04972351	0.049867418	0.084256895	0.05781042
a33	0.09451063	0.050904553	0.046340916	0.042624183	0.05302536	0.04774694	0.039694928	0.0559573	0.046376217	0.06876489	0.14140631	0.1950481	0.11759974
</S>	0.10571589	0.036695223	0.035942674	0.036597952	0.042835817	0.059517354	0.05591854	0.062598854	0.039038833	0.053665143	0.13947637	0.19466585	0.1373315
