 	i	bambini	non	possono	mangiare	il	gelato	prima	che	che	mangiano	</S>
a8	0.066380925	0.06637388	0.06639095	0.0663835	0.06643559	0.0695897	0.07888585	0.07501313	0.071134716	0.07408158	0.22299851	0.07633173
a31	0.087675035	0.09171215	0.11530708	0.016334308	0.014464513	0.1231159	0.24403806	0.059170276	0.030072019	0.08186515	0.03725516	0.09899038
a28	0.0068006525	0.007080944	0.0116812205	0.0055285706	0.0065142363	0.090554185	0.34699333	0.029043801	0.05147997	0.16728595	0.07440078	0.20263642
a31	0.04149818	0.12859182	0.4045532	0.01624824	0.05934616	0.13273321	0.13704246	0.01804069	0.007335673	0.016282283	0.010792844	0.027535122
a20	0.031730723	0.104517765	0.33257416	0.011306388	0.08604327	0.1895202	0.15427433	0.030346043	0.012891483	0.012683648	0.0063117277	0.027800273
a31	0.10970576	0.100300916	0.19015437	0.03111104	0.049927603	0.09148823	0.24859528	0.017527794	0.03923265	0.026814353	0.019035237	0.0761068
a21	0.05774927	0.019214466	0.015674902	0.040196232	0.021649769	0.25698093	0.40870118	0.012057604	0.037558474	0.029009838	0.017748196	0.08345913
a31	0.039511822	0.05598392	0.07914942	0.03742207	0.030693866	0.10007597	0.17493089	0.025523603	0.06365009	0.07068799	0.06769785	0.2546725
a17	0.044261858	0.0082431715	0.008968398	0.024722235	0.031053625	0.06802915	0.25282875	0.021173215	0.118451096	0.15875454	0.06745032	0.19606362
a29	0.032549214	0.01397593	0.01869348	0.024694445	0.016214225	0.05371907	0.05556889	0.018934958	0.13528958	0.12894844	0.05521847	0.44619325
a24	0.04920862	0.05763587	0.065165415	0.0568224	0.032717396	0.06454794	0.046644613	0.027790265	0.07485962	0.0910551	0.067674644	0.36587808
a37	0.010627202	0.014923047	0.03281701	0.021670127	0.008248028	0.0733734	0.056870006	0.018850796	0.13901544	0.141723	0.11713588	0.36474606
a8	0.011570642	0.018564165	0.031494662	0.029913435	0.009928931	0.035587247	0.047240857	0.017659118	0.10064088	0.12622964	0.11931714	0.45185328
a31	0.0019726178	0.003034157	0.0065616276	0.0051459474	0.0054414636	0.0065197046	0.021724934	0.008711953	0.103433125	0.117313795	0.09050187	0.6296388
a24	0.005677525	0.0054627387	0.006924066	0.01075716	0.006892768	0.006561072	0.02868289	0.009719754	0.08005044	0.10335759	0.08377296	0.652141
a31	0.002614891	0.005463532	0.019814027	0.007574448	0.0074759508	0.01495259	0.03222133	0.014301591	0.1110034	0.13409908	0.11633839	0.53414077
a17	0.013190581	0.0073304065	0.0060413512	0.014975557	0.01635895	0.007947946	0.034238957	0.020814158	0.107469715	0.13460621	0.09961214	0.537414
a31	0.004099027	0.0055931783	0.0144263	0.00787298	0.0081781605	0.012444657	0.015639938	0.03016408	0.053250857	0.16805962	0.1017431	0.5785281
a39	0.017250108	0.010860451	0.010610698	0.012697435	0.019088103	0.020771833	0.052510764	0.022101361	0.103915386	0.16231662	0.15880989	0.40906724
a35	0.009773946	0.011953896	0.02137765	0.019958405	0.012283561	0.011457082	0.014274822	0.02856592	0.05261103	0.19969136	0.15888304	0.4591693
a8	0.009716957	0.009784557	0.01362124	0.011286074	0.010186951	0.020962846	0.016139528	0.030387783	0.069743864	0.17758232	0.16212532	0.46846256
a31	0.01025149	0.008859899	0.008453367	0.0094025815	0.012474287	0.037880886	0.03641927	0.028830621	0.07537217	0.13527897	0.26384437	0.37293208
a37	0.018177817	0.018550444	0.029205399	0.019095194	0.025309201	0.116165966	0.16149077	0.069221064	0.1253334	0.12901205	0.17934275	0.109095946
a38	0.016271746	0.0092956815	0.015509286	0.017864473	0.023456443	0.01847774	0.026266081	0.05772475	0.04938111	0.23361227	0.31663927	0.21550108
a31	0.016970389	0.009035287	0.013435009	0.011641145	0.019827353	0.026775813	0.03169194	0.05975551	0.07745101	0.22924106	0.34859562	0.15557986
a0	0.02340302	0.031435747	0.048034243	0.021800151	0.01618082	0.08036809	0.114618614	0.077173	0.11479115	0.10754799	0.2403957	0.12425155
a23	0.014461818	0.0076202033	0.011029388	0.009189883	0.019781295	0.04242835	0.041853018	0.055978958	0.13805301	0.25088114	0.29754043	0.11118247
a31	0.01742472	0.011276797	0.018683244	0.009755807	0.015633745	0.079203025	0.08618751	0.069128424	0.09961521	0.1995419	0.30689332	0.08665633
a17	0.031670768	0.054217722	0.08557784	0.040820964	0.029405583	0.1146298	0.20769796	0.06141362	0.13424248	0.051439255	0.125375	0.06350907
a31	0.016431617	0.008502999	0.013676063	0.009957935	0.019413387	0.06972392	0.071972735	0.068402186	0.1464567	0.25648582	0.23288803	0.08608858
a28	0.033099502	0.048766572	0.08047134	0.046941593	0.03879568	0.10025477	0.20377965	0.07537381	0.14168748	0.06329486	0.10247833	0.06505644
a18	0.017770981	0.022179471	0.045882635	0.021665353	0.020004764	0.114738405	0.13739127	0.07767617	0.18618709	0.10925701	0.15762566	0.089621216
a33	0.028890522	0.03815667	0.07158006	0.03457751	0.025897378	0.17645806	0.21513028	0.056808483	0.13215585	0.053146284	0.1175153	0.04968354
a8	0.0314772	0.03012443	0.033078678	0.03020795	0.031375352	0.12253575	0.13272583	0.11289366	0.121389374	0.09941183	0.17721832	0.0775616
a31	0.033144806	0.033304296	0.038469687	0.033566404	0.034700286	0.10126748	0.1416322	0.10447105	0.14123954	0.09742239	0.14730835	0.0934735
</S>	0.04340489	0.048926204	0.076262906	0.052491516	0.0604465	0.06458316	0.10849437	0.113166295	0.10094719	0.109855875	0.11279676	0.108624324
