 	se	avessi	visto	il	tempo	avessi	visto	le	nuvole	e	non	avevo	uscito	per	bagnarmi	</S>
a20	0.015886007	0.021292612	0.015895853	0.015926234	0.017500654	0.0641434	0.039528698	0.06519384	0.09264011	0.12345046	0.17592925	0.17744766	0.10343199	0.038415585	0.016810656	0.016506927
a11	0.025182897	0.1086593	0.09441711	0.08818575	0.06186626	0.17930238	0.053953115	0.08558473	0.08534327	0.09255652	0.068427816	0.03230161	0.0028083834	0.008879664	0.0043443907	0.008186787
a38	0.008951784	0.16445272	0.08572546	0.0661097	0.023525203	0.14987099	0.0717875	0.124128886	0.10396193	0.081818	0.055978693	0.036590107	0.002735122	0.009132849	0.0063300836	0.008900963
a37	0.008366639	0.15761669	0.15239099	0.1419162	0.026747232	0.08680082	0.04230032	0.08239426	0.089959376	0.097566284	0.06413508	0.03280613	0.00097272533	0.00165177	0.012811246	0.0015642188
a11	0.013378351	0.12016342	0.11114419	0.1051467	0.03401286	0.07277517	0.053310357	0.093024634	0.103492156	0.121424325	0.111319266	0.045765743	0.0008425283	0.0014198561	0.011071973	0.0017083749
a13	0.014917465	0.12312999	0.06963512	0.06688486	0.04347087	0.054520253	0.04904804	0.06690782	0.07719746	0.122535646	0.18100259	0.11357069	0.0019360568	0.002788117	0.0076934216	0.004761616
a37	0.029516982	0.037875954	0.02807399	0.045498263	0.13180374	0.12995617	0.12952352	0.13255163	0.13131793	0.0594375	0.05752236	0.059093762	0.0030967968	0.007471664	0.0045847413	0.012675001
a31	0.03132201	0.12112801	0.0561619	0.059290893	0.07616364	0.16036373	0.068199895	0.09002142	0.08637039	0.05876164	0.042408958	0.05029867	0.009807359	0.031669345	0.016412785	0.04161933
a24	0.046260517	0.104021184	0.08448002	0.072633065	0.05225258	0.19566183	0.05260176	0.070447914	0.06820377	0.0596414	0.058254424	0.037766602	0.009803952	0.026132142	0.023380695	0.038458083
a31	0.010912609	0.2699257	0.057160363	0.0479991	0.032486916	0.17560811	0.069669746	0.07595619	0.054016896	0.029355172	0.025173655	0.025680535	0.00545937	0.033154845	0.0066183787	0.08082242
