 	se	avevo	visto	nuvole	avevo	capito	che	stava	per	piovere	</S>
a31	0.08875412	0.08875642	0.088771455	0.08876516	0.08907546	0.08986091	0.09045963	0.08995076	0.09790395	0.09086226	0.09683985
a17	0.00951666	0.0067326794	0.00993078	0.112214	0.121893905	0.09855783	0.08989708	0.10754512	0.11083888	0.1249172	0.2079558
a31	0.09178686	0.061321873	0.06624358	0.40734655	0.14867568	0.0178147	0.01598692	0.030197205	0.041109312	0.08139673	0.03812064
a17	0.033003118	0.040001776	0.032743264	0.17209232	0.23958594	0.088957824	0.047334693	0.0576124	0.08511677	0.17371386	0.029838108
a20	0.024044545	0.017890193	0.014577087	0.18553518	0.21986388	0.08646848	0.055452283	0.0650432	0.06815415	0.13649797	0.12647302
a8	0.0096004065	0.012428545	0.011101877	0.04424865	0.27764598	0.29748753	0.10941561	0.049771663	0.044472825	0.07296302	0.07086394
a20	0.0025312281	0.0027963405	0.00307104	0.04499225	0.2450575	0.10969418	0.087023385	0.11830833	0.11619302	0.13752776	0.13280505
a31	0.016619317	0.023601716	0.018702988	0.02769749	0.15050527	0.13280207	0.07119522	0.10934736	0.18180808	0.13545442	0.13226613
a46	0.0054352693	0.0057410663	0.0049982197	0.020059947	0.1675525	0.07922884	0.069273576	0.18070744	0.15463527	0.2067317	0.1056362
a31	0.0017878782	0.0018256113	0.0015946935	0.013470631	0.0403041	0.060910065	0.04868916	0.09234232	0.25509888	0.3162594	0.1677173
a35	0.013662701	0.007266841	0.0059781475	0.051147316	0.08208221	0.052917592	0.10423898	0.26744545	0.1807684	0.14230582	0.092186555
a33	0.0018355777	0.0022000342	0.0021785449	0.01492404	0.04680052	0.061001338	0.050773602	0.11270063	0.20776573	0.31969887	0.18012108
a8	0.005166927	0.0054581743	0.006211821	0.008161752	0.034335792	0.06799062	0.075362265	0.26067755	0.26729578	0.17416786	0.095171526
a24	0.0075960876	0.008086938	0.009340348	0.010432494	0.04945678	0.07505854	0.05849544	0.18822259	0.24399774	0.23944284	0.10987021
a27	0.006163889	0.005853448	0.005794226	0.010729365	0.033906143	0.042834558	0.055090003	0.17356724	0.18150017	0.3203824	0.1641786
a31	0.0031384313	0.0018519908	0.0018595495	0.025755692	0.05448457	0.026039809	0.03241228	0.08910539	0.16636269	0.40780458	0.19118504
a10	0.0029915296	0.0024458533	0.0024134943	0.0429002	0.073767275	0.0433193	0.048233055	0.062444612	0.19526555	0.3139327	0.2122864
a11	0.008638866	0.00832379	0.008974334	0.06742986	0.107699975	0.06711091	0.045520354	0.089477494	0.19963774	0.27656832	0.12061839
a24	0.010308248	0.008015459	0.00714624	0.044385783	0.049727585	0.039269492	0.06768916	0.12728545	0.19447969	0.25086692	0.20082597
a28	0.024491038	0.014984556	0.013804064	0.055413555	0.048606284	0.04488992	0.107471555	0.18698756	0.12230405	0.13844255	0.24260488
a31	0.038642645	0.035613615	0.041770298	0.04454795	0.08803474	0.08471154	0.10949457	0.15618207	0.11049766	0.114727	0.17577796
a46	0.02583099	0.02690572	0.032613944	0.033042602	0.08638379	0.07906583	0.11925754	0.19471307	0.12728903	0.09541205	0.17948547
a31	0.05218815	0.051498428	0.052675694	0.06410423	0.064800516	0.07417816	0.098541506	0.12152118	0.14397061	0.07737841	0.19914317
a26	0.05439561	0.05155907	0.06000262	0.052649837	0.11786089	0.119608745	0.10315647	0.10916371	0.11660309	0.09631386	0.118686095
a31	0.07688671	0.07721591	0.07831786	0.07827186	0.08735449	0.10048872	0.087617196	0.09225332	0.11876156	0.0845056	0.118326806
a46	0.052763257	0.053467467	0.06308891	0.052712638	0.13105042	0.13126487	0.098611526	0.10392481	0.11752179	0.08430148	0.11129287
a20	0.086619735	0.08681623	0.0873582	0.08700016	0.09106333	0.09716238	0.08942499	0.09030876	0.09955368	0.08882093	0.09587155
a35	0.055571422	0.054091785	0.057204977	0.054664716	0.1166535	0.13082176	0.09621893	0.10716789	0.12667546	0.08354111	0.11738845
</S>	0.07700273	0.077344105	0.07851566	0.07737821	0.094949245	0.116401896	0.0859792	0.09305907	0.10768085	0.08219994	0.109489046
