 	io	non	sono	ancora	pronta	bisogna	venire	alle	sette	</S>
a8	0.09674569	0.096748486	0.09676038	0.0967871	0.09688041	0.10386363	0.107547365	0.097003855	0.09763072	0.110032365
a31	0.27096125	0.1708111	0.17076217	0.21189417	0.010155786	0.012621495	0.008514079	0.036252234	0.056643374	0.05138434
a3	0.12597074	0.08998786	0.13748431	0.2570682	0.03744609	0.035047382	0.04210898	0.059579726	0.087724075	0.12758265
a20	0.13771924	0.21015038	0.1877497	0.17762256	0.035428707	0.06676843	0.010074837	0.048182845	0.0809651	0.045338266
a31	0.13052966	0.118903965	0.24511337	0.2889231	0.04503553	0.06013321	0.011575005	0.050265495	0.038174126	0.0113465255
a24	0.09183809	0.08919203	0.15067431	0.13431774	0.06625383	0.09476939	0.025954083	0.17320003	0.1235984	0.050202
a31	0.032485634	0.03190839	0.04966132	0.11255345	0.04737676	0.073900536	0.050998703	0.10683641	0.21730219	0.27697662
a17	0.052653905	0.05768248	0.046454553	0.08468516	0.023810763	0.16932021	0.108950324	0.15792178	0.16465043	0.13387044
a31	0.027046	0.022076886	0.031186631	0.09433043	0.0089873765	0.028812207	0.03688168	0.05958267	0.22377223	0.4673239
a17	0.045734715	0.04632732	0.05786686	0.15390638	0.013517462	0.09622367	0.06900953	0.11849349	0.14951877	0.24940175
a20	0.005695317	0.006144988	0.008660775	0.0548316	0.0022962713	0.017003456	0.043604817	0.053206887	0.21162662	0.5969293
a41	0.018245373	0.0156312	0.017064491	0.06567348	0.0031470752	0.020082546	0.035343964	0.0933082	0.2484062	0.48309743
a31	0.017451497	0.015557984	0.015454321	0.06014748	0.004170963	0.020913959	0.029956834	0.094168596	0.18488191	0.55729645
a17	0.0518435	0.034524098	0.025408564	0.09440587	0.008952303	0.06402623	0.084035985	0.092619166	0.13287413	0.41131023
a31	0.020633735	0.021053223	0.025913468	0.063608184	0.01497136	0.05284304	0.07436694	0.10243632	0.22438176	0.39979193
a24	0.03305747	0.023180969	0.026237056	0.053770907	0.016845696	0.0435854	0.10446792	0.05179347	0.13739784	0.5096633
a31	0.019674767	0.024058051	0.022711925	0.058118604	0.0146439755	0.051410902	0.07357415	0.06840041	0.19685957	0.47054765
a32	0.039500948	0.02968266	0.041966334	0.069266036	0.028716948	0.036948234	0.10927455	0.04421963	0.11119384	0.4892308
a31	0.062451445	0.075466074	0.03793402	0.08378909	0.010270467	0.044178903	0.0563024	0.033857517	0.099847324	0.49590278
a20	0.079811595	0.06813062	0.062918246	0.09305821	0.0367235	0.07797448	0.075558625	0.04783695	0.09730704	0.36068076
a31	0.09682618	0.083295904	0.0893636	0.1062349	0.039504502	0.06873379	0.07286842	0.03658302	0.04636579	0.36022392
a46	0.105886996	0.10178687	0.113651395	0.1173492	0.060168024	0.076550156	0.08620395	0.056609068	0.05886385	0.22293052
a33	0.054323934	0.057002313	0.058356714	0.056900114	0.054054465	0.14926362	0.1570545	0.05954689	0.08099617	0.27250132
</S>	0.07469673	0.07556593	0.07618539	0.07573423	0.07759022	0.10637228	0.12539046	0.079749376	0.10051789	0.20819756
