 	il	morto	vuole	pianto	</S>
a46	0.19026856	0.19130988	0.19159386	0.2082526	0.21857512
a23	0.029322065	0.057977527	0.25772962	0.34171852	0.31325227
a20	0.13277122	0.11617446	0.2170374	0.27806234	0.2559546
a31	0.16825789	0.21050774	0.12776184	0.35020286	0.14326966
a21	0.07262239	0.16860032	0.14149708	0.42068234	0.19659792
a11	0.101688124	0.12023702	0.0879327	0.4661334	0.22400874
a10	0.025426492	0.03591582	0.107288115	0.5176941	0.3136755
a27	0.02519408	0.0627003	0.0950147	0.5444578	0.27263308
a17	0.025303468	0.048025854	0.09063297	0.5440068	0.29203084
a31	0.013744358	0.03812355	0.12089828	0.5840896	0.24314429
a37	0.02900072	0.104242526	0.06691177	0.63028425	0.16956078
a31	0.026075074	0.112988696	0.059375215	0.57752997	0.224031
a37	0.0386456	0.22371204	0.076799646	0.45792198	0.2029207
a17	0.03978939	0.17074774	0.11524596	0.27817032	0.39604655
a31	0.08872994	0.18398874	0.11697953	0.25191656	0.3583852
a10	0.050287317	0.06860313	0.19469531	0.44558427	0.24083
a7	0.067205355	0.24067299	0.1794765	0.16989292	0.34275225
a31	0.073207274	0.25340405	0.14125301	0.10809739	0.42403826
a33	0.14980468	0.14717902	0.16928743	0.28294602	0.25078282
a29	0.13843857	0.14099476	0.1872797	0.18344034	0.34984666
a41	0.17348194	0.17348592	0.17594306	0.29383788	0.1832512
a31	0.19443464	0.19509722	0.1955704	0.21348163	0.20141609
a39	0.19392814	0.19375792	0.19455872	0.2203494	0.19740587
</S>	0.19795892	0.1981794	0.19892348	0.20068014	0.20425808
