 	l	anno	che	viene	mia	sorella	sta	per	sta	per	studiare	medicina	</S>
a8	0.040561534	0.039444514	0.039456703	0.047430824	0.039837833	0.039695572	0.04009142	0.05192278	0.071548045	0.14556651	0.27337372	0.10164351	0.069427006
a31	0.10829557	0.055945057	0.019483976	0.048561458	0.03855334	0.036065925	0.046791293	0.06533308	0.09977962	0.1334048	0.110394135	0.12307394	0.114317834
a23	0.02842622	0.018450394	0.015519963	0.06858328	0.07573412	0.07673138	0.083953544	0.0815019	0.09186723	0.112002485	0.10765841	0.08206316	0.15750788
a31	0.061875854	0.16915062	0.16337952	0.025660595	0.032229453	0.035548363	0.04450692	0.06394603	0.11152128	0.12215181	0.06731756	0.07218732	0.030524597
a39	0.03649225	0.09684828	0.06713224	0.051920924	0.059917796	0.046371218	0.075292036	0.087423295	0.12690076	0.16765945	0.06572702	0.099273406	0.019041331
a8	0.023064306	0.019612579	0.051171392	0.11321482	0.15013506	0.1192725	0.12956093	0.10521756	0.074439	0.064001694	0.03782715	0.057041105	0.055442017
a31	0.014192037	0.011729086	0.018423632	0.05393281	0.104272455	0.04728489	0.15005676	0.17210668	0.08506378	0.09337238	0.05808352	0.07247552	0.1190065
a13	0.010395033	0.012829665	0.033807788	0.018415501	0.023741819	0.01583261	0.042116795	0.259725	0.109879404	0.11947918	0.0969148	0.122210525	0.13465188
a31	0.0059483955	0.0090017235	0.016309045	0.03188577	0.06318908	0.016943553	0.059093997	0.20399484	0.09486541	0.09027524	0.08543472	0.068836145	0.2542221
a46	0.011754684	0.018082377	0.020531734	0.01965131	0.04186808	0.018110588	0.033520777	0.242707	0.13677341	0.08469279	0.0856416	0.08915377	0.19751188
a35	0.0049074925	0.010050772	0.010437403	0.046656597	0.08462476	0.02058072	0.043586403	0.13855378	0.0936845	0.09573542	0.090194896	0.07911644	0.28187072
a24	0.0024738144	0.0044492185	0.00868136	0.06606259	0.08596721	0.023690218	0.03404809	0.09623949	0.12861802	0.13725883	0.09767059	0.08242688	0.23241365
a18	0.0036544858	0.00517368	0.0058111167	0.053365912	0.08018798	0.021568954	0.028545601	0.085857466	0.11826693	0.14991404	0.12016684	0.09285071	0.23463629
a17	0.004233527	0.0055093095	0.008097906	0.02590685	0.047274165	0.014270519	0.021444717	0.083471306	0.108466096	0.20694119	0.18278962	0.11000397	0.18159091
a43	0.005252867	0.004428909	0.0031112644	0.047502633	0.043908063	0.016143937	0.016910236	0.05328767	0.08560712	0.22562678	0.20600387	0.10549871	0.18671791
a31	0.010817048	0.0041768127	0.008366998	0.060935017	0.033885688	0.028356198	0.034436382	0.06264811	0.041608732	0.18817458	0.22210148	0.22934775	0.07514519
a20	0.042336844	0.03299249	0.01005123	0.06807142	0.043408774	0.022507869	0.027467104	0.05766635	0.06619825	0.22258396	0.22817937	0.08721043	0.091325976
a24	0.016685065	0.020004991	0.0034554095	0.032441285	0.021076271	0.008419419	0.009156368	0.037197176	0.067675956	0.21547955	0.26414746	0.066627964	0.2376331
a49	0.016117055	0.009668429	0.0037582922	0.031003363	0.032424755	0.023206545	0.020376315	0.025508272	0.024818568	0.17844212	0.36284003	0.15565382	0.11618252
a39	0.02840755	0.014969116	0.0057480647	0.038733244	0.028403593	0.019077115	0.029175084	0.04456324	0.04163907	0.1576125	0.3153891	0.1772784	0.09900396
a19	0.06781307	0.026707025	0.010495847	0.022747394	0.020785332	0.021521606	0.024201142	0.029826324	0.024035737	0.23433955	0.38666892	0.08760799	0.04325001
a18	0.05053766	0.027223293	0.009434849	0.038912017	0.03425493	0.033403285	0.05976007	0.067320436	0.052624237	0.123042345	0.29498947	0.15343642	0.055061053
a31	0.07712655	0.032427255	0.029885748	0.042373832	0.039824788	0.041447576	0.040437985	0.057760354	0.043289464	0.11972638	0.29101396	0.13755365	0.047132526
a17	0.05613652	0.028040664	0.03833649	0.054191835	0.055475354	0.0645639	0.05514296	0.0671007	0.04671383	0.109077185	0.22796677	0.1445415	0.052712325
a20	0.0804209	0.028224817	0.020500684	0.05033184	0.024628056	0.026975738	0.030772587	0.050679713	0.07878015	0.17650652	0.22683674	0.13397458	0.07136762
a31	0.046280134	0.043701902	0.059127204	0.08683142	0.0711222	0.06907246	0.052376248	0.077704825	0.08296898	0.092623994	0.12715948	0.10863622	0.082394935
a37	0.038743638	0.04087251	0.056082055	0.09850092	0.072871916	0.07620102	0.05192646	0.07126029	0.08601175	0.0953304	0.12082294	0.10602777	0.08534832
a31	0.058800492	0.044339318	0.046909966	0.11332293	0.052939348	0.057520296	0.057925105	0.06134492	0.07736388	0.11945795	0.14066386	0.095423326	0.073988594
a20	0.037366163	0.04460378	0.060168903	0.10566741	0.074975275	0.075413406	0.048874557	0.06747333	0.09341637	0.09862505	0.102756284	0.09812766	0.09253176
a31	0.050988235	0.049592018	0.052095015	0.122731596	0.056377888	0.061223257	0.05427847	0.05506492	0.07673085	0.11892333	0.13671355	0.09158284	0.07369805
a24	0.037241638	0.042008623	0.055464145	0.12186604	0.07451221	0.08475242	0.0517352	0.057347316	0.090004936	0.09979375	0.1020636	0.0951161	0.08809395
a20	0.040548235	0.03805352	0.039145537	0.084395476	0.04112116	0.04392375	0.039489537	0.04150221	0.058733933	0.17811103	0.2527138	0.08596022	0.056301616
a24	0.03809802	0.0472342	0.06287242	0.10173406	0.07348035	0.06616159	0.048058223	0.07123574	0.09626294	0.09999686	0.100860834	0.09840893	0.0955959
a8	0.042725153	0.039778788	0.040606026	0.08643976	0.042060353	0.043636225	0.040762033	0.042865384	0.059087414	0.17228755	0.24918579	0.08375805	0.05680747
a31	0.045558322	0.04566592	0.04733992	0.11134406	0.04952611	0.049946472	0.046408135	0.048799817	0.07426162	0.14079452	0.17669453	0.09230458	0.071355976
a29	0.039369617	0.045905564	0.058562715	0.10576245	0.06806551	0.05952549	0.046234094	0.066853486	0.09899439	0.1048165	0.10575721	0.10215427	0.097998776
a31	0.044337038	0.046057068	0.05070949	0.11875459	0.055869453	0.053789787	0.046988722	0.05432122	0.094476216	0.11672701	0.12130672	0.104990385	0.09167224
a28	0.043439534	0.045560654	0.051040933	0.117819116	0.057139408	0.055210263	0.04676081	0.055024605	0.095719494	0.115098536	0.1189188	0.10514494	0.093122914
a24	0.05191353	0.05205007	0.05349026	0.12201491	0.0554183	0.056095343	0.05288697	0.05445133	0.076243095	0.120662145	0.14098366	0.09025278	0.07353762
a46	0.044732008	0.04402402	0.0456519	0.10805632	0.047636557	0.0470903	0.044465616	0.047537185	0.07469942	0.1462962	0.18410909	0.094024464	0.071677
a31	0.04184278	0.044994164	0.053920444	0.10959933	0.061457187	0.053613115	0.045011226	0.060982693	0.09965134	0.11139069	0.114308536	0.10513705	0.0980915
a33	0.03915751	0.045793947	0.05866992	0.10585191	0.06862151	0.06093617	0.04643624	0.06684957	0.09858161	0.10432896	0.10539532	0.10178521	0.09759216
a17	0.051039826	0.051029705	0.05182508	0.10292778	0.05305214	0.05437735	0.05175878	0.052489128	0.0644319	0.13076694	0.1959954	0.077546395	0.06275956
</S>	0.03908354	0.04666698	0.060583487	0.10342784	0.069962546	0.06027036	0.0466705	0.0692522	0.09838819	0.10319627	0.10398438	0.10093202	0.09758164
