 	la	macchina	vuole	riparata	dal	meccanico	</S>
a31	0.1178274	0.11885804	0.11765412	0.11935865	0.12123189	0.24760918	0.1574607
a33	0.032699823	0.10652661	0.16484727	0.003992547	0.26789412	0.17344719	0.2505924
a31	0.19261174	0.3239793	0.38960773	0.004527697	0.01188768	0.010202391	0.06718355
a41	0.082451746	0.12958679	0.60757184	0.01563459	0.06378531	0.032277875	0.06869198
a18	0.012177518	0.10001327	0.6274405	0.0052648373	0.15573558	0.048924368	0.050443888
a11	0.009894271	0.022394435	0.54022616	0.0067309435	0.3141084	0.036584	0.07006168
a17	0.02217559	0.01527968	0.5655966	0.008223289	0.20259096	0.03993429	0.14619969
a11	0.024070578	0.022995265	0.34653577	0.009077566	0.25762025	0.06398921	0.27571136
a31	0.028501851	0.022481319	0.14156091	0.004522397	0.13874015	0.09280524	0.57138807
a21	0.025444154	0.031061191	0.1792294	0.0052800886	0.09578075	0.08711699	0.5760874
a31	0.022882592	0.023784993	0.094556	0.0059663514	0.123555794	0.30655876	0.42269555
a15	0.08699307	0.111615	0.35742217	0.015136815	0.044368044	0.035448164	0.3490167
a31	0.0855508	0.09351899	0.21327026	0.0121281305	0.1286168	0.12383312	0.3430819
a11	0.1717551	0.2270821	0.10003658	0.13096862	0.058173966	0.069465734	0.242518
a31	0.24922973	0.24361853	0.16849348	0.04348611	0.062665634	0.079284556	0.15322195
a11	0.14384444	0.15167186	0.07752629	0.29528388	0.10114036	0.103557006	0.12697618
a46	0.17369473	0.28122404	0.07208396	0.12697446	0.064380035	0.13612835	0.14551443
a31	0.0970107	0.19763663	0.065436564	0.1348421	0.093712606	0.19978394	0.21157746
</S>	0.13728702	0.05414531	0.06357157	0.3656549	0.12475677	0.12955186	0.12503254
