 	sembra	che	il	ladro	è	entrato	da	qui	</S>
a31	0.09163811	0.08975748	0.0897909	0.08995773	0.090175554	0.13705723	0.1019518	0.2131907	0.096480526
a28	0.0064280173	0.02233621	0.018699458	0.005122149	0.16082445	0.0059984927	0.28738683	0.20108986	0.29211456
a37	0.0054510874	0.056338202	0.10551174	0.062117167	0.64822507	0.016142366	0.031803757	0.023668183	0.050742418
a31	0.002569948	0.020784965	0.014550514	0.03594227	0.5657198	0.00992382	0.19734782	0.07219783	0.08096292
a11	0.0020158538	0.056076813	0.01290132	0.059916727	0.51771855	0.014440156	0.21790656	0.038242776	0.08078115
a31	0.014051487	0.04445449	0.043191902	0.0259917	0.06867842	0.011833065	0.50576794	0.081117064	0.2049139
a20	0.019834295	0.04188925	0.042146157	0.05286454	0.11688358	0.0058491603	0.36467052	0.033886213	0.3219762
a31	0.02970308	0.070514195	0.103058115	0.07400768	0.07897402	0.01682895	0.34564233	0.084195115	0.19707651
a39	0.059923388	0.06693815	0.08816247	0.1195084	0.050732	0.01486121	0.3104958	0.036891904	0.25248665
a31	0.068736374	0.10613177	0.14977196	0.12353442	0.080717795	0.025907397	0.22558405	0.05762638	0.16198993
a13	0.09715438	0.06292708	0.12404401	0.1635789	0.032691702	0.019902792	0.26646978	0.023779588	0.20945178
a31	0.09573694	0.11481996	0.17763819	0.1511606	0.08882016	0.03085815	0.15943642	0.05359288	0.12793662
a13	0.1436043	0.0918487	0.15831901	0.25438178	0.040865473	0.04519245	0.15266533	0.023995195	0.08912781
a31	0.106978774	0.0877786	0.19683291	0.24381006	0.088408254	0.031268258	0.124137364	0.04189296	0.07889287
a39	0.1934884	0.123424545	0.16323493	0.2208844	0.04451251	0.079893135	0.09651683	0.031385653	0.046659566
a11	0.10950606	0.076014124	0.17209652	0.3677228	0.07725937	0.04231657	0.089655265	0.022984428	0.042444915
a46	0.21623135	0.12560841	0.17421149	0.20985165	0.05200416	0.0768981	0.069711104	0.040304955	0.03517878
a18	0.21772607	0.06733101	0.053631756	0.08282228	0.09053274	0.08444073	0.21032444	0.1062863	0.08690468
a31	0.26775095	0.15248716	0.09257129	0.061095864	0.040968847	0.15260912	0.080334485	0.09956562	0.05261668
a39	0.25528285	0.15445895	0.108064204	0.070425615	0.035903588	0.18179329	0.063215815	0.0885993	0.04225648
a18	0.33916187	0.12482633	0.10884889	0.09394449	0.045049272	0.10838028	0.04752597	0.0905232	0.04173965
a46	0.28488868	0.12572816	0.08556918	0.064903155	0.05001617	0.1434772	0.065547474	0.12749197	0.052378036
a31	0.17621605	0.0776868	0.07478474	0.07549203	0.07482344	0.1565276	0.09982682	0.18691057	0.077731915
</S>	0.15086314	0.13399273	0.087017484	0.055829	0.04773865	0.18826774	0.11675049	0.12353891	0.09600183
