 	lui	sapeva	che	oggi	stava	per	fare	freddo	o	freddo	e	non	poteva	fare	il	bagno	</S>
a39	0.030040767	0.030047389	0.03007037	0.030061767	0.034598924	0.031277638	0.045479674	0.08258806	0.16830768	0.08285673	0.08416944	0.09453884	0.07624418	0.030650074	0.03201245	0.08420238	0.03285362
a31	0.06551804	0.16747841	0.10441065	0.079504184	0.09720359	0.07435507	0.06826655	0.0042884005	0.06560206	0.0028227544	0.016101861	0.037717957	0.042607784	0.06719438	0.045297436	0.026983723	0.034647245
a20	0.1268357	0.084613934	0.03153321	0.033752184	0.075608626	0.07025249	0.044494007	0.0059368303	0.020613499	0.006014355	0.017164016	0.0398492	0.07048176	0.13075556	0.089187086	0.06682458	0.08608299
a31	0.06496545	0.2041091	0.14312223	0.16777232	0.07053136	0.051913105	0.06594492	0.0031084581	0.046618097	0.002273793	0.008416729	0.013896771	0.0282568	0.06838963	0.036725808	0.008485445	0.0154699115
a21	0.037643973	0.17406495	0.093948945	0.12132923	0.054941006	0.03768581	0.04583793	0.009064024	0.07602151	0.009460659	0.016159376	0.034071535	0.043553427	0.11665835	0.091842905	0.01115633	0.026560076
a31	0.048806332	0.051780656	0.043350313	0.059224818	0.25237578	0.2118288	0.12674634	0.01903478	0.07013274	0.004055982	0.010442156	0.042109713	0.009804215	0.01034253	0.014243062	0.007826241	0.017895551
a13	0.021065276	0.015844438	0.017222483	0.019818973	0.18925384	0.18310355	0.10439173	0.0069166976	0.066071115	0.009383316	0.031991027	0.11940316	0.05674719	0.05468906	0.03419214	0.015344128	0.054561883
a8	0.01843405	0.0183977	0.023331838	0.029046332	0.080830574	0.09141467	0.07063242	0.029161729	0.06040434	0.01784227	0.03268322	0.06137966	0.07014411	0.06817952	0.0733021	0.057897914	0.1969175
a24	0.015873633	0.021288266	0.018154725	0.031218091	0.11967075	0.12019435	0.054567724	0.02020153	0.052652407	0.018016644	0.026831495	0.057039835	0.057659183	0.059456736	0.078088686	0.050109204	0.19897668
a8	0.02615408	0.049812563	0.040836293	0.07479833	0.049199056	0.040768415	0.03760262	0.026121521	0.0370023	0.020051021	0.026903572	0.05072562	0.07071662	0.070191935	0.082222864	0.07066898	0.22622414
a31	0.015975395	0.018289398	0.015727444	0.018525235	0.04146881	0.04063331	0.03984021	0.019090682	0.031760454	0.018499274	0.03655225	0.058037627	0.08596866	0.075767584	0.097605765	0.060545288	0.32571265
a29	0.036306024	0.044926614	0.04243092	0.033706304	0.035319775	0.030774785	0.027627597	0.016936822	0.022117548	0.013516187	0.030137269	0.038591746	0.06901682	0.056268528	0.103312306	0.08435408	0.31465667
a31	0.053369638	0.080726445	0.06999998	0.06560533	0.03646869	0.024573747	0.022413483	0.015955713	0.038569007	0.014368521	0.0374219	0.062408406	0.079594605	0.06676985	0.095231846	0.09822672	0.13829614
a37	0.055092085	0.068469845	0.0745259	0.06225371	0.045655027	0.036603764	0.030949857	0.013824845	0.029207844	0.02487672	0.047393803	0.05452265	0.100500785	0.07361274	0.09110689	0.09042754	0.10097608
a8	0.029943109	0.026388967	0.016527604	0.017067362	0.034007393	0.028383672	0.023855759	0.008250362	0.032772485	0.023413913	0.055213343	0.07266286	0.114564024	0.10172103	0.13779518	0.13533886	0.14209409
a31	0.008971408	0.0067182104	0.0060543865	0.005595911	0.036675293	0.036896404	0.034345757	0.008329226	0.054032613	0.026919441	0.061726045	0.079149835	0.1029089	0.099640206	0.100693755	0.100442134	0.2309004
a1	0.014551896	0.015262608	0.0119067095	0.0129897315	0.042375118	0.037016988	0.028870089	0.005550861	0.03532529	0.016349493	0.05929036	0.061476775	0.106230855	0.09594737	0.10449755	0.10014192	0.25221637
a31	0.01785243	0.029724853	0.031571157	0.027468268	0.042259235	0.037150703	0.03269426	0.008576258	0.05213847	0.01808958	0.06530741	0.071434535	0.097092144	0.08532955	0.09765799	0.10760558	0.17804758
a17	0.009355115	0.015266276	0.013741421	0.015112518	0.04292879	0.04918315	0.035843108	0.007402725	0.060149275	0.021877889	0.104540944	0.073789194	0.11527845	0.11233897	0.097558916	0.092191085	0.1334422
a31	0.0037538537	0.009858917	0.0045429016	0.011292354	0.037787963	0.07829974	0.05311549	0.014216797	0.098868586	0.031745013	0.079964384	0.10068376	0.047625206	0.06379837	0.09687651	0.08516703	0.18240307
a17	0.0071016103	0.012305207	0.01139708	0.012907863	0.060217388	0.06197478	0.036402863	0.014898733	0.12206302	0.0145416735	0.1679135	0.12224458	0.07129169	0.06628023	0.058167968	0.038751826	0.12154005
a31	0.0041652047	0.0129696475	0.004318168	0.012906974	0.048622247	0.06911291	0.042619318	0.020562086	0.11486609	0.028859053	0.098892175	0.11887425	0.027753968	0.049830876	0.08333314	0.06716963	0.1951443
a20	0.006519842	0.012866533	0.012096754	0.012240477	0.07801184	0.073571615	0.04727874	0.014247015	0.14169998	0.019063577	0.19507474	0.14114425	0.05252832	0.061238285	0.041452527	0.023822082	0.067143396
a31	0.0046648257	0.009950216	0.011035284	0.0149397	0.046846427	0.061726358	0.09351917	0.024191895	0.17764995	0.024453746	0.12012235	0.09252462	0.032179803	0.054564305	0.0656706	0.09322668	0.07273415
a20	0.0036735283	0.007436184	0.005428978	0.0077641043	0.055076204	0.05674503	0.056745976	0.027593385	0.19115996	0.020673247	0.1950069	0.12700903	0.031631224	0.056551483	0.05872218	0.040139575	0.058643013
a28	0.0027864308	0.00681252	0.0071886783	0.009025319	0.067851685	0.06963533	0.08715366	0.02500612	0.2329435	0.018642804	0.13570978	0.084758416	0.027278686	0.05932018	0.058138214	0.06290999	0.044838686
a13	0.002644346	0.0052209115	0.004714071	0.0069371946	0.065934256	0.059821866	0.07255194	0.03328465	0.21364988	0.023739878	0.16252123	0.10385675	0.028651765	0.062687404	0.06440599	0.056569036	0.03280882
a39	0.0027145976	0.004195535	0.004009259	0.0044148513	0.06607102	0.043397732	0.05818791	0.030385263	0.2519616	0.02301927	0.20256402	0.10617581	0.03587698	0.061590355	0.04928838	0.028526133	0.027621252
a20	0.0032375786	0.004777014	0.0046919324	0.004770607	0.08152398	0.045240335	0.054621495	0.021469079	0.23706394	0.0239365	0.17935596	0.08987319	0.043683488	0.07152985	0.0627736	0.03696552	0.03448595
a37	0.0034191685	0.005970492	0.0067012305	0.007187688	0.111745395	0.071218155	0.07294721	0.015851952	0.22432108	0.02920322	0.11657186	0.07429788	0.03156034	0.06542139	0.071955964	0.060653638	0.030973362
a23	0.0033328475	0.004324105	0.0058203577	0.0049693584	0.05844703	0.04061768	0.05333617	0.019879812	0.23331933	0.04545987	0.114274375	0.052675463	0.043370996	0.066828705	0.1149593	0.100688115	0.037696443
a37	0.0026992986	0.0028158189	0.004349035	0.0030610114	0.04075269	0.025304556	0.02488081	0.017602889	0.22289337	0.030201081	0.12766361	0.052977424	0.09177562	0.069026984	0.13060127	0.075301066	0.07809352
a31	0.0018578618	0.0024201756	0.003186921	0.0030576224	0.07971847	0.051420033	0.034866925	0.009492725	0.2591632	0.034220014	0.14388695	0.040895637	0.106279194	0.110831074	0.053891778	0.024896415	0.039914954
a28	0.0018614917	0.0026167107	0.0033980056	0.0038031603	0.08039369	0.054771367	0.033941135	0.008761296	0.28546822	0.027013112	0.13522786	0.03693518	0.08053696	0.105355896	0.059718534	0.0362621	0.043935265
a31	0.0025298446	0.0029086613	0.0036619934	0.0037817794	0.0414137	0.029376172	0.033050485	0.009696756	0.3191511	0.03397776	0.111523844	0.06852446	0.08822745	0.08823957	0.05826196	0.059675355	0.045999024
a8	0.004758746	0.0067232163	0.008764616	0.008279345	0.06819407	0.024983978	0.02000654	0.013133427	0.44160524	0.01807462	0.098271556	0.045123916	0.08858812	0.067973435	0.023110563	0.01680538	0.045603268
a31	0.013627064	0.013776559	0.01418349	0.013975629	0.050377574	0.056171738	0.07346448	0.038291357	0.19064006	0.049844094	0.12635782	0.13528943	0.077532716	0.0362781	0.030879276	0.04369446	0.035616234
a28	0.016625369	0.025060592	0.03193955	0.03020118	0.04668353	0.040665537	0.039790865	0.03843131	0.25642127	0.039350215	0.057633404	0.11002681	0.115436055	0.036155656	0.038334403	0.038266353	0.038977884
