 	ieri	abbiamo	deciso	che	oggi	andiamo	alla	spiaggia	</S>
a33	0.07687404	0.105442554	0.08490342	0.08045489	0.14217822	0.14479408	0.085060515	0.13688166	0.1434106
a31	0.33869636	0.05697714	0.05329083	0.08075367	0.07496871	0.015395302	0.13491766	0.12840435	0.11659596
a46	0.2345032	0.022619821	0.028978301	0.07129274	0.027724648	0.016899342	0.32117292	0.13693783	0.13987118
a31	0.32316473	0.15590577	0.09063055	0.07768662	0.076546066	0.024630392	0.08321742	0.036794312	0.13142411
a24	0.10781152	0.10806998	0.116735585	0.13409685	0.08902578	0.06617412	0.15182185	0.10189505	0.124369286
a31	0.38250855	0.051530045	0.068759464	0.13825984	0.06051104	0.0068072267	0.15958518	0.032261565	0.0997772
a37	0.3138158	0.016988156	0.045151506	0.14731635	0.043630842	0.012706913	0.30489534	0.03299666	0.08249849
a31	0.05189882	0.07763202	0.22501461	0.1650777	0.119092934	0.024369864	0.15686642	0.025045253	0.15500236
a18	0.08367694	0.069153406	0.2308488	0.21660313	0.18015142	0.038585022	0.094062805	0.008597967	0.07832055
a31	0.076684296	0.0921769	0.27797878	0.16417299	0.13663168	0.025837025	0.107676364	0.010237562	0.108604394
a41	0.08292461	0.06090902	0.28721207	0.22715977	0.22530633	0.026702182	0.040632118	0.005357138	0.043796767
a31	0.061474856	0.11473118	0.3213396	0.1617709	0.22032754	0.028072082	0.05327666	0.0050615994	0.033945527
a21	0.062605605	0.050352987	0.35179177	0.23943554	0.21926159	0.036645163	0.018540028	0.0053862287	0.015981006
a31	0.048209988	0.05912493	0.3635288	0.19622055	0.2567729	0.032219294	0.022456067	0.004249699	0.017217718
a14	0.05866839	0.061619215	0.35187975	0.20029323	0.24832614	0.04819307	0.011548719	0.0056481613	0.013823332
a31	0.04804591	0.054027263	0.36306053	0.21496205	0.2540236	0.040054787	0.008997236	0.004134834	0.012693722
a24	0.045242548	0.072152495	0.31184393	0.1653725	0.32347375	0.057926927	0.007237483	0.0055039297	0.011246382
a31	0.03384132	0.027396357	0.3656883	0.14143875	0.3081701	0.09654119	0.007444016	0.010029572	0.00945037
a10	0.034307167	0.06324798	0.37901625	0.1684913	0.25777322	0.041403342	0.012736309	0.010477234	0.032547258
a7	0.06447215	0.03912525	0.3774145	0.13244149	0.35437205	0.021120125	0.002663255	0.003241645	0.0051495386
a20	0.11928325	0.01686164	0.2648173	0.11490706	0.40418172	0.046004526	0.008675397	0.012910772	0.012358348
a31	0.10722221	0.038187735	0.17126244	0.074582785	0.46287665	0.047552094	0.02049703	0.036227178	0.041591868
a8	0.10586625	0.083911225	0.15956327	0.08383034	0.31661966	0.08833413	0.03330462	0.07785034	0.05072018
a31	0.05840697	0.12006726	0.11879662	0.08128045	0.20654811	0.13925338	0.053718057	0.13287325	0.08905585
a33	0.05100679	0.13042034	0.14186166	0.12880398	0.14750963	0.13083135	0.062332783	0.1296125	0.07762094
a7	0.06503616	0.14228849	0.104475	0.07744494	0.14913264	0.16344215	0.06470392	0.15735115	0.076125525
a31	0.05291348	0.14027382	0.13505809	0.115498215	0.14112797	0.14168411	0.060594644	0.14112528	0.07172438
a23	0.07370784	0.14123498	0.09576011	0.07876915	0.12880407	0.17307758	0.07274653	0.1624283	0.07347147
</S>	0.082612254	0.12855266	0.09432664	0.08547324	0.11770637	0.1690956	0.08289213	0.15366992	0.08567113
