 	il	vestito	della	sposa	vuole	bianco	</S>
a17	0.12409077	0.123978905	0.124141894	0.12410686	0.15687595	0.15407263	0.19273296
a31	0.10617723	0.003315747	0.069868006	0.14391363	0.13222419	0.119550906	0.42495024
a17	0.18985206	0.0063752118	0.120240584	0.077451974	0.058464587	0.060295936	0.48731968
a31	0.3877623	0.07260055	0.05417778	0.104709916	0.034475725	0.15834068	0.18793303
a14	0.40270922	0.08493133	0.06516844	0.101108536	0.030579524	0.117617495	0.19788548
a17	0.13127592	0.01745528	0.22625247	0.2051366	0.16701207	0.14864334	0.1042243
a31	0.19935894	0.009289356	0.2679722	0.20829111	0.08549307	0.114048734	0.11554659
a11	0.21907991	0.0048267436	0.20206755	0.27151304	0.07581047	0.099196784	0.12750551
a35	0.18987465	0.0042989664	0.064222574	0.022605387	0.046977773	0.1769556	0.49506506
a38	0.059644688	0.0029705032	0.054868273	0.04012508	0.04443597	0.3698812	0.42807424
a31	0.06992556	0.004599306	0.081764705	0.05598234	0.041341066	0.43629113	0.31009585
a21	0.10497909	0.014621995	0.09131262	0.06215531	0.023925483	0.3696743	0.33333117
a31	0.25463557	0.016671399	0.06488325	0.045130458	0.14000309	0.24000913	0.23866713
a24	0.17863525	0.045741893	0.056476377	0.0973759	0.07614607	0.28797784	0.25764662
a8	0.11834587	0.019189855	0.03944789	0.036440656	0.22489391	0.30244583	0.259236
a23	0.051104702	0.025613043	0.046031903	0.05752097	0.13513869	0.38578373	0.29880688
a31	0.06502972	0.05731952	0.06941666	0.09046016	0.3204758	0.17799115	0.21930696
a8	0.09185102	0.0784178	0.07402762	0.08987052	0.3053207	0.20175616	0.15875617
a23	0.07696688	0.0727594	0.07363852	0.07488626	0.31739375	0.13788895	0.2464662
a31	0.101530224	0.10106659	0.106637955	0.11908219	0.17546196	0.27095607	0.12526505
a10	0.11058712	0.108108975	0.108930945	0.11557555	0.16311565	0.2746219	0.11905986
a37	0.12547731	0.10957377	0.10703541	0.115275346	0.18122163	0.21349102	0.14792548
a46	0.13953803	0.13554737	0.13551955	0.13604197	0.17172943	0.1398946	0.14172895
a8	0.119599715	0.11916352	0.11989792	0.121847466	0.12754188	0.2692116	0.12273794
a31	0.14221402	0.1292613	0.12716742	0.12747164	0.19394119	0.14564674	0.13429764
a20	0.12512346	0.12122237	0.12044697	0.12270354	0.12797287	0.25901216	0.12351862
a8	0.17774747	0.12627313	0.11916552	0.12273024	0.1602147	0.1524099	0.14145902
a13	0.16345806	0.13895662	0.13468897	0.13537778	0.15318933	0.13575499	0.13857423
a18	0.18509695	0.1258654	0.11782176	0.117979184	0.12550801	0.2030039	0.1247248
</S>	0.4383001	0.12136113	0.065078884	0.08237124	0.11570627	0.089547284	0.08763503
