 	le	buone	canzoni	si	scrivono	alla	notte	</S>
a46	0.123171896	0.12306547	0.12310763	0.12306847	0.1230894	0.12363879	0.13276088	0.12809746
a8	0.028631663	0.0069153113	0.085501604	0.037611116	0.029589893	0.25758505	0.24058194	0.31358337
a31	0.35263285	0.12069375	0.14790416	0.11480921	0.0431637	0.10013528	0.06826358	0.052397456
a41	0.29239687	0.16098036	0.25178805	0.1435591	0.041178036	0.021819906	0.031349514	0.056928214
a31	0.28656712	0.09651477	0.34812692	0.06563453	0.011599132	0.04674321	0.03884028	0.10597407
a0	0.28122532	0.036676615	0.24616441	0.12777595	0.009514133	0.050930526	0.07919416	0.16851884
a31	0.14105538	0.007407726	0.027387287	0.0337422	0.008890196	0.09733831	0.29766735	0.38651156
a39	0.11111214	0.011644146	0.026846314	0.06348376	0.012450153	0.06237802	0.17418687	0.5378986
a31	0.030035509	0.007883508	0.015141719	0.022873368	0.013883008	0.082829945	0.28267086	0.544682
a10	0.05345753	0.013287173	0.021944748	0.02515318	0.008910639	0.08918538	0.23640382	0.5516575
a20	0.24103293	0.031140653	0.044720985	0.034022428	0.013282145	0.051854506	0.19062026	0.39332613
a31	0.15101583	0.03872926	0.041516248	0.0384635	0.017408034	0.04288432	0.3437525	0.32623035
a10	0.10624989	0.028474744	0.028869022	0.021792253	0.00988578	0.041655917	0.32956147	0.43351093
a20	0.5270343	0.035930052	0.06562895	0.037157726	0.014977595	0.02153919	0.12099669	0.17673545
a31	0.34010002	0.055092912	0.06288881	0.03767875	0.02317633	0.034460515	0.21541835	0.23118427
a13	0.2535746	0.04703391	0.04387813	0.03205112	0.023826515	0.02683544	0.26073462	0.31206566
a20	0.26211655	0.042160235	0.054044254	0.03217939	0.02894287	0.065786	0.26289824	0.25187248
a31	0.43290085	0.07113136	0.050716963	0.0525222	0.051218547	0.042420026	0.10523612	0.19385391
a28	0.40516737	0.07607473	0.07018975	0.04700556	0.055102658	0.06612288	0.091101356	0.18923579
a24	0.3548754	0.06339283	0.08487086	0.040661816	0.05218189	0.10571979	0.09608244	0.20221502
a46	0.25660726	0.067323975	0.08561077	0.05452532	0.06388049	0.12617998	0.12770301	0.21816921
a39	0.18633915	0.09818618	0.104765825	0.08079164	0.07998538	0.09305263	0.1689123	0.1879669
a46	0.1746175	0.10491747	0.114857495	0.084465206	0.08529449	0.118816055	0.17861882	0.13841294
a8	0.13791141	0.101825826	0.10645168	0.099676706	0.10286016	0.13162722	0.17770974	0.14193724
</S>	0.14524895	0.110124886	0.112902895	0.10322183	0.102855034	0.10989986	0.17959623	0.13615033
