 	vado	cercando	un	forno	che	fa	rustici	</S>
a29	0.10163435	0.10540986	0.10472346	0.13348356	0.10981969	0.11751616	0.19924426	0.1281686
a31	0.0033621846	0.25889003	0.0335864	0.028452663	0.02173745	0.1854446	0.22234234	0.2461843
a8	0.004427664	0.24809794	0.01757519	0.01630195	0.021665901	0.15101393	0.25678772	0.28412968
a31	0.09827916	0.06506741	0.04397185	0.1657687	0.105742864	0.1482105	0.1830177	0.18994182
a23	0.042008672	0.22287749	0.02577507	0.07072625	0.015441179	0.18313803	0.2095244	0.23050885
a31	0.05381432	0.34464562	0.108560905	0.060867082	0.020876992	0.06905036	0.08678151	0.25540328
a10	0.10719411	0.3171436	0.06888066	0.06582683	0.030397208	0.057097077	0.09809728	0.25536326
a31	0.124302335	0.29074177	0.23079903	0.162219	0.05239124	0.025922626	0.03818061	0.07544336
a24	0.03750727	0.30775273	0.24219169	0.109023064	0.08788481	0.05969259	0.087065555	0.068882324
a31	0.010377906	0.40125883	0.051418737	0.06865753	0.06751593	0.10146511	0.12804987	0.17125602
a18	0.019264136	0.33895704	0.08475306	0.042617675	0.08520974	0.07761033	0.11454437	0.23704368
a31	0.0054416643	0.3035765	0.031221481	0.04921948	0.09162658	0.09792489	0.18643227	0.23455706
a8	0.007171706	0.29965925	0.031089822	0.040257145	0.107568815	0.09099134	0.15307914	0.27018273
a31	0.0023509422	0.042362183	0.024908045	0.05224235	0.09742057	0.101907544	0.19395602	0.48485228
a29	0.0038108418	0.07217297	0.021243988	0.04164214	0.1333953	0.08870505	0.1771217	0.46190813
a31	0.004741513	0.10707069	0.01613088	0.015889954	0.058975875	0.08983991	0.25155824	0.45579296
a21	0.007531175	0.1008699	0.029238712	0.03381583	0.18570705	0.10174477	0.18593365	0.3551589
a31	0.010460553	0.111891665	0.025472332	0.024802934	0.071129136	0.10088413	0.32192078	0.3334385
a38	0.009634609	0.13061386	0.03612596	0.046391595	0.24242783	0.109082155	0.2031526	0.22257139
a10	0.017846186	0.09661049	0.028674962	0.035525817	0.0964612	0.102929175	0.3828023	0.23914984
a39	0.038351398	0.38425937	0.18867551	0.07205082	0.10625231	0.06875041	0.08103133	0.060628843
a8	0.045863688	0.20890687	0.054436777	0.055475324	0.07874917	0.09908732	0.37143096	0.0860499
a31	0.011575355	0.11082322	0.02383057	0.19379753	0.2026067	0.1182861	0.25711706	0.08196346
a20	0.015543324	0.21697862	0.0942246	0.25854468	0.15969232	0.06978817	0.1148774	0.070350885
a31	0.12248467	0.14737122	0.09859966	0.06419909	0.10368162	0.047547888	0.30973315	0.106382675
a20	0.052837525	0.1654141	0.057040546	0.20958048	0.1895199	0.049685817	0.19028765	0.08563398
a3	0.120477125	0.11442565	0.07326888	0.23877949	0.096068434	0.0372656	0.20764491	0.11206993
a41	0.048587885	0.105233565	0.054048643	0.35432112	0.1147534	0.050190926	0.17961423	0.093250155
a37	0.06939906	0.13766947	0.061166473	0.37563866	0.07073572	0.063534014	0.1362902	0.085566394
a31	0.083114654	0.11132513	0.056771666	0.40167484	0.07047609	0.066673264	0.13453169	0.07543263
a8	0.10714941	0.18453163	0.0785334	0.15933955	0.1179679	0.11791689	0.15387712	0.08068407
a31	0.0651427	0.08874504	0.11423563	0.22746512	0.10542322	0.1263105	0.17293482	0.0997429
a23	0.06624298	0.13907586	0.13279726	0.10083339	0.14827213	0.14015263	0.14132722	0.1312985
a31	0.071747094	0.08037304	0.09067191	0.25383782	0.095195755	0.11215843	0.1897225	0.10629347
a8	0.065651074	0.13751554	0.13169986	0.08658802	0.14938256	0.14727713	0.1494773	0.13240853
a31	0.07567592	0.10047943	0.0979719	0.16090487	0.116836235	0.14832313	0.19893278	0.100875705
a24	0.064139135	0.13780491	0.13450846	0.09354573	0.14829406	0.1437403	0.14423397	0.13373345
a31	0.08417168	0.09850484	0.09580785	0.14176583	0.112498716	0.14038245	0.21629213	0.11057653
a24	0.06902135	0.1377884	0.13446209	0.09442331	0.15088907	0.14129077	0.14061199	0.13151303
a46	0.09044483	0.10252958	0.09899421	0.11309281	0.11584594	0.1436582	0.22418879	0.11124565
a24	0.06564878	0.13041793	0.12139577	0.076593496	0.14720717	0.15998216	0.17025544	0.12849927
a18	0.08401088	0.10908182	0.10241458	0.087553665	0.12705642	0.16124508	0.21785694	0.11078059
a21	0.06361679	0.13710888	0.13161027	0.083694495	0.14869136	0.14966993	0.15226543	0.13334282
a28	0.0942681	0.10687208	0.10253953	0.093672395	0.12063799	0.1509521	0.22600667	0.10505107
a20	0.062523045	0.13135551	0.12262227	0.0787698	0.14623688	0.16030082	0.16983822	0.12835349
a31	0.054757934	0.13855611	0.13539088	0.09717882	0.14329548	0.14585309	0.14758767	0.13738003
a46	0.059321232	0.13717629	0.13157216	0.08399556	0.14667322	0.15146993	0.15502053	0.13477114
</S>	0.088327184	0.1075139	0.1025389	0.09383505	0.12190954	0.15536548	0.2246069	0.10590302
