 	vivendo	la	mia	figlia	la	avevo	portata	alla	chiesa	</S>
a31	0.07338217	0.07341941	0.07351155	0.07472401	0.07561603	0.07458054	0.07477152	0.089707576	0.2641902	0.12609698
a28	0.0016849089	0.0045222966	0.010984587	0.014913322	0.019718057	0.060639	0.22881946	0.19532329	0.18722935	0.27616578
a24	0.015198557	0.019070296	0.04323737	0.02542361	0.025614137	0.046159256	0.36281997	0.17735323	0.065820195	0.21930341
a28	0.005183896	0.014872562	0.048400443	0.022911897	0.018937824	0.06990554	0.28604317	0.15376367	0.11779436	0.2621866
a31	0.020542938	0.07743672	0.07795218	0.04976863	0.07519545	0.052294787	0.12335682	0.11695572	0.18730329	0.21919343
a20	0.029225253	0.06684417	0.14161608	0.06339521	0.08057755	0.11102217	0.20292312	0.07545151	0.102881595	0.12606333
a31	0.017409893	0.064697005	0.099590234	0.050442312	0.018761897	0.043367628	0.04349943	0.24307474	0.09917185	0.319985
a13	0.023955647	0.017085647	0.16082536	0.053549573	0.017279504	0.10249266	0.15937355	0.11273326	0.085492864	0.267212
a31	0.0077094706	0.007401194	0.05253498	0.026060963	0.0212416	0.079798035	0.1091387	0.15088649	0.09394841	0.45128012
a41	0.0075609423	0.00763354	0.056470428	0.027113669	0.016757363	0.066161156	0.11772704	0.13387527	0.044730805	0.5219698
a33	0.003522731	0.0033471927	0.025647456	0.022418477	0.03156794	0.046849843	0.042023588	0.112884596	0.052038725	0.65969944
a8	0.0016747542	0.0018909759	0.0027873907	0.007404734	0.015315507	0.057199586	0.10704733	0.24323751	0.10240665	0.46103558
a24	0.0036530623	0.0046169176	0.0062861578	0.015839454	0.03394275	0.05905547	0.10618825	0.21848921	0.09680108	0.45512772
a37	0.0030862452	0.0030569364	0.0041841744	0.00817767	0.016530752	0.041224577	0.055300135	0.16264148	0.046169423	0.6596286
a5	0.0036313557	0.0027591367	0.01489855	0.014205704	0.009795708	0.022163633	0.036579143	0.112736024	0.044937905	0.7382928
a31	0.028239477	0.034713615	0.11744858	0.20496705	0.108920574	0.08780783	0.059198357	0.14295724	0.09853377	0.11721354
a20	0.027641347	0.04264355	0.23706529	0.15634115	0.032051712	0.04293239	0.059185553	0.081752226	0.094229296	0.22615749
a31	0.038083978	0.04106595	0.114733644	0.100064605	0.031148167	0.03961286	0.041532718	0.097208925	0.1483349	0.3482142
a8	0.016835326	0.0114057595	0.035727095	0.019931257	0.014204645	0.062382784	0.067200094	0.08081074	0.10278008	0.5887222
a31	0.038351662	0.02100961	0.043430418	0.052882016	0.03828869	0.08456388	0.22382051	0.1400818	0.14169632	0.21587521
a20	0.031577498	0.05660353	0.0849988	0.1531822	0.15290126	0.092625886	0.06960271	0.0842502	0.106837615	0.16742036
a24	0.027126845	0.028314594	0.036906213	0.033002853	0.031164426	0.03990354	0.046969675	0.05736768	0.16235031	0.5368938
a31	0.029457139	0.022936763	0.031750318	0.040473334	0.043296307	0.056225713	0.1473256	0.12360631	0.20532396	0.29960454
a37	0.03809126	0.07862913	0.120705724	0.17381836	0.16990195	0.103655584	0.061559737	0.06806456	0.07954562	0.10602808
</S>	0.04266624	0.047503456	0.057139106	0.07801432	0.077431366	0.05467981	0.08010726	0.068364285	0.1981804	0.2959138
