 	devo	comprare	il	pane	ogni	giorno	</S>
a31	0.13997433	0.13620624	0.13949756	0.1371738	0.13881671	0.16258131	0.14575008
a0	0.025721733	0.07727319	0.17340541	0.13534923	0.17307614	0.19956827	0.21560608
a31	0.076837055	0.13170478	0.15537572	0.12149497	0.12886366	0.19276728	0.1929565
a13	0.05488377	0.17470449	0.2952472	0.1072531	0.10498915	0.13267908	0.13024324
a31	0.011768281	0.019001594	0.061622422	0.04962804	0.09590183	0.24363862	0.51843923
a8	0.0148484735	0.07973158	0.22340754	0.070801325	0.09953445	0.15952323	0.35215342
a31	0.016086828	0.016733538	0.046085205	0.052285403	0.08957081	0.21088104	0.56835717
a13	0.04754943	0.07040593	0.090884514	0.05561154	0.05228278	0.11367997	0.56958586
a31	0.011300823	0.0114627415	0.045077585	0.051401775	0.086629	0.22705753	0.56707054
a17	0.039169308	0.051450443	0.071652435	0.04184626	0.04691665	0.12598151	0.6229834
a31	0.024787208	0.017058652	0.061670076	0.075917676	0.08559149	0.2165663	0.5184086
a13	0.10393641	0.08863867	0.087566316	0.0457615	0.03396795	0.12122983	0.5188993
a31	0.02822629	0.024745105	0.057890743	0.07418002	0.08680258	0.2652628	0.46289247
a28	0.11540448	0.08182026	0.071304575	0.043750312	0.046181437	0.15361398	0.48792496
a10	0.04467896	0.034274895	0.06987281	0.09564796	0.10024057	0.25029743	0.40498734
a31	0.10503481	0.06906537	0.16064472	0.05791965	0.059447818	0.24421707	0.30367056
a30	0.11420701	0.085305475	0.14039601	0.115091845	0.093657784	0.19104563	0.2602963
a31	0.19451877	0.08986797	0.14551298	0.09131401	0.065769784	0.18062882	0.23238774
a20	0.16311437	0.08875461	0.15231884	0.104819566	0.08593759	0.16360568	0.24144934
a28	0.34124488	0.1002792	0.09924014	0.09258607	0.06555195	0.111271195	0.1898265
a31	0.3893685	0.09153815	0.08811356	0.08609471	0.06351419	0.10189651	0.17947444
a35	0.34879884	0.16511987	0.13235553	0.10761503	0.06586174	0.10093783	0.07931113
a31	0.46120578	0.08627482	0.09164742	0.08653871	0.054179665	0.08424818	0.1359054
a46	0.3002451	0.13060138	0.112440534	0.08230537	0.11401567	0.14734273	0.113049276
a31	0.42915386	0.102482885	0.1307526	0.11634035	0.053868715	0.080099046	0.08730252
a10	0.23517694	0.12639418	0.08705307	0.08041141	0.14463793	0.18557884	0.14074773
a8	0.14064887	0.13978103	0.16828689	0.1663832	0.10669368	0.15653868	0.12166756
a31	0.38884512	0.1193272	0.14665352	0.13262622	0.06051108	0.07585436	0.0761824
</S>	0.22903056	0.11490428	0.08544644	0.08243375	0.1470597	0.19828717	0.142838
