 	Marisa	e	Nico	ee	non	hanno	mangiato	mai	</S>
a31	0.09669316	0.09675153	0.13938579	0.111926846	0.10290428	0.10520829	0.10443026	0.13281992	0.109879956
a24	0.044419583	0.026534053	0.1728132	0.050034337	0.12811553	0.09680981	0.19244118	0.110712506	0.17811981
a18	0.14522511	0.24147192	0.13541017	0.19712588	0.14342721	0.040365003	0.0318343	0.026703766	0.038436648
a31	0.13149919	0.25914568	0.14555994	0.28502634	0.108336106	0.035197858	0.0151204	0.010105899	0.010008605
a37	0.13166073	0.21191108	0.112057954	0.16086397	0.17322665	0.09873768	0.050681118	0.029714305	0.031146465
a21	0.041803114	0.0406682	0.100711	0.13736065	0.2705069	0.1984566	0.12003705	0.046749234	0.04370725
a31	0.027997151	0.029095236	0.13663487	0.18754633	0.3186393	0.09783295	0.091068365	0.04688888	0.064297006
a37	0.023550535	0.019764844	0.080118574	0.16331702	0.2875781	0.16070592	0.17647132	0.0508689	0.03762472
a19	0.010509359	0.015262948	0.11634343	0.16530806	0.3747583	0.0800991	0.09948297	0.05177979	0.08645601
a37	0.0043548094	0.010516504	0.18022136	0.2247496	0.25588095	0.06763612	0.07831883	0.040313743	0.13800807
a31	0.009150738	0.01869671	0.13793127	0.16081677	0.37680936	0.09514359	0.059452806	0.05925727	0.082741514
a39	0.0035192615	0.013923413	0.08512851	0.11961958	0.47597268	0.09161853	0.077363335	0.05541635	0.077438384
a35	0.0060611633	0.01607651	0.13610852	0.17585525	0.3729477	0.09760157	0.06464765	0.07422152	0.056480173
a20	0.0035861854	0.015364558	0.15654501	0.15674178	0.28226626	0.062638015	0.14022176	0.08716503	0.095471375
a31	0.0041630697	0.017036024	0.14916179	0.124530055	0.4068747	0.04959927	0.10405549	0.05718421	0.087395415
a33	0.0030675808	0.012637605	0.13988894	0.12567754	0.48247582	0.047582712	0.10799107	0.025248023	0.055430688
a23	0.0042367405	0.00719068	0.09250234	0.10795182	0.073833235	0.05060928	0.3474225	0.13370803	0.18254535
a31	0.0021150762	0.0043755337	0.09868197	0.18882604	0.1180384	0.023539785	0.37937486	0.019704865	0.16534348
a37	0.0024878052	0.014516195	0.096633	0.18979438	0.2573526	0.048862316	0.3055221	0.0060723163	0.07875933
a31	0.0035884245	0.018444682	0.20711476	0.21353993	0.20683794	0.055398084	0.18072718	0.036497056	0.07785188
a3	0.0047413735	0.023939779	0.1611768	0.2207085	0.24655564	0.055289242	0.22327071	0.00830917	0.056008838
a11	0.0040445123	0.022646764	0.26537225	0.18539956	0.1546736	0.036061432	0.21930455	0.020893084	0.091604255
a31	0.008455339	0.05174475	0.27276018	0.18358213	0.09227674	0.044280637	0.22789383	0.01870742	0.10029893
a37	0.01649315	0.04227053	0.26812273	0.3581732	0.18112999	0.055203043	0.03368249	0.015117238	0.029807594
a11	0.009428576	0.034271553	0.37631363	0.2320055	0.19916916	0.021413483	0.06418516	0.008212184	0.05500074
a39	0.02101501	0.07857658	0.36585012	0.19163242	0.09896754	0.04451941	0.09096178	0.02546243	0.08301475
a20	0.026738739	0.071800075	0.33042452	0.19576749	0.12390474	0.069178596	0.073510386	0.04799144	0.060684033
a44	0.018732341	0.030519543	0.31528658	0.33116895	0.13891988	0.049247537	0.037632402	0.041464422	0.03702838
a31	0.046762273	0.07608634	0.20166759	0.16334194	0.1391318	0.1122141	0.06995405	0.11435724	0.076484546
</S>	0.055623796	0.08215554	0.0944533	0.12937233	0.1264134	0.14114006	0.12722528	0.13675527	0.10686104
