 	il	cibo	ee	vuole	mangiato	subito	e	presto	</S>
a8	0.10549766	0.10559526	0.107721984	0.10646154	0.10842092	0.1371817	0.11032719	0.10728261	0.11151108
a31	0.055391215	0.11907417	0.23952986	0.124286674	0.079587996	0.120448045	0.049550377	0.13645937	0.07567233
a20	0.008743633	0.10551559	0.15167968	0.124063045	0.12318399	0.06535809	0.13217701	0.17355399	0.115724966
a29	0.049256466	0.16541731	0.22624826	0.21476984	0.10676446	0.08153559	0.04173104	0.06124992	0.053027004
a37	0.031503163	0.22857028	0.2059277	0.15817533	0.13245755	0.10733233	0.04407091	0.049501456	0.042461243
a8	0.05367561	0.16266817	0.16570733	0.17724247	0.16169797	0.09783065	0.055204693	0.067814015	0.058159046
a20	0.014573194	0.115307696	0.08928278	0.105793476	0.08909698	0.23183489	0.11988769	0.1170336	0.117189765
a31	0.019071477	0.09979026	0.07835434	0.033063523	0.050761018	0.17820592	0.20666628	0.13381046	0.20027673
a29	0.037150074	0.14177181	0.12361569	0.14926253	0.051596686	0.06784495	0.15467797	0.1414253	0.132655
a37	0.011342548	0.09525091	0.106815785	0.05829152	0.055658504	0.07392043	0.2331239	0.1498594	0.21573703
a29	0.008402017	0.09905114	0.116264135	0.062899455	0.061779834	0.05916791	0.24915846	0.14133017	0.20194693
a31	0.0063371486	0.09308037	0.1296885	0.069847785	0.06997644	0.062339228	0.25748423	0.14430942	0.1669369
a20	0.007045823	0.08684806	0.1887013	0.1337265	0.085356906	0.065889254	0.18628785	0.16232894	0.08381524
a31	0.0040120445	0.041080814	0.19900982	0.14990044	0.086600095	0.122454695	0.15009886	0.17763129	0.06921196
a37	0.0060609234	0.03289004	0.19835484	0.17143233	0.083687924	0.17262365	0.12199427	0.17091823	0.042037793
a46	0.0044094543	0.061940033	0.14476745	0.08002295	0.06239398	0.28074652	0.1582781	0.14806128	0.05938024
a31	0.00403605	0.03806004	0.07863273	0.047631554	0.05151137	0.34686217	0.2028927	0.11231411	0.11805928
a0	0.009021946	0.08387802	0.20205455	0.10358428	0.08371698	0.432535	0.05100377	0.023525642	0.010679761
a31	0.004470663	0.036620118	0.0909718	0.039066263	0.051810328	0.40172595	0.2104592	0.08721738	0.07765831
a1	0.014491127	0.08341874	0.21316646	0.094139986	0.0650055	0.4306955	0.03905053	0.041078635	0.01895352
a13	0.01058318	0.04622885	0.09158361	0.03357281	0.06184191	0.5325695	0.1490759	0.024323974	0.05022016
a39	0.028375592	0.036523104	0.07701551	0.03981631	0.06467765	0.46041852	0.15497659	0.03242433	0.10577249
a18	0.041777108	0.054747712	0.12789229	0.057504565	0.058673292	0.42213264	0.0913609	0.044689924	0.10122151
a8	0.03414704	0.04611331	0.15262926	0.050581496	0.052613255	0.3984549	0.07138634	0.04786506	0.14620936
a28	0.046730053	0.05127662	0.10591954	0.06885225	0.08755384	0.30007905	0.11385785	0.04933757	0.17639324
a31	0.045147505	0.05912794	0.18112545	0.11025386	0.06731528	0.27611485	0.058799185	0.119970046	0.08214584
a8	0.048052777	0.05569901	0.10039761	0.092908174	0.056325775	0.23363243	0.0939128	0.19177039	0.12730111
a37	0.07389809	0.07466298	0.12975518	0.07915633	0.08031471	0.30244687	0.07860382	0.07749152	0.10367044
a31	0.07759878	0.0879135	0.12241644	0.16208254	0.09332945	0.10002909	0.08461334	0.18928619	0.08273062
a21	0.086808816	0.09128746	0.1087465	0.14682624	0.0926753	0.09235273	0.09279692	0.19012646	0.098379575
a31	0.08925245	0.0885318	0.08923291	0.090205505	0.0892325	0.14337112	0.124479495	0.12451577	0.16117841
a20	0.09706488	0.09878226	0.107677445	0.1437439	0.09711481	0.09150027	0.0934592	0.17778803	0.09286916
</S>	0.112454064	0.11031662	0.10617507	0.110066175	0.1063889	0.11024839	0.11111621	0.1126153	0.120619364
