 	qui	ancora	stanno	con	la	luce	accesa	e	stanno	svegli	</S>
a31	0.0809222	0.08090127	0.08090492	0.08092918	0.08244934	0.11096431	0.13385475	0.093190715	0.08255811	0.08977454	0.08355066
a23	0.002519641	0.007178164	0.0027770372	0.0078062527	0.024395913	0.06057858	0.1919839	0.13528009	0.14849131	0.22446182	0.19452734
a31	0.013964421	0.024514979	0.016576106	0.0077827643	0.031731457	0.12347894	0.2815502	0.051862475	0.080502786	0.16004884	0.20798701
a23	0.024830176	0.016441692	0.01619048	0.0189918	0.05096744	0.119901195	0.19512397	0.14143434	0.10790454	0.1482865	0.15992789
a10	0.002479174	0.0012365154	0.00086507126	0.005098975	0.08264241	0.0704626	0.22411358	0.04697884	0.113853954	0.1585342	0.29373473
a31	0.013710289	0.028661784	0.029254653	0.08136843	0.4121718	0.15758191	0.07686635	0.03900382	0.046485	0.050169483	0.064726554
a37	0.006658509	0.003297262	0.0045310697	0.023322143	0.14976358	0.18553114	0.19093758	0.094204776	0.10088092	0.15112746	0.08974557
a27	0.0052793017	0.0039028283	0.0060911104	0.033940703	0.11382519	0.23226497	0.17434412	0.04428426	0.07673531	0.14170927	0.16762298
a31	0.0071912045	0.008663649	0.015583797	0.044985916	0.18393977	0.30428618	0.10451727	0.052703578	0.048864175	0.08797806	0.14128639
a44	0.0039330693	0.002184282	0.0023461478	0.008132898	0.09046323	0.24226283	0.18808253	0.065392055	0.069663025	0.1577461	0.16979389
a23	0.006744101	0.0055070296	0.0051316437	0.009369374	0.037389394	0.12591353	0.119847655	0.22105621	0.13286228	0.1307169	0.20546183
a37	0.0071700066	0.0028002928	0.0030699638	0.011814984	0.015838968	0.11567699	0.16731253	0.46350673	0.06839631	0.046092954	0.09832033
a38	0.005627622	0.004676259	0.0055335136	0.012107499	0.028250815	0.13169242	0.13989075	0.28444266	0.088816874	0.10408142	0.19488025
a46	0.00637859	0.003898958	0.00470479	0.012423861	0.015774988	0.08874728	0.1290659	0.25794795	0.14009143	0.16379428	0.17717196
a31	0.018116696	0.007996908	0.007885293	0.013367078	0.028319703	0.09803945	0.07607346	0.38035437	0.13611679	0.113545254	0.12018497
a28	0.034733478	0.01833399	0.021297332	0.044115078	0.07715206	0.1234617	0.18553935	0.24348456	0.083345816	0.073872305	0.094664365
a31	0.03168762	0.03162374	0.033047598	0.0368179	0.07863456	0.15127586	0.09965748	0.21092845	0.08090557	0.123118326	0.1223028
a14	0.053728513	0.03796236	0.0432746	0.07268045	0.2077491	0.13499302	0.09423571	0.07879945	0.09336058	0.09819229	0.08502394
a31	0.063193955	0.063276164	0.064417	0.06704274	0.09949149	0.14888081	0.081930116	0.14078233	0.07459895	0.12041145	0.075974934
a20	0.05631621	0.041306693	0.04594835	0.07087419	0.22201219	0.1369913	0.07388385	0.058933433	0.099462554	0.10813424	0.08613699
a31	0.07197457	0.07335562	0.07715549	0.08490925	0.13492762	0.1434455	0.081129655	0.08243575	0.074270956	0.10285384	0.07354172
a20	0.053494606	0.052067254	0.055885926	0.065732	0.21363315	0.16347799	0.058260176	0.054309756	0.08449557	0.13352257	0.06512103
a31	0.073861256	0.07701467	0.08227794	0.0925279	0.14465767	0.13159117	0.079354934	0.07608734	0.07474855	0.09380127	0.074077286
a20	0.059340782	0.06068774	0.0660372	0.07689088	0.17607737	0.17831187	0.06190066	0.06000826	0.06853791	0.13026161	0.061945777
a10	0.07447768	0.07987119	0.086529925	0.09901136	0.1503662	0.11933805	0.07926427	0.076227285	0.07457497	0.086126514	0.074212626
a31	0.04354898	0.07107547	0.098047465	0.13253707	0.17056571	0.19301884	0.05815306	0.054131005	0.046442676	0.08760265	0.044877104
a37	0.0482265	0.05697887	0.07446503	0.09860371	0.13352847	0.14592977	0.13408351	0.14424613	0.053609334	0.052134786	0.058193892
a38	0.07331715	0.075326934	0.0780563	0.083553284	0.12305302	0.14621808	0.08746508	0.07600744	0.075400814	0.10743755	0.07416441
</S>	0.07188376	0.07275052	0.07451133	0.07828775	0.11883218	0.16120091	0.07393469	0.07223093	0.07600499	0.12737505	0.0729878
