 	se	avessi	visto	le	nuvole	avrei	capito	che	pioverà	</S>
a23	0.06954798	0.07067113	0.06955722	0.06992846	0.07456413	0.09279161	0.07262306	0.1117758	0.28039783	0.08814276
a31	0.009206723	0.06577649	0.11668428	0.15858299	0.515056	0.019542167	0.027888622	0.027530042	0.019144764	0.040587973
a13	0.0113030635	0.10723749	0.08542929	0.21417622	0.38758868	0.03275666	0.034483843	0.034453385	0.027633086	0.06493828
a37	0.0156050455	0.14182185	0.269231	0.19285072	0.35162193	0.0065978486	0.008281742	0.003774762	0.0014807181	0.008734392
a31	0.02382359	0.18261087	0.17283674	0.19519748	0.36139327	0.013708696	0.024386201	0.009241087	0.0066410564	0.010160949
a39	0.016650105	0.20824258	0.31845427	0.15269104	0.23994216	0.005803337	0.04009649	0.0090952115	0.0021979096	0.006826892
a20	0.028395118	0.1309652	0.12134197	0.11230429	0.23280382	0.09261824	0.16507953	0.04085218	0.013013617	0.06262598
a31	0.021325996	0.11905653	0.1610525	0.13530213	0.23867215	0.10059859	0.090724535	0.035358265	0.016790189	0.081119135
a0	0.0139463125	0.08507789	0.16194315	0.16934337	0.2848041	0.106274515	0.14432006	0.01349773	0.0030478393	0.017744994
a31	0.0059082927	0.0943098	0.05457997	0.12295134	0.3040974	0.1164733	0.14906599	0.04506836	0.0091522345	0.098393306
a20	0.013844518	0.059707567	0.10125134	0.15928319	0.22462064	0.22140317	0.12696666	0.023755107	0.00399131	0.06517643
a24	0.0046559973	0.08287202	0.064135686	0.17189382	0.30988917	0.14202483	0.14030436	0.023078568	0.0045303837	0.056615207
a31	0.004623448	0.08629807	0.04443533	0.1515766	0.28362784	0.15902558	0.08393512	0.03299407	0.0128085315	0.14067546
a10	0.007275184	0.029170536	0.038243096	0.12558968	0.29421097	0.28072235	0.09061969	0.028343678	0.002815804	0.10300899
a27	0.0012991216	0.04063921	0.03059048	0.113326184	0.48937067	0.20896664	0.06409557	0.01190321	0.0015741711	0.038234744
a37	0.0019698548	0.05160003	0.046689495	0.17622721	0.34479725	0.22092523	0.06714601	0.022064317	0.002309002	0.06627155
a31	0.0026934582	0.051815484	0.06169417	0.15847997	0.32289508	0.25980213	0.050498646	0.026245613	0.0035428924	0.06233253
a18	0.0018228412	0.06171922	0.034553986	0.13310257	0.44398874	0.17408797	0.07491016	0.016900046	0.0010952594	0.057819236
a11	0.0021045532	0.061540965	0.046374213	0.14508113	0.39567775	0.25673625	0.028167661	0.021334609	0.0024116985	0.040571135
a31	0.0019932329	0.07902549	0.035536237	0.123232566	0.4582954	0.22521439	0.025046008	0.014710487	0.001666128	0.035280038
a28	0.001819019	0.057517163	0.02827122	0.12629858	0.40797928	0.3127423	0.02682675	0.008207491	0.0021950149	0.028143141
a31	0.002093875	0.09926771	0.029056309	0.10587094	0.50453395	0.2096315	0.017806202	0.0091315955	0.0017875071	0.020820368
a20	0.002894978	0.084156215	0.017740535	0.1335976	0.27271456	0.43794838	0.014817367	0.010099854	0.0049045836	0.021125993
a3	0.0011946748	0.053220622	0.021022005	0.087203644	0.55471295	0.2518971	0.010872244	0.005876505	0.0014385566	0.012561708
a28	0.004859875	0.15300538	0.026625035	0.1197199	0.3629983	0.27791128	0.024669394	0.01157596	0.009009385	0.009625389
a20	0.009426323	0.11867013	0.02749358	0.13870905	0.26862228	0.30112043	0.042931687	0.036669582	0.034897517	0.021459391
a31	0.008873647	0.18546815	0.03988491	0.22879277	0.2904165	0.12248576	0.030999841	0.032794923	0.035670187	0.024613338
a46	0.03314062	0.09276799	0.06485629	0.10737623	0.25136483	0.13675171	0.0842877	0.0731565	0.105272725	0.051025465
a23	0.020843612	0.07301683	0.024399742	0.062285583	0.095305815	0.22603923	0.075582474	0.15902767	0.18518208	0.07831691
</S>	0.041399177	0.060658947	0.043227207	0.049361825	0.11738617	0.1278882	0.09653456	0.13686171	0.20649312	0.12018907
